DATE TIME,HNT
2018-06-25,77.0
2018-06-26,75.0
2018-06-27,76.0
2018-06-28,70.0
2018-06-29,69.0
2018-06-30,77.0
2018-07-01,80.0
2018-07-02,76.0
2018-07-03,75.0
2018-07-04,73.0
2018-07-05,75.0
2018-07-06,80.0
2018-07-07,83.0
2018-07-08,80.0
2018-07-09,78.0
2018-07-10,78.0
2018-07-11,79.0
2018-07-12,72.0
2018-07-13,78.0
2018-07-14,79.0
2018-07-15,78.0
2018-07-16,80.0
2018-07-17,82.0
2018-07-18,83.0
2018-07-19,83.0
2018-07-20,81.0
2018-07-21,76.0
2018-07-22,77.0
2018-07-23,79.0
2018-07-24,81.0
2018-07-25,84.0
2018-07-26,85.0
2018-07-27,84.0
2018-07-28,81.0
2018-07-29,82.0
2018-07-30,81.0
2018-07-31,82.0
2018-08-01,81.0
2018-08-02,80.0
2018-08-03,81.0
2018-08-04,79.0
2018-08-05,76.0
2018-08-06,77.0
2018-08-07,80.0
2018-08-08,82.0
2018-08-09,84.0
2018-08-10,80.0
2018-08-11,76.0
2018-08-12,77.0
2018-08-13,76.0
2018-08-14,78.0
2018-08-15,77.0
2018-08-16,78.0
2018-08-17,79.0
2018-08-18,80.0
2018-08-19,80.0
2018-08-20,79.0
2018-08-21,73.0
2018-08-22,75.0
2018-08-23,72.0
2018-08-24,73.0
2018-08-25,73.0
2018-08-26,73.0
2018-08-27,69.0
2018-08-28,70.0
2018-08-29,71.0
2018-08-30,69.0
2018-08-31,67.0
2018-09-01,73.0
2018-09-02,79.0
2018-09-03,76.0
2018-09-04,75.0
2018-09-05,77.0
2018-09-06,78.0
2018-09-07,79.0
2018-09-08,76.0
2018-09-09,76.0
2018-09-10,75.0
2018-09-11,73.0
2018-09-12,67.0
2018-09-13,63.0
2018-09-14,69.0
2018-09-15,66.0
2018-09-16,67.0
2018-09-17,66.0
2018-09-18,69.0
2018-09-19,66.0
2018-09-20,74.0
2018-09-21,75.0
2018-09-22,73.0
2018-09-23,70.0
2018-09-24,70.0
2018-09-25,74.0
2018-09-26,77.0
2018-09-27,79.0
2018-09-28,75.0
2018-09-29,65.0
2018-09-30,64.0
2018-10-01,66.0
2018-10-02,58.0
2018-10-03,54.0
2018-10-04,49.0
2018-10-05,54.0
2018-10-06,51.0
2018-10-07,57.0
2018-10-08,54.0
2018-10-09,56.0
2018-10-10,52.0
2018-10-11,52.0
2018-10-12,60.0
2018-10-13,58.0
2018-10-14,56.0
2018-10-15,57.0
2018-10-16,57.0
2018-10-17,58.0
2018-10-18,58.0
2018-10-19,60.0
2018-10-20,60.0
2018-10-21,59.0
2018-10-22,57.0
2018-10-23,58.0
2018-10-24,59.0
2018-10-25,63.0
2018-10-26,66.0
2018-10-27,66.0
2018-10-28,61.0
2018-10-29,54.0
2018-10-30,50.0
2018-10-31,52.0
2018-11-01,60.0
2018-11-02,63.0
2018-11-03,60.0
2018-11-04,64.0
2018-11-05,59.0
2018-11-06,56.0
2018-11-07,57.0
2018-11-08,53.0
2018-11-09,55.0
2018-11-10,54.0
2018-11-11,51.0
2018-11-12,52.0
2018-11-13,51.0
2018-11-14,53.0
2018-11-15,56.0
2018-11-16,55.0
2018-11-17,52.0
2018-11-18,53.0
2018-11-19,53.0
2018-11-20,50.0
2018-11-21,47.0
2018-11-22,38.0
2018-11-23,39.0
2018-11-24,44.0
2018-11-25,47.0
2018-11-26,53.0
2018-11-27,50.0
2018-11-28,38.0
2018-11-29,36.0
2018-11-30,33.0
2018-12-01,28.0
2018-12-02,34.0
2018-12-03,37.0
2018-12-04,35.0
2018-12-05,41.0
2018-12-06,39.0
2018-12-07,42.0
2018-12-08,52.0
2018-12-09,54.0
2018-12-10,45.0
2018-12-11,49.0
2018-12-12,49.0
2018-12-13,53.0
2018-12-14,47.0
2018-12-15,50.0
2018-12-16,48.0
2018-12-17,40.0
2018-12-18,48.0
2018-12-19,59.0
2018-12-20,54.0
2018-12-21,47.0
2018-12-22,50.0
2018-12-23,46.0
2018-12-24,44.0
2018-12-25,30.0
2018-12-26,36.0
2018-12-27,31.0
2018-12-28,34.0
2018-12-29,50.0
2018-12-30,46.0
2018-12-31,32.0
2019-01-01,32.0
2019-01-02,44.0
2019-01-03,49.0
2019-01-04,48.0
2019-01-05,38.0
2019-01-06,32.0
2019-01-07,41.0
2019-01-08,46.0
2019-01-09,39.0
2019-01-10,41.0
2019-01-11,45.0
2019-01-12,39.0
2019-01-13,41.0
2019-01-14,36.0
2019-01-15,37.0
2019-01-16,38.0
2019-01-17,37.0
2019-01-18,44.0
2019-01-19,51.0
2019-01-20,44.0
2019-01-21,29.0
2019-01-22,36.0
2019-01-23,51.0
2019-01-24,52.0
2019-01-25,53.0
2019-01-26,56.0
2019-01-27,61.0
2019-01-28,58.0
2019-01-29,45.0
2019-01-30,49.0
2019-01-31,46.0
2019-02-01,45.0
2019-02-02,36.0
2019-02-03,32.0
2019-02-04,28.0
2019-02-05,2621.0
2019-02-06,2621.0
2019-02-07,35.0
2019-02-08,38.0
2019-02-09,29.0
2019-02-10,2621.0
2019-02-11,2621.0
2019-02-12,39.0
2019-02-13,39.0
2019-02-14,40.0
2019-02-15,28.0
2019-02-16,24.0
2019-02-17,22.0
2019-02-18,31.0
2019-02-19,2621.0
2019-02-20,23.0
2019-02-21,30.0
2019-02-22,30.0
2019-02-23,36.0
2019-02-24,41.0
2019-02-25,45.0
2019-02-26,44.0
2019-02-27,43.0
2019-02-28,42.0
2019-03-01,43.0
2019-03-02,36.0
2019-03-03,40.0
2019-03-04,49.0
2019-03-05,39.0
2019-03-06,36.0
2019-03-07,35.0
2019-03-08,32.0
2019-03-09,37.0
2019-03-10,40.0
2019-03-11,43.0
2019-03-12,41.0
2019-03-13,36.0
2019-03-14,43.0
2019-03-15,46.0
2019-03-16,53.0
2019-03-17,54.0
2019-03-18,54.0
2019-03-19,52.0
2019-03-20,36.0
2019-03-21,36.0
2019-03-22,40.0
2019-03-23,34.0
2019-03-24,49.0
2019-03-25,53.0
2019-03-26,49.0
2019-03-27,38.0
2019-03-28,39.0
2019-03-29,40.0
2019-03-30,48.0
2019-03-31,53.0
2019-04-01,55.0
2019-04-02,42.0
2019-04-03,46.0
2019-04-04,40.0
2019-04-05,40.0
2019-04-06,50.0
2019-04-07,58.0
2019-04-08,60.0
2019-04-09,42.0
2019-04-10,52.0
2019-04-11,40.0
2019-04-12,44.0
2019-04-13,53.0
2019-04-14,55.0
2019-04-15,45.0
2019-04-16,42.0
2019-04-17,54.0
2019-04-18,66.0
2019-04-19,64.0
2019-04-20,51.0
2019-04-21,44.0
2019-04-22,57.0
2019-04-23,64.0
2019-04-24,66.0
2019-04-25,67.0
2019-04-26,66.0
2019-04-27,64.0
2019-04-28,63.0
2019-04-29,51.0
2019-04-30,48.0
2019-05-01,49.0
2019-05-02,55.0
2019-05-03,57.0
2019-05-04,58.0
2019-05-05,53.0
2019-05-06,44.0
2019-05-07,51.0
2019-05-08,58.0
2019-05-09,53.0
2019-05-10,48.0
2019-05-11,56.0
2019-05-12,61.0
2019-05-13,59.0
2019-05-14,58.0
2019-05-15,49.0
2019-05-16,38.0
2019-05-17,38.0
2019-05-18,50.0
2019-05-19,37.0
2019-05-20,41.0
2019-05-21,37.0
2019-05-22,39.0
2019-05-23,43.0
2019-05-24,49.0
2019-05-25,50.0
2019-05-26,36.0
2019-05-27,38.0
2019-05-28,51.0
2019-05-29,58.0
2019-05-30,59.0
2019-05-31,58.0
2019-06-01,60.0
2019-06-02,58.0
2019-06-03,63.0
2019-06-04,70.0
2019-06-05,72.0
2019-06-06,64.0
2019-06-07,57.0
2019-06-08,63.0
2019-06-09,70.0
2019-06-10,72.0
2019-06-11,73.0
2019-06-12,75.0
2019-06-13,70.0
2019-06-14,68.0
2019-06-15,71.0
2019-06-16,67.0
2019-06-17,69.0
2019-06-18,76.0
2019-06-19,74.0
2019-06-20,67.0
2019-06-21,59.0
2019-06-22,65.0
2019-06-23,68.0
2019-06-24,69.0
2019-06-25,68.0
2019-06-26,63.0
2019-06-27,61.0
2019-06-28,62.0
2019-06-29,65.0
2019-06-30,66.0
2019-07-01,67.0
2019-07-02,66.0
2019-07-03,65.0
2019-07-04,66.0
2019-07-05,71.0
2019-07-06,72.0
2019-07-07,65.0
2019-07-08,65.0
2019-07-09,68.0
2019-07-10,71.0
2019-07-11,74.0
2019-07-12,75.0
2019-07-13,79.0
2019-07-14,75.0
2019-07-15,73.0
2019-07-16,69.0
2019-07-17,70.0
2019-07-18,72.0
2019-07-19,68.0
2019-07-20,70.0
2019-07-21,76.0
2019-07-22,77.0
2019-07-23,74.0
2019-07-24,77.0
2019-07-25,77.0
2019-07-26,74.0
2019-07-27,78.0
2019-07-28,78.0
2019-07-29,76.0
2019-07-30,74.0
2019-07-31,73.0
2019-08-01,73.0
2019-08-02,72.0
2019-08-03,74.0
2019-08-04,78.0
2019-08-05,77.0
2019-08-06,78.0
2019-08-07,77.0
2019-08-08,69.0
2019-08-09,66.0
2019-08-10,64.0
2019-08-11,65.0
2019-08-12,71.0
2019-08-13,75.0
2019-08-14,78.0
2019-08-15,78.0
2019-08-16,
2019-08-17,75.0
2019-08-18,71.0
2019-08-19,69.0
2019-08-20,73.0
2019-08-21,72.0
2019-08-22,71.0
2019-08-23,76.0
2019-08-24,75.0
2019-08-25,75.0
2019-08-26,77.0
2019-08-27,80.0
2019-08-28,77.0
2019-08-29,73.0
2019-08-30,76.0
2019-08-31,73.0
2019-09-01,79.0
2019-09-02,79.0
2019-09-03,76.0
2019-09-04,77.0
2019-09-05,71.0
2019-09-06,73.0
2019-09-07,68.0
2019-09-08,61.0
2019-09-09,61.0
2019-09-10,55.0
2019-09-11,62.0
2019-09-12,71.0
2019-09-13,74.0
2019-09-14,75.0
2019-09-15,70.0
2019-09-16,57.0
2019-09-17,57.0
2019-09-18,60.0
2019-09-19,52.0
2019-09-20,58.0
2019-09-21,62.0
2019-09-22,67.0
2019-09-23,62.0
2019-09-24,71.0
2019-09-25,75.0
2019-09-26,72.0
2019-09-27,64.0
2019-09-28,47.0
2019-09-29,43.0
2019-09-30,44.0
2019-10-01,46.0
2019-10-02,55.0
2019-10-03,57.0
2019-10-04,57.0
2019-10-05,67.0
2019-10-06,68.0
2019-10-07,67.0
2019-10-08,66.0
2019-10-09,60.0
2019-10-10,55.0
2019-10-11,59.0
2019-10-12,58.0
2019-10-13,57.0
2019-10-14,57.0
2019-10-15,66.0
2019-10-16,63.0
2019-10-17,51.0
2019-10-18,52.0
2019-10-19,52.0
2019-10-20,53.0
2019-10-21,63.0
2019-10-22,64.0
2019-10-23,65.0
2019-10-24,66.0
2019-10-25,67.0
2019-10-26,65.0
2019-10-27,46.0
2019-10-28,48.0
2019-10-29,47.0
2019-10-30,50.0
2019-10-31,58.0
2019-11-01,64.0
2019-11-02,63.0
2019-11-03,62.0
2019-11-04,62.0
2019-11-05,61.0
2019-11-06,60.0
2019-11-07,62.0
2019-11-08,60.0
2019-11-09,59.0
2019-11-10,59.0
2019-11-11,62.0
2019-11-12,61.0
2019-11-13,61.0
2019-11-14,56.0
2019-11-15,52.0
2019-11-16,59.0
2019-11-17,63.0
2019-11-18,65.0
2019-11-19,52.0
2019-11-20,37.0
2019-11-21,35.0
2019-11-22,41.0
2019-11-23,45.0
2019-11-24,52.0
2019-11-25,36.0
2019-11-26,32.0
2019-11-27,24.0
2019-11-28,29.0
2019-11-29,27.0
2019-11-30,31.0
2019-12-01,33.0
2019-12-02,41.0
2019-12-03,48.0
2019-12-04,35.0
2019-12-05,45.0
2019-12-06,46.0
2019-12-07,39.0
2019-12-08,37.0
2019-12-09,41.0
2019-12-10,50.0
2019-12-11,45.0
2019-12-12,52.0
2019-12-13,43.0
2019-12-14,35.0
2019-12-15,27.0
2019-12-16,36.0
2019-12-17,44.0
2019-12-18,34.0
2019-12-19,41.0
2019-12-20,52.0
2019-12-21,49.0
2019-12-22,43.0
2019-12-23,33.0
2019-12-24,31.0
2019-12-25,32.0
2019-12-26,35.0
2019-12-27,37.0
2019-12-28,42.0
2019-12-29,41.0
2019-12-30,40.0
2019-12-31,44.0
2020-01-01,48.0
2020-01-02,51.0
2020-01-03,52.0
2020-01-04,46.0
2020-01-05,39.0
2020-01-06,52.0
2020-01-07,49.0
2020-01-08,33.0
2020-01-09,30.0
2020-01-10,45.0
2020-01-11,33.0
2020-01-12,39.0
2020-01-13,39.0
2020-01-14,38.0
2020-01-15,45.0
2020-01-16,37.0
2020-01-17,37.0
2020-01-18,50.0
2020-01-19,54.0
2020-01-20,44.0
2020-01-21,39.0
2020-01-22,45.0
2020-01-23,50.0
2020-01-24,47.0
2020-01-25,55.0
2020-01-26,40.0
2020-01-27,46.0
2020-01-28,47.0
2020-01-29,48.0
2020-01-30,53.0
2020-01-31,60.0
2020-02-01,60.0
2020-02-02,43.0
2020-02-03,31.0
2020-02-04,29.0
2020-02-05,52.0
2020-02-06,53.0
2020-02-07,55.0
2020-02-08,52.0
2020-02-09,34.0
2020-02-10,53.0
2020-02-11,52.0
2020-02-12,47.0
2020-02-13,47.0
2020-02-14,46.0
2020-02-15,50.0
2020-02-16,51.0
2020-02-17,52.0
2020-02-18,47.0
2020-02-19,44.0
2020-02-20,49.0
2020-02-21,48.0
2020-02-22,39.0
2020-02-23,44.0
2020-02-24,48.0
2020-02-25,56.0
2020-02-26,56.0
2020-02-27,57.0
2020-02-28,55.0
2020-02-29,46.0
2020-03-01,29.0
2020-03-02,46.0
2020-03-03,60.0
2020-03-04,57.0
2020-03-05,55.0
2020-03-06,52.0
2020-03-07,37.0
2020-03-08,36.0
2020-03-09,42.0
2020-03-10,49.0
2020-03-11,42.0
2020-03-12,51.0
2020-03-13,41.0
2020-03-14,34.0
2020-03-15,33.0
2020-03-16,33.0
2020-03-17,33.0
2020-03-18,32.0
2020-03-19,30.0
2020-03-20,38.0
2020-03-21,35.0
2020-03-22,43.0
2020-03-23,38.0
2020-03-24,35.0
2020-03-25,28.0
2020-03-26,32.0
2020-03-27,32.0
2020-03-28,33.0
2020-03-29,35.0
2020-03-30,46.0
2020-03-31,53.0
2020-04-01,48.0
2020-04-02,42.0
2020-04-03,45.0
2020-04-04,42.0
2020-04-05,32.0
2020-04-06,36.0
2020-04-07,43.0
2020-04-08,46.0
2020-04-09,39.0
2020-04-10,44.0
2020-04-11,48.0
2020-04-12,48.0
2020-04-13,46.0
2020-04-14,50.0
2020-04-15,55.0
2020-04-16,55.0
2020-04-17,49.0
2020-04-18,47.0
2020-04-19,46.0
2020-04-20,42.0
2020-04-21,50.0
2020-04-22,58.0
2020-04-23,56.0
2020-04-24,62.0
2020-04-25,66.0
2020-04-26,60.0
2020-04-27,62.0
2020-04-28,70.0
2020-04-29,67.0
2020-04-30,61.0
2020-05-01,55.0
2020-05-02,56.0
2020-05-03,54.0
2020-05-04,56.0
2020-05-05,63.0
2020-05-06,63.0
2020-05-07,68.0
2020-05-08,71.0
2020-05-09,69.0
2020-05-10,67.0
2020-05-11,57.0
2020-05-12,45.0
2020-05-13,48.0
2020-05-14,49.0
2020-05-15,53.0
2020-05-16,61.0
2020-05-17,56.0
2020-05-18,44.0
2020-05-19,35.0
2020-05-20,45.0
2020-05-21,55.0
2020-05-22,53.0
2020-05-23,56.0
2020-05-24,61.0
2020-05-25,68.0
2020-05-26,73.0
2020-05-27,75.0
2020-05-28,77.0
2020-05-29,75.0
2020-05-30,56.0
2020-05-31,58.0
2020-06-01,63.0
2020-06-02,71.0
2020-06-03,75.0
2020-06-04,76.0
2020-06-05,68.0
2020-06-06,52.0
2020-06-07,47.0
2020-06-08,55.0
2020-06-09,64.0
2020-06-10,71.0
2020-06-11,71.0
2020-06-12,59.0
2020-06-13,52.0
2020-06-14,61.0
2020-06-15,63.0
2020-06-16,60.0
2020-06-17,63.0
2020-06-18,68.0
2020-06-19,73.0
2020-06-20,73.0
2020-06-21,74.0
2020-06-22,77.0
2020-06-23,78.0
2020-06-24,75.0
2020-06-25,76.0
2020-06-26,78.0
2020-06-27,79.0
2020-06-28,65.0
2020-06-29,61.0
2020-06-30,67.0
2020-07-01,69.0
2020-07-02,70.0
2020-07-03,69.0
2020-07-04,74.0
2020-07-05,75.0
2020-07-06,74.0
2020-07-07,71.0
2020-07-08,72.0
2020-07-09,74.0
2020-07-10,79.0
2020-07-11,80.0
2020-07-12,82.0
2020-07-13,76.0
2020-07-14,74.0
2020-07-15,76.0
2020-07-16,76.0
2020-07-17,76.0
2020-07-18,77.0
2020-07-19,75.0
2020-07-20,77.0
2020-07-21,74.0
2020-07-22,71.0
2020-07-23,69.0
2020-07-24,71.0
2020-07-25,75.0
2020-07-26,76.0
2020-07-27,76.0
2020-07-28,78.0
2020-07-29,78.0
2020-07-30,79.0
2020-07-31,78.0
2020-08-01,78.0
2020-08-02,77.0
2020-08-03,77.0
2020-08-04,74.0
2020-08-05,70.0
2020-08-06,65.0
2020-08-07,69.0
2020-08-08,74.0
2020-08-09,77.0
2020-08-10,78.0
2020-08-11,74.0
2020-08-12,76.0
2020-08-13,74.0
2020-08-14,83.0
2020-08-15,83.0
2020-08-16,85.0
2020-08-17,86.0
2020-08-18,84.0
2020-08-19,82.0
2020-08-20,81.0
2020-08-21,81.0
2020-08-22,81.0
2020-08-23,77.0
2020-08-24,78.0
2020-08-25,77.0
2020-08-26,72.0
2020-08-27,72.0
2020-08-28,74.0
2020-08-29,73.0
2020-08-30,73.0
2020-08-31,75.0
2020-09-01,78.0
2020-09-02,77.0
2020-09-03,82.0
2020-09-04,86.0
2020-09-05,85.0
2020-09-06,75.0
2020-09-07,78.0
2020-09-08,72.0
2020-09-09,63.0
2020-09-10,62.0
2020-09-11,67.0
2020-09-12,71.0
2020-09-13,73.0
2020-09-14,70.0
2020-09-15,72.0
2020-09-16,74.0
2020-09-17,72.0
2020-09-18,67.0
2020-09-19,64.0
2020-09-20,70.0
2020-09-21,73.0
2020-09-22,67.0
2020-09-23,70.0
2020-09-24,66.0
2020-09-25,67.0
2020-09-26,67.0
2020-09-27,74.0
2020-09-28,74.0
2020-09-29,74.0
2020-09-30,72.0
2020-10-01,77.0
2020-10-02,75.0
2020-10-03,76.0
2020-10-04,74.0
2020-10-05,74.0
2020-10-06,72.0
2020-10-07,70.0
2020-10-08,60.0
2020-10-09,60.0
2020-10-10,59.0
2020-10-11,59.0
2020-10-12,69.0
2020-10-13,69.0
2020-10-14,72.0
2020-10-15,73.0
2020-10-16,71.0
2020-10-17,71.0
2020-10-18,67.0
2020-10-19,69.0
2020-10-20,68.0
2020-10-21,67.0
2020-10-22,65.0
2020-10-23,61.0
2020-10-24,59.0
2020-10-25,47.0
2020-10-26,48.0
2020-10-27,54.0
2020-10-28,61.0
2020-10-29,63.0
2020-10-30,60.0
2020-10-31,65.0
2020-11-01,66.0
2020-11-02,65.0
2020-11-03,61.0
2020-11-04,64.0
2020-11-05,64.0
2020-11-06,53.0
2020-11-07,30.0
2020-11-08,25.0
2020-11-09,30.0
2020-11-10,41.0
2020-11-11,45.0
2020-11-12,44.0
2020-11-13,43.0
2020-11-14,49.0
2020-11-15,59.0
2020-11-16,65.0
2020-11-17,53.0
2020-11-18,42.0
2020-11-19,45.0
2020-11-20,52.0
2020-11-21,53.0
2020-11-22,49.0
2020-11-23,40.0
2020-11-24,46.0
2020-11-25,42.0
2020-11-26,38.0
2020-11-27,47.0
2020-11-28,50.0
2020-11-29,52.0
2020-11-30,51.0
2020-12-01,56.0
2020-12-02,56.0
2020-12-03,49.0
2020-12-04,53.0
2020-12-05,51.0
2020-12-06,48.0
2020-12-07,52.0
2020-12-08,55.0
2020-12-09,50.0
2020-12-10,44.0
2020-12-11,43.0
2020-12-12,35.0
2020-12-13,36.0
2020-12-14,31.0
2020-12-15,39.0
2020-12-16,47.0
2020-12-17,36.0
2020-12-18,38.0
2020-12-19,51.0
2020-12-20,53.0
2020-12-21,54.0
2020-12-22,47.0
2020-12-23,50.0
2020-12-24,45.0
2020-12-25,47.0
2020-12-26,37.0
2020-12-27,32.0
2020-12-28,31.0
2020-12-29,37.0
2020-12-30,42.0
2020-12-31,40.0
2021-01-01,43.0
2021-01-02,45.0
2021-01-03,42.0
2021-01-04,43.0
2021-01-05,44.0
2021-01-06,46.0
2021-01-07,47.0
2021-01-08,44.0
2021-01-09,49.0
2021-01-10,47.0
2021-01-11,52.0
2021-01-12,48.0
2021-01-13,57.0
2021-01-14,62.0
2021-01-15,60.0
2021-01-16,59.0
2021-01-17,56.0
2021-01-18,52.0
2021-01-19,41.0
2021-01-20,45.0
2021-01-21,45.0
2021-01-22,34.0
2021-01-23,27.0
2021-01-24,27.0
2021-01-25,22.0
2021-01-26,29.0
2021-01-27,29.0
2021-01-28,29.0
2021-01-29,31.0
2021-01-30,36.0
2021-01-31,47.0
2021-02-01,48.0
2021-02-02,42.0
2021-02-03,39.0
2021-02-04,49.0
2021-02-05,53.0
2021-02-06,54.0
2021-02-07,55.0
2021-02-08,50.0
2021-02-09,43.0
2021-02-10,43.0
2021-02-11,47.0
2021-02-12,38.0
2021-02-13,31.0
2021-02-14,35.0
2021-02-15,39.0
2021-02-16,36.0
2021-02-17,32.0
2021-02-18,42.0
2021-02-19,48.0
2021-02-20,32.0
2021-02-21,42.0
2021-02-22,54.0
2021-02-23,54.0
2021-02-24,46.0
2021-02-25,47.0
2021-02-26,45.0
2021-02-27,39.0
2021-02-28,46.0
2021-03-01,49.0
2021-03-02,51.0
2021-03-03,40.0
2021-03-04,48.0
2021-03-05,53.0
2021-03-06,44.0
2021-03-07,51.0
2021-03-08,40.0
2021-03-09,31.0
2021-03-10,26.0
2021-03-11,26.0
2021-03-12,30.0
2021-03-13,39.0
2021-03-14,46.0
2021-03-15,30.0
2021-03-16,44.0
2021-03-17,48.0
2021-03-18,47.0
2021-03-19,41.0
2021-03-20,38.0
2021-03-21,39.0
2021-03-22,42.0
2021-03-23,40.0
2021-03-24,42.0
2021-03-25,39.0
2021-03-26,43.0
2021-03-27,53.0
2021-03-28,58.0
2021-03-29,55.0
2021-03-30,53.0
2021-03-31,60.0
2021-04-01,60.0
2021-04-02,62.0
2021-04-03,60.0
2021-04-04,61.0
2021-04-05,50.0
2021-04-06,59.0
2021-04-07,55.0
2021-04-08,53.0
2021-04-09,56.0
2021-04-10,56.0
2021-04-11,55.0
2021-04-12,54.0
2021-04-13,50.0
2021-04-14,40.0
2021-04-15,48.0
2021-04-16,50.0
2021-04-17,
2021-04-18,57.0
2021-04-19,60.0
2021-04-20,56.0
2021-04-21,44.0
2021-04-22,49.0
2021-04-23,54.0
2021-04-24,47.0
2021-04-25,37.0
2021-04-26,36.0
2021-04-27,42.0
2021-04-28,57.0
2021-04-29,66.0
2021-04-30,69.0
2021-05-01,60.0
2021-05-02,53.0
2021-05-03,58.0
2021-05-04,63.0
2021-05-05,69.0
2021-05-06,66.0
2021-05-07,56.0
2021-05-08,57.0
2021-05-09,58.0
2021-05-10,63.0
2021-05-11,64.0
2021-05-12,68.0
2021-05-13,70.0
2021-05-14,67.0
2021-05-15,57.0
2021-05-16,49.0
2021-05-17,59.0
2021-05-18,62.0
2021-05-19,57.0
2021-05-20,44.0
2021-05-21,35.0
2021-05-22,40.0
2021-05-23,53.0
2021-05-24,61.0
2021-05-25,60.0
2021-05-26,63.0
2021-05-27,63.0
2021-05-28,65.0
2021-05-29,64.0
2021-05-30,72.0
2021-05-31,74.0
2021-06-01,77.0
2021-06-02,77.0
2021-06-03,79.0
2021-06-04,75.0
2021-06-05,74.0
2021-06-06,69.0
2021-06-07,59.0
2021-06-08,53.0
2021-06-09,51.0
2021-06-10,56.0
2021-06-11,64.0
2021-06-12,70.0
2021-06-13,70.0
2021-06-14,70.0
2021-06-15,73.0
2021-06-16,86.0
2021-06-17,86.0
2021-06-18,85.0
2021-06-19,83.0
2021-06-20,79.0
2021-06-21,75.0
2021-06-22,74.0
2021-06-23,72.0
2021-06-24,69.0
2021-06-25,70.0
2021-06-26,81.0
2021-06-27,84.0
2021-06-28,83.0
2021-06-29,78.0
2021-06-30,76.0
2021-07-01,74.0
2021-07-02,79.0
2021-07-03,77.0
2021-07-04,76.0
2021-07-05,77.0
2021-07-06,77.0
2021-07-07,84.0
2021-07-08,84.0
2021-07-09,85.0
2021-07-10,87.0
2021-07-11,86.0
2021-07-12,85.0
2021-07-13,84.0
2021-07-14,79.0
2021-07-15,76.0
2021-07-16,74.0
2021-07-17,78.0
2021-07-18,79.0
2021-07-19,76.0
2021-07-20,77.0
2021-07-21,77.0
2021-07-22,
2021-07-23,78.0
2021-07-24,79.0
2021-07-25,75.0
2021-07-26,73.0
2021-07-27,78.0
2021-07-28,79.0
2021-07-29,75.0
2021-07-30,77.0
2021-07-31,74.0
2021-08-01,77.0
2021-08-02,80.0
2021-08-03,83.0
2021-08-04,84.0
2021-08-05,75.0
2021-08-06,76.0
2021-08-07,79.0
2021-08-08,76.0
2021-08-09,76.0
2021-08-10,78.0
2021-08-11,79.0
2021-08-12,80.0
2021-08-13,79.0
2021-08-14,79.0
2021-08-15,81.0
2021-08-16,82.0
2021-08-17,77.0
2021-08-18,65.0
2021-08-19,64.0
2021-08-20,71.0
2021-08-21,67.0
2021-08-22,69.0
2021-08-23,69.0
2021-08-24,72.0
2021-08-25,71.0
2021-08-26,72.0
2021-08-27,77.0
2021-08-28,82.0
2021-08-29,81.0
2021-08-30,81.0
2021-08-31,77.0
2021-09-01,69.0
2021-09-02,68.0
2021-09-03,70.0
2021-09-04,74.0
2021-09-05,79.0
2021-09-06,80.0
2021-09-07,83.0
2021-09-08,85.0
2021-09-09,78.0
2021-09-10,72.0
2021-09-11,73.0
2021-09-12,74.0
2021-09-13,74.0
2021-09-14,71.0
2021-09-15,72.0
2021-09-16,67.0
2021-09-17,71.0
2021-09-18,67.0
2021-09-19,62.0
2021-09-20,71.0
2021-09-21,70.0
2021-09-22,72.0
2021-09-23,70.0
2021-09-24,73.0
2021-09-25,70.0
2021-09-26,68.0
2021-09-27,66.0
2021-09-28,52.0
2021-09-29,55.0
2021-09-30,62.0
2021-10-01,65.0
2021-10-02,64.0
2021-10-03,67.0
2021-10-04,65.0
2021-10-05,57.0
2021-10-06,58.0
2021-10-07,56.0
2021-10-08,45.0
2021-10-09,47.0
2021-10-10,55.0
2021-10-11,36.0
2021-10-12,40.0
2021-10-13,47.0
2021-10-14,53.0
2021-10-15,58.0
2021-10-16,62.0
2021-10-17,54.0
2021-10-18,34.0
2021-10-19,49.0
2021-10-20,52.0
2021-10-21,59.0
2021-10-22,49.0
2021-10-23,45.0
2021-10-24,47.0
2021-10-25,44.0
2021-10-26,49.0
2021-10-27,61.0
2021-10-28,66.0
2021-10-29,65.0
2021-10-30,55.0
2021-10-31,49.0
2021-11-01,49.0
2021-11-02,53.0
2021-11-03,61.0
2021-11-04,57.0
2021-11-05,63.0
2021-11-06,52.0
2021-11-07,43.0
2021-11-08,54.0
2021-11-09,42.0
2021-11-10,56.0
2021-11-11,61.0
2021-11-12,66.0
2021-11-13,64.0
2021-11-14,63.0
2021-11-15,59.0
2021-11-16,54.0
2021-11-17,55.0
2021-11-18,52.0
2021-11-19,50.0
2021-11-20,50.0
2021-11-21,55.0
2021-11-22,54.0
2021-11-23,47.0
2021-11-24,51.0
2021-11-25,56.0
2021-11-26,54.0
2021-11-27,59.0
2021-11-28,59.0
2021-11-29,59.0
2021-11-30,62.0
2021-12-01,64.0
2021-12-02,56.0
2021-12-03,53.0
2021-12-04,51.0
2021-12-05,55.0
2021-12-06,53.0
2021-12-07,49.0
2021-12-08,45.0
2021-12-09,34.0
2021-12-10,34.0
2021-12-11,40.0
2021-12-12,42.0
2021-12-13,32.0
2021-12-14,31.0
2021-12-15,28.0
2021-12-16,32.0
2021-12-17,34.0
