DATE TIME,BDM
2018-06-24,89.0
2018-06-25,83.0
2018-06-26,86.0
2018-06-27,85.0
2018-06-28,81.0
2018-06-29,82.0
2018-06-30,88.0
2018-07-01,90.0
2018-07-02,86.0
2018-07-03,83.0
2018-07-04,82.0
2018-07-05,84.0
2018-07-06,93.0
2018-07-07,94.0
2018-07-08,92.0
2018-07-09,88.0
2018-07-10,89.0
2018-07-11,91.0
2018-07-12,89.0
2018-07-13,88.0
2018-07-14,91.0
2018-07-15,91.0
2018-07-16,91.0
2018-07-17,92.0
2018-07-18,93.0
2018-07-19,92.0
2018-07-20,92.0
2018-07-21,84.0
2018-07-22,88.0
2018-07-23,90.0
2018-07-24,93.0
2018-07-25,90.0
2018-07-26,94.0
2018-07-27,93.0
2018-07-28,91.0
2018-07-29,90.0
2018-07-30,90.0
2018-07-31,92.0
2018-08-01,93.0
2018-08-02,91.0
2018-08-03,92.0
2018-08-04,90.0
2018-08-05,87.0
2018-08-06,87.0
2018-08-07,89.0
2018-08-08,90.0
2018-08-09,94.0
2018-08-10,91.0
2018-08-11,86.0
2018-08-12,88.0
2018-08-13,88.0
2018-08-14,89.0
2018-08-15,86.0
2018-08-16,91.0
2018-08-17,91.0
2018-08-18,92.0
2018-08-19,92.0
2018-08-20,91.0
2018-08-21,84.0
2018-08-22,84.0
2018-08-23,81.0
2018-08-24,82.0
2018-08-25,83.0
2018-08-26,83.0
2018-08-27,80.0
2018-08-28,79.0
2018-08-29,80.0
2018-08-30,77.0
2018-08-31,78.0
2018-09-01,80.0
2018-09-02,89.0
2018-09-03,86.0
2018-09-04,89.0
2018-09-05,87.0
2018-09-06,92.0
2018-09-07,93.0
2018-09-08,90.0
2018-09-09,88.0
2018-09-10,86.0
2018-09-11,87.0
2018-09-12,78.0
2018-09-13,75.0
2018-09-14,77.0
2018-09-15,77.0
2018-09-16,76.0
2018-09-17,75.0
2018-09-18,77.0
2018-09-19,79.0
2018-09-20,85.0
2018-09-21,85.0
2018-09-22,87.0
2018-09-23,83.0
2018-09-24,81.0
2018-09-25,86.0
2018-09-26,90.0
2018-09-27,89.0
2018-09-28,85.0
2018-09-29,70.0
2018-09-30,73.0
2018-10-01,76.0
2018-10-02,75.0
2018-10-03,67.0
2018-10-04,57.0
2018-10-05,64.0
2018-10-06,62.0
2018-10-07,65.0
2018-10-08,66.0
2018-10-09,69.0
2018-10-10,66.0
2018-10-11,64.0
2018-10-12,73.0
2018-10-13,71.0
2018-10-14,70.0
2018-10-15,67.0
2018-10-16,67.0
2018-10-17,70.0
2018-10-18,69.0
2018-10-19,73.0
2018-10-20,72.0
2018-10-21,70.0
2018-10-22,67.0
2018-10-23,68.0
2018-10-24,68.0
2018-10-25,67.0
2018-10-26,73.0
2018-10-27,76.0
2018-10-28,71.0
2018-10-29,60.0
2018-10-30,58.0
2018-10-31,60.0
2018-11-01,68.0
2018-11-02,69.0
2018-11-03,64.0
2018-11-04,71.0
2018-11-05,67.0
2018-11-06,61.0
2018-11-07,65.0
2018-11-08,61.0
2018-11-09,63.0
2018-11-10,62.0
2018-11-11,60.0
2018-11-12,63.0
2018-11-13,60.0
2018-11-14,61.0
2018-11-15,64.0
2018-11-16,65.0
2018-11-17,62.0
2018-11-18,64.0
2018-11-19,62.0
2018-11-20,61.0
2018-11-21,54.0
2018-11-22,46.0
2018-11-23,46.0
2018-11-24,53.0
2018-11-25,53.0
2018-11-26,59.0
2018-11-27,60.0
2018-11-28,45.0
2018-11-29,44.0
2018-11-30,41.0
2018-12-01,35.0
2018-12-02,38.0
2018-12-03,46.0
2018-12-04,50.0
2018-12-05,50.0
2018-12-06,45.0
2018-12-07,49.0
2018-12-08,54.0
2018-12-09,56.0
2018-12-10,51.0
2018-12-11,54.0
2018-12-12,57.0
2018-12-13,59.0
2018-12-14,55.0
2018-12-15,60.0
2018-12-16,61.0
2018-12-17,49.0
2018-12-18,50.0
2018-12-19,62.0
2018-12-20,63.0
2018-12-21,58.0
2018-12-22,60.0
2018-12-23,57.0
2018-12-24,52.0
2018-12-25,42.0
2018-12-26,40.0
2018-12-27,38.0
2018-12-28,36.0
2018-12-29,44.0
2018-12-30,49.0
2018-12-31,41.0
2019-01-01,37.0
2019-01-02,46.0
2019-01-03,52.0
2019-01-04,56.0
2019-01-05,44.0
2019-01-06,37.0
2019-01-07,47.0
2019-01-08,50.0
2019-01-09,47.0
2019-01-10,51.0
2019-01-11,57.0
2019-01-12,49.0
2019-01-13,51.0
2019-01-14,44.0
2019-01-15,44.0
2019-01-16,48.0
2019-01-17,45.0
2019-01-18,50.0
2019-01-19,59.0
2019-01-20,52.0
2019-01-21,34.0
2019-01-22,39.0
2019-01-23,53.0
2019-01-24,55.0
2019-01-25,58.0
2019-01-26,61.0
2019-01-27,66.0
2019-01-28,66.0
2019-01-29,56.0
2019-01-30,60.0
2019-01-31,52.0
2019-02-01,50.0
2019-02-02,44.0
2019-02-03,39.0
2019-02-04,35.0
2019-02-05,28.0
2019-02-06,32.0
2019-02-07,36.0
2019-02-08,42.0
2019-02-09,35.0
2019-02-10,31.0
2019-02-11,41.0
2019-02-12,48.0
2019-02-13,45.0
2019-02-14,48.0
2019-02-15,32.0
2019-02-16,35.0
2019-02-17,31.0
2019-02-18,36.0
2019-02-19,36.0
2019-02-20,32.0
2019-02-21,33.0
2019-02-22,36.0
2019-02-23,44.0
2019-02-24,52.0
2019-02-25,54.0
2019-02-26,54.0
2019-02-27,51.0
2019-02-28,46.0
2019-03-01,47.0
2019-03-02,45.0
2019-03-03,42.0
2019-03-04,44.0
2019-03-05,45.0
2019-03-06,43.0
2019-03-07,39.0
2019-03-08,35.0
2019-03-09,37.0
2019-03-10,43.0
2019-03-11,50.0
2019-03-12,48.0
2019-03-13,39.0
2019-03-14,45.0
2019-03-15,56.0
2019-03-16,57.0
2019-03-17,65.0
2019-03-18,65.0
2019-03-19,64.0
2019-03-20,45.0
2019-03-21,44.0
2019-03-22,47.0
2019-03-23,43.0
2019-03-24,53.0
2019-03-25,61.0
2019-03-26,58.0
2019-03-27,46.0
2019-03-28,47.0
2019-03-29,52.0
2019-03-30,54.0
2019-03-31,59.0
2019-04-01,64.0
2019-04-02,53.0
2019-04-03,51.0
2019-04-04,51.0
2019-04-05,48.0
2019-04-06,60.0
2019-04-07,65.0
2019-04-08,68.0
2019-04-09,52.0
2019-04-10,54.0
2019-04-11,50.0
2019-04-12,49.0
2019-04-13,61.0
2019-04-14,64.0
2019-04-15,57.0
2019-04-16,48.0
2019-04-17,58.0
2019-04-18,76.0
2019-04-19,74.0
2019-04-20,60.0
2019-04-21,52.0
2019-04-22,63.0
2019-04-23,71.0
2019-04-24,75.0
2019-04-25,76.0
2019-04-26,75.0
2019-04-27,73.0
2019-04-28,71.0
2019-04-29,63.0
2019-04-30,53.0
2019-05-01,60.0
2019-05-02,65.0
2019-05-03,67.0
2019-05-04,69.0
2019-05-05,62.0
2019-05-06,52.0
2019-05-07,56.0
2019-05-08,66.0
2019-05-09,62.0
2019-05-10,54.0
2019-05-11,66.0
2019-05-12,71.0
2019-05-13,71.0
2019-05-14,67.0
2019-05-15,59.0
2019-05-16,46.0
2019-05-17,48.0
2019-05-18,53.0
2019-05-19,43.0
2019-05-20,47.0
2019-05-21,43.0
2019-05-22,44.0
2019-05-23,51.0
2019-05-24,58.0
2019-05-25,62.0
2019-05-26,46.0
2019-05-27,43.0
2019-05-28,51.0
2019-05-29,67.0
2019-05-30,69.0
2019-05-31,69.0
2019-06-01,71.0
2019-06-02,70.0
2019-06-03,73.0
2019-06-04,81.0
2019-06-05,82.0
2019-06-06,75.0
2019-06-07,66.0
2019-06-08,70.0
2019-06-09,80.0
2019-06-10,84.0
2019-06-11,82.0
2019-06-12,85.0
2019-06-13,80.0
2019-06-14,77.0
2019-06-15,77.0
2019-06-16,75.0
2019-06-17,75.0
2019-06-18,82.0
2019-06-19,85.0
2019-06-20,75.0
2019-06-21,71.0
2019-06-22,74.0
2019-06-23,79.0
2019-06-24,79.0
2019-06-25,78.0
2019-06-26,71.0
2019-06-27,68.0
2019-06-28,72.0
2019-06-29,75.0
2019-06-30,75.0
2019-07-01,76.0
2019-07-02,75.0
2019-07-03,74.0
2019-07-04,76.0
2019-07-05,79.0
2019-07-06,81.0
2019-07-07,75.0
2019-07-08,74.0
2019-07-09,76.0
2019-07-10,80.0
2019-07-11,83.0
2019-07-12,84.0
2019-07-13,86.0
2019-07-14,86.0
2019-07-15,84.0
2019-07-16,79.0
2019-07-17,79.0
2019-07-18,80.0
2019-07-19,78.0
2019-07-20,78.0
2019-07-21,82.0
2019-07-22,86.0
2019-07-23,84.0
2019-07-24,87.0
2019-07-25,86.0
2019-07-26,86.0
2019-07-27,87.0
2019-07-28,90.0
2019-07-29,86.0
2019-07-30,82.0
2019-07-31,81.0
2019-08-01,82.0
2019-08-02,81.0
2019-08-03,81.0
2019-08-04,85.0
2019-08-05,84.0
2019-08-06,86.0
2019-08-07,84.0
2019-08-08,77.0
2019-08-09,74.0
2019-08-10,73.0
2019-08-11,74.0
2019-08-12,79.0
2019-08-13,83.0
2019-08-14,88.0
2019-08-15,88.0
2019-08-16,
2019-08-17,83.0
2019-08-18,78.0
2019-08-19,78.0
2019-08-20,80.0
2019-08-21,79.0
2019-08-22,80.0
2019-08-23,84.0
2019-08-24,83.0
2019-08-25,83.0
2019-08-26,85.0
2019-08-27,87.0
2019-08-28,84.0
2019-08-29,81.0
2019-08-30,83.0
2019-08-31,83.0
2019-09-01,85.0
2019-09-02,86.0
2019-09-03,85.0
2019-09-04,85.0
2019-09-05,85.0
2019-09-06,83.0
2019-09-07,80.0
2019-09-08,68.0
2019-09-09,69.0
2019-09-10,64.0
2019-09-11,70.0
2019-09-12,81.0
2019-09-13,83.0
2019-09-14,86.0
2019-09-15,80.0
2019-09-16,66.0
2019-09-17,66.0
2019-09-18,67.0
2019-09-19,63.0
2019-09-20,66.0
2019-09-21,73.0
2019-09-22,75.0
2019-09-23,73.0
2019-09-24,80.0
2019-09-25,85.0
2019-09-26,78.0
2019-09-27,71.0
2019-09-28,59.0
2019-09-29,55.0
2019-09-30,54.0
2019-10-01,55.0
2019-10-02,67.0
2019-10-03,66.0
2019-10-04,65.0
2019-10-05,70.0
2019-10-06,78.0
2019-10-07,76.0
2019-10-08,75.0
2019-10-09,69.0
2019-10-10,63.0
2019-10-11,69.0
2019-10-12,66.0
2019-10-13,69.0
2019-10-14,67.0
2019-10-15,73.0
2019-10-16,76.0
2019-10-17,59.0
2019-10-18,58.0
2019-10-19,61.0
2019-10-20,59.0
2019-10-21,69.0
2019-10-22,73.0
2019-10-23,71.0
2019-10-24,76.0
2019-10-25,76.0
2019-10-26,70.0
2019-10-27,56.0
2019-10-28,54.0
2019-10-29,55.0
2019-10-30,58.0
2019-10-31,57.0
2019-11-01,66.0
2019-11-02,71.0
2019-11-03,69.0
2019-11-04,70.0
2019-11-05,72.0
2019-11-06,68.0
2019-11-07,73.0
2019-11-08,73.0
2019-11-09,70.0
2019-11-10,66.0
2019-11-11,72.0
2019-11-12,74.0
2019-11-13,69.0
2019-11-14,67.0
2019-11-15,57.0
2019-11-16,64.0
2019-11-17,72.0
2019-11-18,75.0
2019-11-19,61.0
2019-11-20,45.0
2019-11-21,48.0
2019-11-22,54.0
2019-11-23,55.0
2019-11-24,58.0
2019-11-25,50.0
2019-11-26,39.0
2019-11-27,30.0
2019-11-28,32.0
2019-11-29,31.0
2019-11-30,35.0
2019-12-01,43.0
2019-12-02,58.0
2019-12-03,56.0
2019-12-04,45.0
2019-12-05,50.0
2019-12-06,58.0
2019-12-07,48.0
2019-12-08,46.0
2019-12-09,43.0
2019-12-10,55.0
2019-12-11,53.0
2019-12-12,60.0
2019-12-13,54.0
2019-12-14,44.0
2019-12-15,39.0
2019-12-16,45.0
2019-12-17,53.0
2019-12-18,45.0
2019-12-19,47.0
2019-12-20,61.0
2019-12-21,57.0
2019-12-22,51.0
2019-12-23,38.0
2019-12-24,34.0
2019-12-25,36.0
2019-12-26,42.0
2019-12-27,33.0
2019-12-28,36.0
2019-12-29,44.0
2019-12-30,47.0
2019-12-31,50.0
2020-01-01,52.0
2020-01-02,46.0
2020-01-03,63.0
2020-01-04,59.0
2020-01-05,50.0
2020-01-06,54.0
2020-01-07,60.0
2020-01-08,43.0
2020-01-09,38.0
2020-01-10,41.0
2020-01-11,44.0
2020-01-12,40.0
2020-01-13,44.0
2020-01-14,42.0
2020-01-15,51.0
2020-01-16,43.0
2020-01-17,39.0
2020-01-18,54.0
2020-01-19,58.0
2020-01-20,53.0
2020-01-21,47.0
2020-01-22,50.0
2020-01-23,59.0
2020-01-24,58.0
2020-01-25,58.0
2020-01-26,49.0
2020-01-27,52.0
2020-01-28,48.0
2020-01-29,44.0
2020-01-30,51.0
2020-01-31,63.0
2020-02-01,68.0
2020-02-02,57.0
2020-02-03,35.0
2020-02-04,39.0
2020-02-05,43.0
2020-02-06,58.0
2020-02-07,62.0
2020-02-08,59.0
2020-02-09,44.0
2020-02-10,56.0
2020-02-11,54.0
2020-02-12,54.0
2020-02-13,58.0
2020-02-14,56.0
2020-02-15,57.0
2020-02-16,60.0
2020-02-17,52.0
2020-02-18,55.0
2020-02-19,53.0
2020-02-20,60.0
2020-02-21,60.0
2020-02-22,49.0
2020-02-23,51.0
2020-02-24,51.0
2020-02-25,60.0
2020-02-26,64.0
2020-02-27,67.0
2020-02-28,65.0
2020-02-29,59.0
2020-03-01,39.0
2020-03-02,49.0
2020-03-03,60.0
2020-03-04,65.0
2020-03-05,67.0
2020-03-06,64.0
2020-03-07,47.0
2020-03-08,44.0
2020-03-09,50.0
2020-03-10,57.0
2020-03-11,52.0
2020-03-12,59.0
2020-03-13,51.0
2020-03-14,41.0
2020-03-15,38.0
2020-03-16,35.0
2020-03-17,36.0
2020-03-18,42.0
2020-03-19,37.0
2020-03-20,46.0
2020-03-21,42.0
2020-03-22,50.0
2020-03-23,42.0
2020-03-24,39.0
2020-03-25,34.0
2020-03-26,39.0
2020-03-27,38.0
2020-03-28,41.0
2020-03-29,40.0
2020-03-30,51.0
2020-03-31,60.0
2020-04-01,54.0
2020-04-02,49.0
2020-04-03,52.0
2020-04-04,49.0
2020-04-05,43.0
2020-04-06,40.0
2020-04-07,49.0
2020-04-08,44.0
2020-04-09,43.0
2020-04-10,47.0
2020-04-11,49.0
2020-04-12,52.0
2020-04-13,56.0
2020-04-14,58.0
2020-04-15,61.0
2020-04-16,63.0
2020-04-17,53.0
2020-04-18,45.0
2020-04-19,56.0
2020-04-20,50.0
2020-04-21,52.0
2020-04-22,62.0
2020-04-23,65.0
2020-04-24,70.0
2020-04-25,72.0
2020-04-26,69.0
2020-04-27,71.0
2020-04-28,76.0
2020-04-29,76.0
2020-04-30,71.0
2020-05-01,66.0
2020-05-02,67.0
2020-05-03,62.0
2020-05-04,67.0
2020-05-05,71.0
2020-05-06,71.0
2020-05-07,77.0
2020-05-08,79.0
2020-05-09,78.0
2020-05-10,75.0
2020-05-11,65.0
2020-05-12,56.0
2020-05-13,59.0
2020-05-14,62.0
2020-05-15,64.0
2020-05-16,68.0
2020-05-17,67.0
2020-05-18,50.0
2020-05-19,47.0
2020-05-20,61.0
2020-05-21,67.0
2020-05-22,64.0
2020-05-23,66.0
2020-05-24,70.0
2020-05-25,79.0
2020-05-26,84.0
2020-05-27,87.0
2020-05-28,87.0
2020-05-29,83.0
2020-05-30,62.0
2020-05-31,63.0
2020-06-01,69.0
2020-06-02,82.0
2020-06-03,85.0
2020-06-04,88.0
2020-06-05,76.0
2020-06-06,62.0
2020-06-07,57.0
2020-06-08,64.0
2020-06-09,71.0
2020-06-10,79.0
2020-06-11,82.0
2020-06-12,69.0
2020-06-13,62.0
2020-06-14,69.0
2020-06-15,72.0
2020-06-16,69.0
2020-06-17,69.0
2020-06-18,77.0
2020-06-19,83.0
2020-06-20,84.0
2020-06-21,83.0
2020-06-22,86.0
2020-06-23,86.0
2020-06-24,84.0
2020-06-25,84.0
2020-06-26,84.0
2020-06-27,88.0
2020-06-28,75.0
2020-06-29,70.0
2020-06-30,77.0
2020-07-01,78.0
2020-07-02,77.0
2020-07-03,79.0
2020-07-04,82.0
2020-07-05,83.0
2020-07-06,82.0
2020-07-07,80.0
2020-07-08,81.0
2020-07-09,84.0
2020-07-10,84.0
2020-07-11,90.0
2020-07-12,89.0
2020-07-13,86.0
2020-07-14,81.0
2020-07-15,84.0
2020-07-16,85.0
2020-07-17,84.0
2020-07-18,84.0
2020-07-19,84.0
2020-07-20,83.0
2020-07-21,79.0
2020-07-22,79.0
2020-07-23,78.0
2020-07-24,79.0
2020-07-25,83.0
2020-07-26,85.0
2020-07-27,84.0
2020-07-28,85.0
2020-07-29,86.0
2020-07-30,87.0
2020-07-31,87.0
2020-08-01,84.0
2020-08-02,86.0
2020-08-03,84.0
2020-08-04,82.0
2020-08-05,77.0
2020-08-06,74.0
2020-08-07,76.0
2020-08-08,82.0
2020-08-09,86.0
2020-08-10,87.0
2020-08-11,84.0
2020-08-12,86.0
2020-08-13,83.0
2020-08-14,92.0
2020-08-15,93.0
2020-08-16,95.0
2020-08-17,94.0
2020-08-18,90.0
2020-08-19,88.0
2020-08-20,86.0
2020-08-21,91.0
2020-08-22,88.0
2020-08-23,82.0
2020-08-24,85.0
2020-08-25,83.0
2020-08-26,81.0
2020-08-27,81.0
2020-08-28,84.0
2020-08-29,82.0
2020-08-30,81.0
2020-08-31,81.0
2020-09-01,83.0
2020-09-02,83.0
2020-09-03,84.0
2020-09-04,90.0
2020-09-05,95.0
2020-09-06,94.0
2020-09-07,96.0
2020-09-08,85.0
2020-09-09,78.0
2020-09-10,74.0
2020-09-11,78.0
2020-09-12,80.0
2020-09-13,80.0
2020-09-14,83.0
2020-09-15,83.0
2020-09-16,79.0
2020-09-17,79.0
2020-09-18,71.0
2020-09-19,71.0
2020-09-20,76.0
2020-09-21,81.0
2020-09-22,79.0
2020-09-23,79.0
2020-09-24,75.0
2020-09-25,73.0
2020-09-26,72.0
2020-09-27,82.0
2020-09-28,83.0
2020-09-29,87.0
2020-09-30,82.0
2020-10-01,89.0
2020-10-02,87.0
2020-10-03,83.0
2020-10-04,84.0
2020-10-05,84.0
2020-10-06,79.0
2020-10-07,74.0
2020-10-08,69.0
2020-10-09,68.0
2020-10-10,69.0
2020-10-11,64.0
2020-10-12,76.0
2020-10-13,78.0
2020-10-14,76.0
2020-10-15,83.0
2020-10-16,83.0
2020-10-17,80.0
2020-10-18,80.0
2020-10-19,78.0
2020-10-20,73.0
2020-10-21,75.0
2020-10-22,71.0
2020-10-23,67.0
2020-10-24,65.0
2020-10-25,57.0
2020-10-26,51.0
2020-10-27,59.0
2020-10-28,67.0
2020-10-29,71.0
2020-10-30,75.0
2020-10-31,73.0
2020-11-01,77.0
2020-11-02,78.0
2020-11-03,73.0
2020-11-04,74.0
2020-11-05,74.0
2020-11-06,64.0
2020-11-07,38.0
2020-11-08,33.0
2020-11-09,37.0
2020-11-10,45.0
2020-11-11,51.0
2020-11-12,53.0
2020-11-13,54.0
2020-11-14,55.0
2020-11-15,64.0
2020-11-16,74.0
2020-11-17,63.0
2020-11-18,51.0
2020-11-19,54.0
2020-11-20,55.0
2020-11-21,62.0
2020-11-22,60.0
2020-11-23,48.0
2020-11-24,51.0
2020-11-25,50.0
2020-11-26,45.0
2020-11-27,53.0
2020-11-28,57.0
2020-11-29,64.0
2020-11-30,61.0
2020-12-01,59.0
2020-12-02,65.0
2020-12-03,59.0
2020-12-04,58.0
2020-12-05,60.0
2020-12-06,57.0
2020-12-07,63.0
2020-12-08,63.0
2020-12-09,65.0
2020-12-10,55.0
2020-12-11,50.0
2020-12-12,48.0
2020-12-13,46.0
2020-12-14,40.0
2020-12-15,45.0
2020-12-16,52.0
2020-12-17,49.0
2020-12-18,45.0
2020-12-19,57.0
2020-12-20,66.0
2020-12-21,71.0
2020-12-22,56.0
2020-12-23,58.0
2020-12-24,54.0
2020-12-25,55.0
2020-12-26,46.0
2020-12-27,42.0
2020-12-28,37.0
2020-12-29,48.0
2020-12-30,46.0
2020-12-31,45.0
2021-01-01,47.0
2021-01-02,50.0
2021-01-03,49.0
2021-01-04,53.0
2021-01-05,53.0
2021-01-06,59.0
2021-01-07,54.0
2021-01-08,55.0
2021-01-09,43.0
2021-01-10,53.0
2021-01-11,54.0
2021-01-12,54.0
2021-01-13,62.0
2021-01-14,67.0
2021-01-15,70.0
2021-01-16,60.0
2021-01-17,67.0
2021-01-18,64.0
2021-01-19,51.0
2021-01-20,57.0
2021-01-21,55.0
2021-01-22,43.0
2021-01-23,36.0
2021-01-24,35.0
2021-01-25,30.0
2021-01-26,36.0
2021-01-27,39.0
2021-01-28,38.0
2021-01-29,35.0
2021-01-30,45.0
2021-01-31,53.0
2021-02-01,56.0
2021-02-02,52.0
2021-02-03,48.0
2021-02-04,47.0
2021-02-05,55.0
2021-02-06,57.0
2021-02-07,59.0
2021-02-08,57.0
2021-02-09,53.0
2021-02-10,48.0
2021-02-11,52.0
2021-02-12,45.0
2021-02-13,39.0
2021-02-14,42.0
2021-02-15,45.0
2021-02-16,46.0
2021-02-17,42.0
2021-02-18,46.0
2021-02-19,55.0
2021-02-20,41.0
2021-02-21,47.0
2021-02-22,60.0
2021-02-23,59.0
2021-02-24,56.0
2021-02-25,51.0
2021-02-26,51.0
2021-02-27,50.0
2021-02-28,51.0
2021-03-01,56.0
2021-03-02,58.0
2021-03-03,50.0
2021-03-04,54.0
2021-03-05,62.0
2021-03-06,50.0
2021-03-07,51.0
2021-03-08,44.0
2021-03-09,40.0
2021-03-10,33.0
2021-03-11,34.0
2021-03-12,36.0
2021-03-13,45.0
2021-03-14,46.0
2021-03-15,38.0
2021-03-16,37.0
2021-03-17,48.0
2021-03-18,55.0
2021-03-19,50.0
2021-03-20,44.0
2021-03-21,45.0
2021-03-22,48.0
2021-03-23,49.0
2021-03-24,50.0
2021-03-25,44.0
2021-03-26,48.0
2021-03-27,58.0
2021-03-28,66.0
2021-03-29,64.0
2021-03-30,59.0
2021-03-31,67.0
2021-04-01,68.0
2021-04-02,70.0
2021-04-03,67.0
2021-04-04,66.0
2021-04-05,58.0
2021-04-06,59.0
2021-04-07,63.0
2021-04-08,61.0
2021-04-09,63.0
2021-04-10,63.0
2021-04-11,61.0
2021-04-12,64.0
2021-04-13,59.0
2021-04-14,51.0
2021-04-15,59.0
2021-04-16,60.0
2021-04-17,
2021-04-18,68.0
2021-04-19,71.0
2021-04-20,67.0
2021-04-21,55.0
2021-04-22,62.0
2021-04-23,63.0
2021-04-24,57.0
2021-04-25,48.0
2021-04-26,46.0
2021-04-27,51.0
2021-04-28,66.0
2021-04-29,74.0
2021-04-30,78.0
2021-05-01,68.0
2021-05-02,64.0
2021-05-03,67.0
2021-05-04,72.0
2021-05-05,78.0
2021-05-06,72.0
2021-05-07,67.0
2021-05-08,67.0
2021-05-09,68.0
2021-05-10,72.0
2021-05-11,74.0
2021-05-12,77.0
2021-05-13,78.0
2021-05-14,74.0
2021-05-15,63.0
2021-05-16,55.0
2021-05-17,67.0
2021-05-18,71.0
2021-05-19,65.0
2021-05-20,54.0
2021-05-21,47.0
2021-05-22,57.0
2021-05-23,64.0
2021-05-24,70.0
2021-05-25,69.0
2021-05-26,72.0
2021-05-27,72.0
2021-05-28,73.0
2021-05-29,74.0
2021-05-30,77.0
2021-05-31,85.0
2021-06-01,86.0
2021-06-02,87.0
2021-06-03,86.0
2021-06-04,83.0
2021-06-05,83.0
2021-06-06,77.0
2021-06-07,67.0
2021-06-08,61.0
2021-06-09,59.0
2021-06-10,62.0
2021-06-11,68.0
2021-06-12,77.0
2021-06-13,77.0
2021-06-14,76.0
2021-06-15,77.0
2021-06-16,91.0
2021-06-17,92.0
2021-06-18,93.0
2021-06-19,92.0
2021-06-20,90.0
2021-06-21,85.0
2021-06-22,81.0
2021-06-23,80.0
2021-06-24,76.0
2021-06-25,79.0
2021-06-26,86.0
2021-06-27,92.0
2021-06-28,89.0
2021-06-29,86.0
2021-06-30,88.0
2021-07-01,83.0
2021-07-02,84.0
2021-07-03,85.0
2021-07-04,83.0
2021-07-05,85.0
2021-07-06,85.0
2021-07-07,86.0
2021-07-08,90.0
2021-07-09,92.0
2021-07-10,96.0
2021-07-11,98.0
2021-07-12,92.0
2021-07-13,89.0
2021-07-14,86.0
2021-07-15,81.0
2021-07-16,83.0
2021-07-17,85.0
2021-07-18,83.0
2021-07-19,86.0
2021-07-20,88.0
2021-07-21,83.0
2021-07-22,87.0
2021-07-23,84.0
2021-07-24,85.0
2021-07-25,86.0
2021-07-26,81.0
2021-07-27,86.0
2021-07-28,87.0
2021-07-29,89.0
2021-07-30,87.0
2021-07-31,88.0
2021-08-01,88.0
2021-08-02,87.0
2021-08-03,93.0
2021-08-04,92.0
2021-08-05,83.0
2021-08-06,82.0
2021-08-07,84.0
2021-08-08,85.0
2021-08-09,84.0
2021-08-10,87.0
2021-08-11,88.0
2021-08-12,86.0
2021-08-13,87.0
2021-08-14,86.0
2021-08-15,87.0
2021-08-16,87.0
2021-08-17,85.0
2021-08-18,72.0
2021-08-19,70.0
2021-08-20,77.0
2021-08-21,76.0
2021-08-22,74.0
2021-08-23,77.0
2021-08-24,79.0
2021-08-25,78.0
2021-08-26,82.0
2021-08-27,82.0
2021-08-28,89.0
2021-08-29,91.0
2021-08-30,90.0
2021-08-31,87.0
2021-09-01,76.0
2021-09-02,74.0
2021-09-03,77.0
2021-09-04,83.0
2021-09-05,86.0
2021-09-06,90.0
2021-09-07,92.0
2021-09-08,95.0
2021-09-09,89.0
2021-09-10,81.0
2021-09-11,79.0
2021-09-12,81.0
2021-09-13,80.0
2021-09-14,81.0
2021-09-15,78.0
2021-09-16,75.0
2021-09-17,74.0
2021-09-18,74.0
2021-09-19,68.0
2021-09-20,78.0
2021-09-21,84.0
2021-09-22,83.0
2021-09-23,81.0
2021-09-24,83.0
2021-09-25,81.0
2021-09-26,78.0
2021-09-27,75.0
2021-09-28,61.0
2021-09-29,64.0
2021-09-30,73.0
2021-10-01,76.0
2021-10-02,75.0
2021-10-03,78.0
2021-10-04,78.0
2021-10-05,70.0
2021-10-06,67.0
2021-10-07,65.0
2021-10-08,52.0
2021-10-09,56.0
2021-10-10,62.0
2021-10-11,51.0
2021-10-12,50.0
2021-10-13,56.0
2021-10-14,57.0
2021-10-15,69.0
2021-10-16,69.0
2021-10-17,65.0
2021-10-18,45.0
2021-10-19,57.0
2021-10-20,63.0
2021-10-21,69.0
2021-10-22,59.0
2021-10-23,53.0
2021-10-24,52.0
2021-10-25,49.0
2021-10-26,51.0
2021-10-27,58.0
2021-10-28,72.0
2021-10-29,74.0
2021-10-30,64.0
2021-10-31,55.0
2021-11-01,56.0
2021-11-02,63.0
2021-11-03,69.0
2021-11-04,64.0
2021-11-05,65.0
2021-11-06,57.0
2021-11-07,47.0
2021-11-08,59.0
2021-11-09,48.0
2021-11-10,57.0
2021-11-11,69.0
2021-11-12,72.0
2021-11-13,74.0
2021-11-14,75.0
2021-11-15,71.0
2021-11-16,66.0
2021-11-17,66.0
2021-11-18,65.0
2021-11-19,61.0
2021-11-20,56.0
2021-11-21,64.0
2021-11-22,64.0
2021-11-23,60.0
2021-11-24,53.0
2021-11-25,61.0
2021-11-26,62.0
2021-11-27,67.0
2021-11-28,72.0
2021-11-29,70.0
2021-11-30,70.0
2021-12-01,73.0
2021-12-02,66.0
2021-12-03,66.0
2021-12-04,61.0
2021-12-05,60.0
2021-12-06,61.0
2021-12-07,55.0
2021-12-08,54.0
2021-12-09,42.0
2021-12-10,39.0
2021-12-11,47.0
2021-12-12,47.0
2021-12-13,43.0
2021-12-14,38.0
2021-12-15,36.0
2021-12-16,38.0
