DATE TIME,KSP
2018-06-26,53.0
2018-06-27,50.0
2018-06-28,44.0
2018-06-29,42.0
2018-06-30,50.0
2018-07-01,51.0
2018-07-02,51.0
2018-07-03,47.0
2018-07-04,45.0
2018-07-05,46.0
2018-07-06,52.0
2018-07-07,55.0
2018-07-08,56.0
2018-07-09,55.0
2018-07-10,54.0
2018-07-11,53.0
2018-07-12,48.0
2018-07-13,51.0
2018-07-14,52.0
2018-07-15,53.0
2018-07-16,54.0
2018-07-17,54.0
2018-07-18,57.0
2018-07-19,56.0
2018-07-20,52.0
2018-07-21,50.0
2018-07-22,50.0
2018-07-23,51.0
2018-07-24,53.0
2018-07-25,53.0
2018-07-26,59.0
2018-07-27,57.0
2018-07-28,57.0
2018-07-29,57.0
2018-07-30,53.0
2018-07-31,55.0
2018-08-01,53.0
2018-08-02,54.0
2018-08-03,53.0
2018-08-04,49.0
2018-08-05,49.0
2018-08-06,48.0
2018-08-07,52.0
2018-08-08,55.0
2018-08-09,55.0
2018-08-10,57.0
2018-08-11,56.0
2018-08-12,53.0
2018-08-13,52.0
2018-08-14,51.0
2018-08-15,51.0
2018-08-16,49.0
2018-08-17,51.0
2018-08-18,52.0
2018-08-19,52.0
2018-08-20,51.0
2018-08-21,49.0
2018-08-22,46.0
2018-08-23,45.0
2018-08-24,47.0
2018-08-25,48.0
2018-08-26,46.0
2018-08-27,47.0
2018-08-28,43.0
2018-08-29,45.0
2018-08-30,45.0
2018-08-31,44.0
2018-09-01,45.0
2018-09-02,49.0
2018-09-03,50.0
2018-09-04,47.0
2018-09-05,47.0
2018-09-06,47.0
2018-09-07,50.0
2018-09-08,51.0
2018-09-09,50.0
2018-09-10,49.0
2018-09-11,46.0
2018-09-12,40.0
2018-09-13,37.0
2018-09-14,41.0
2018-09-15,43.0
2018-09-16,40.0
2018-09-17,43.0
2018-09-18,42.0
2018-09-19,41.0
2018-09-20,44.0
2018-09-21,45.0
2018-09-22,43.0
2018-09-23,41.0
2018-09-24,39.0
2018-09-25,45.0
2018-09-26,47.0
2018-09-27,48.0
2018-09-28,47.0
2018-09-29,41.0
2018-09-30,40.0
2018-10-01,42.0
2018-10-02,43.0
2018-10-03,33.0
2018-10-04,33.0
2018-10-05,31.0
2018-10-06,31.0
2018-10-07,27.0
2018-10-08,33.0
2018-10-09,31.0
2018-10-10,30.0
2018-10-11,28.0
2018-10-12,32.0
2018-10-13,35.0
2018-10-14,31.0
2018-10-15,27.0
2018-10-16,32.0
2018-10-17,32.0
2018-10-18,30.0
2018-10-19,34.0
2018-10-20,33.0
2018-10-21,34.0
2018-10-22,33.0
2018-10-23,31.0
2018-10-24,33.0
2018-10-25,39.0
2018-10-26,42.0
2018-10-27,44.0
2018-10-28,38.0
2018-10-29,33.0
2018-10-30,32.0
2018-10-31,38.0
2018-11-01,38.0
2018-11-02,40.0
2018-11-03,43.0
2018-11-04,41.0
2018-11-05,41.0
2018-11-06,34.0
2018-11-07,36.0
2018-11-08,28.0
2018-11-09,29.0
2018-11-10,30.0
2018-11-11,31.0
2018-11-12,36.0
2018-11-13,35.0
2018-11-14,32.0
2018-11-15,34.0
2018-11-16,31.0
2018-11-17,28.0
2018-11-18,28.0
2018-11-19,29.0
2018-11-20,29.0
2018-11-21,26.0
2018-11-22,20.0
2018-11-23,23.0
2018-11-24,30.0
2018-11-25,28.0
2018-11-26,29.0
2018-11-27,30.0
2018-11-28,27.0
2018-11-29,22.0
2018-11-30,15.0
2018-12-01,9.0
2018-12-02,8.0
2018-12-03,9.0
2018-12-04,22.0
2018-12-05,25.0
2018-12-06,21.0
2018-12-07,19.0
2018-12-08,21.0
2018-12-09,27.0
2018-12-10,28.0
2018-12-11,26.0
2018-12-12,28.0
2018-12-13,28.0
2018-12-14,28.0
2018-12-15,29.0
2018-12-16,26.0
2018-12-17,23.0
2018-12-18,21.0
2018-12-19,36.0
2018-12-20,33.0
2018-12-21,23.0
2018-12-22,28.0
2018-12-23,27.0
2018-12-24,18.0
2018-12-25,16.0
2018-12-26,22.0
2018-12-27,10.0
2018-12-28,8.0
2018-12-29,22.0
2018-12-30,24.0
2018-12-31,7.0
2019-01-01,9.0
2019-01-02,23.0
2019-01-03,29.0
2019-01-04,28.0
2019-01-05,18.0
2019-01-06,11.0
2019-01-07,22.0
2019-01-08,30.0
2019-01-09,21.0
2019-01-10,16.0
2019-01-11,24.0
2019-01-12,21.0
2019-01-13,15.0
2019-01-14,18.0
2019-01-15,19.0
2019-01-16,24.0
2019-01-17,22.0
2019-01-18,20.0
2019-01-19,26.0
2019-01-20,16.0
2019-01-21,12.0
2019-01-22,8.0
2019-01-23,32.0
2019-01-24,25.0
2019-01-25,30.0
2019-01-26,30.0
2019-01-27,37.0
2019-01-28,37.0
2019-01-29,28.0
2019-01-30,29.0
2019-01-31,29.0
2019-02-01,28.0
2019-02-02,17.0
2019-02-03,19.0
2019-02-04,12.0
2019-02-05,0.0
2019-02-06,0.0
2019-02-07,7.0
2019-02-08,8.0
2019-02-09,14.0
2019-02-10,5.0
2019-02-11,4.0
2019-02-12,13.0
2019-02-13,21.0
2019-02-14,19.0
2019-02-15,15.0
2019-02-16,12.0
2019-02-17,7.0
2019-02-18,5.0
2019-02-19,4.0
2019-02-20,10.0
2019-02-21,5.0
2019-02-22,3.0
2019-02-23,10.0
2019-02-24,18.0
2019-02-25,20.0
2019-02-26,22.0
2019-02-27,22.0
2019-02-28,24.0
2019-03-01,23.0
2019-03-02,28.0
2019-03-03,23.0
2019-03-04,20.0
2019-03-05,24.0
2019-03-06,22.0
2019-03-07,16.0
2019-03-08,8.0
2019-03-09,8.0
2019-03-10,8.0
2019-03-11,10.0
2019-03-12,17.0
2019-03-13,9.0
2019-03-14,13.0
2019-03-15,20.0
2019-03-16,22.0
2019-03-17,23.0
2019-03-18,26.0
2019-03-19,28.0
2019-03-20,20.0
2019-03-21,21.0
2019-03-22,16.0
2019-03-23,16.0
2019-03-24,11.0
2019-03-25,27.0
2019-03-26,27.0
2019-03-27,25.0
2019-03-28,17.0
2019-03-29,15.0
2019-03-30,19.0
2019-03-31,24.0
2019-04-01,29.0
2019-04-02,22.0
2019-04-03,19.0
2019-04-04,28.0
2019-04-05,22.0
2019-04-06,19.0
2019-04-07,31.0
2019-04-08,35.0
2019-04-09,18.0
2019-04-10,17.0
2019-04-11,22.0
2019-04-12,20.0
2019-04-13,28.0
2019-04-14,28.0
2019-04-15,28.0
2019-04-16,24.0
2019-04-17,25.0
2019-04-18,36.0
2019-04-19,36.0
2019-04-20,29.0
2019-04-21,23.0
2019-04-22,27.0
2019-04-23,34.0
2019-04-24,40.0
2019-04-25,38.0
2019-04-26,38.0
2019-04-27,33.0
2019-04-28,32.0
2019-04-29,31.0
2019-04-30,27.0
2019-05-01,24.0
2019-05-02,27.0
2019-05-03,31.0
2019-05-04,30.0
2019-05-05,30.0
2019-05-06,30.0
2019-05-07,32.0
2019-05-08,36.0
2019-05-09,29.0
2019-05-10,28.0
2019-05-11,33.0
2019-05-12,38.0
2019-05-13,36.0
2019-05-14,33.0
2019-05-15,30.0
2019-05-16,21.0
2019-05-17,22.0
2019-05-18,24.0
2019-05-19,15.0
2019-05-20,13.0
2019-05-21,21.0
2019-05-22,20.0
2019-05-23,28.0
2019-05-24,28.0
2019-05-25,29.0
2019-05-26,18.0
2019-05-27,18.0
2019-05-28,33.0
2019-05-29,33.0
2019-05-30,30.0
2019-05-31,32.0
2019-06-01,33.0
2019-06-02,34.0
2019-06-03,35.0
2019-06-04,40.0
2019-06-05,42.0
2019-06-06,39.0
2019-06-07,34.0
2019-06-08,34.0
2019-06-09,40.0
2019-06-10,41.0
2019-06-11,43.0
2019-06-12,46.0
2019-06-13,41.0
2019-06-14,40.0
2019-06-15,44.0
2019-06-16,43.0
2019-06-17,42.0
2019-06-18,42.0
2019-06-19,48.0
2019-06-20,42.0
2019-06-21,39.0
2019-06-22,40.0
2019-06-23,41.0
2019-06-24,41.0
2019-06-25,42.0
2019-06-26,38.0
2019-06-27,38.0
2019-06-28,39.0
2019-06-29,38.0
2019-06-30,40.0
2019-07-01,38.0
2019-07-02,40.0
2019-07-03,38.0
2019-07-04,37.0
2019-07-05,43.0
2019-07-06,43.0
2019-07-07,40.0
2019-07-08,40.0
2019-07-09,41.0
2019-07-10,46.0
2019-07-11,49.0
2019-07-12,51.0
2019-07-13,50.0
2019-07-14,46.0
2019-07-15,45.0
2019-07-16,48.0
2019-07-17,45.0
2019-07-18,46.0
2019-07-19,44.0
2019-07-20,46.0
2019-07-21,52.0
2019-07-22,52.0
2019-07-23,50.0
2019-07-24,50.0
2019-07-25,49.0
2019-07-26,47.0
2019-07-27,46.0
2019-07-28,50.0
2019-07-29,49.0
2019-07-30,49.0
2019-07-31,45.0
2019-08-01,44.0
2019-08-02,45.0
2019-08-03,48.0
2019-08-04,49.0
2019-08-05,52.0
2019-08-06,53.0
2019-08-07,50.0
2019-08-08,46.0
2019-08-09,42.0
2019-08-10,38.0
2019-08-11,37.0
2019-08-12,47.0
2019-08-13,46.0
2019-08-14,49.0
2019-08-15,51.0
2019-08-16,
2019-08-17,46.0
2019-08-18,47.0
2019-08-19,44.0
2019-08-20,47.0
2019-08-21,51.0
2019-08-22,48.0
2019-08-23,52.0
2019-08-24,51.0
2019-08-25,49.0
2019-08-26,51.0
2019-08-27,55.0
2019-08-28,51.0
2019-08-29,48.0
2019-08-30,48.0
2019-08-31,49.0
2019-09-01,54.0
2019-09-02,50.0
2019-09-03,48.0
2019-09-04,52.0
2019-09-05,51.0
2019-09-06,47.0
2019-09-07,43.0
2019-09-08,35.0
2019-09-09,36.0
2019-09-10,32.0
2019-09-11,33.0
2019-09-12,42.0
2019-09-13,45.0
2019-09-14,48.0
2019-09-15,44.0
2019-09-16,35.0
2019-09-17,30.0
2019-09-18,37.0
2019-09-19,32.0
2019-09-20,28.0
2019-09-21,35.0
2019-09-22,39.0
2019-09-23,38.0
2019-09-24,42.0
2019-09-25,49.0
2019-09-26,44.0
2019-09-27,41.0
2019-09-28,27.0
2019-09-29,19.0
2019-09-30,18.0
2019-10-01,21.0
2019-10-02,28.0
2019-10-03,32.0
2019-10-04,31.0
2019-10-05,40.0
2019-10-06,43.0
2019-10-07,40.0
2019-10-08,40.0
2019-10-09,35.0
2019-10-10,34.0
2019-10-11,34.0
2019-10-12,32.0
2019-10-13,31.0
2019-10-14,28.0
2019-10-15,36.0
2019-10-16,39.0
2019-10-17,28.0
2019-10-18,29.0
2019-10-19,30.0
2019-10-20,32.0
2019-10-21,41.0
2019-10-22,42.0
2019-10-23,44.0
2019-10-24,40.0
2019-10-25,44.0
2019-10-26,38.0
2019-10-27,22.0
2019-10-28,27.0
2019-10-29,30.0
2019-10-30,24.0
2019-10-31,33.0
2019-11-01,39.0
2019-11-02,37.0
2019-11-03,39.0
2019-11-04,40.0
2019-11-05,36.0
2019-11-06,36.0
2019-11-07,37.0
2019-11-08,36.0
2019-11-09,35.0
2019-11-10,37.0
2019-11-11,39.0
2019-11-12,39.0
2019-11-13,40.0
2019-11-14,36.0
2019-11-15,34.0
2019-11-16,35.0
2019-11-17,41.0
2019-11-18,43.0
2019-11-19,24.0
2019-11-20,22.0
2019-11-21,22.0
2019-11-22,22.0
2019-11-23,21.0
2019-11-24,29.0
2019-11-25,13.0
2019-11-26,14.0
2019-11-27,12.0
2019-11-28,9.0
2019-11-29,2.0
2019-11-30,3.0
2019-12-01,25.0
2019-12-02,24.0
2019-12-03,26.0
2019-12-04,20.0
2019-12-05,20.0
2019-12-06,26.0
2019-12-07,25.0
2019-12-08,20.0
2019-12-09,18.0
2019-12-10,21.0
2019-12-11,22.0
2019-12-12,31.0
2019-12-13,30.0
2019-12-14,15.0
2019-12-15,10.0
2019-12-16,17.0
2019-12-17,23.0
2019-12-18,15.0
2019-12-19,17.0
2019-12-20,30.0
2019-12-21,34.0
2019-12-22,22.0
2019-12-23,21.0
2019-12-24,13.0
2019-12-25,9.0
2019-12-26,15.0
2019-12-27,15.0
2019-12-28,20.0
2019-12-29,24.0
2019-12-30,19.0
2019-12-31,23.0
2020-01-01,32.0
2020-01-02,32.0
2020-01-03,33.0
2020-01-04,27.0
2020-01-05,21.0
2020-01-06,27.0
2020-01-07,25.0
2020-01-08,14.0
2020-01-09,16.0
2020-01-10,24.0
2020-01-11,18.0
2020-01-12,18.0
2020-01-13,17.0
2020-01-14,20.0
2020-01-15,21.0
2020-01-16,12.0
2020-01-17,6.0
2020-01-18,26.0
2020-01-19,30.0
2020-01-20,24.0
2020-01-21,22.0
2020-01-22,27.0
2020-01-23,25.0
2020-01-24,29.0
2020-01-25,27.0
2020-01-26,20.0
2020-01-27,23.0
2020-01-28,23.0
2020-01-29,23.0
2020-01-30,30.0
2020-01-31,35.0
2020-02-01,37.0
2020-02-02,6.0
2020-02-03,5.0
2020-02-04,6.0
2020-02-05,23.0
2020-02-06,33.0
2020-02-07,28.0
2020-02-08,22.0
2020-02-09,13.0
2020-02-10,12.0
2020-02-11,28.0
2020-02-12,27.0
2020-02-13,24.0
2020-02-14,21.0
2020-02-15,25.0
2020-02-16,29.0
2020-02-17,25.0
2020-02-18,24.0
2020-02-19,19.0
2020-02-20,25.0
2020-02-21,24.0
2020-02-22,25.0
2020-02-23,25.0
2020-02-24,30.0
2020-02-25,30.0
2020-02-26,30.0
2020-02-27,30.0
2020-02-28,32.0
2020-02-29,22.0
2020-03-01,12.0
2020-03-02,12.0
2020-03-03,31.0
2020-03-04,33.0
2020-03-05,31.0
2020-03-06,29.0
2020-03-07,17.0
2020-03-08,11.0
2020-03-09,19.0
2020-03-10,23.0
2020-03-11,27.0
2020-03-12,28.0
2020-03-13,27.0
2020-03-14,22.0
2020-03-15,19.0
2020-03-16,14.0
2020-03-17,4.0
2020-03-18,6.0
2020-03-19,12.0
2020-03-20,9.0
2020-03-21,13.0
2020-03-22,21.0
2020-03-23,21.0
2020-03-24,18.0
2020-03-25,14.0
2020-03-26,7.0
2020-03-27,7.0
2020-03-28,12.0
2020-03-29,17.0
2020-03-30,15.0
2020-03-31,27.0
2020-04-01,24.0
2020-04-02,20.0
2020-04-03,21.0
2020-04-04,21.0
2020-04-05,22.0
2020-04-06,18.0
2020-04-07,12.0
2020-04-08,25.0
2020-04-09,18.0
2020-04-10,16.0
2020-04-11,27.0
2020-04-12,28.0
2020-04-13,24.0
2020-04-14,23.0
2020-04-15,31.0
2020-04-16,28.0
2020-04-17,29.0
2020-04-18,27.0
2020-04-19,20.0
2020-04-20,27.0
2020-04-21,26.0
2020-04-22,35.0
2020-04-23,38.0
2020-04-24,40.0
2020-04-25,39.0
2020-04-26,35.0
2020-04-27,32.0
2020-04-28,43.0
2020-04-29,44.0
2020-04-30,37.0
2020-05-01,32.0
2020-05-02,29.0
2020-05-03,31.0
2020-05-04,29.0
2020-05-05,38.0
2020-05-06,37.0
2020-05-07,41.0
2020-05-08,42.0
2020-05-09,40.0
2020-05-10,41.0
2020-05-11,32.0
2020-05-12,29.0
2020-05-13,28.0
2020-05-14,27.0
2020-05-15,30.0
2020-05-16,39.0
2020-05-17,36.0
2020-05-18,25.0
2020-05-19,20.0
2020-05-20,20.0
2020-05-21,27.0
2020-05-22,27.0
2020-05-23,26.0
2020-05-24,35.0
2020-05-25,39.0
2020-05-26,46.0
2020-05-27,46.0
2020-05-28,50.0
2020-05-29,46.0
2020-05-30,35.0
2020-05-31,34.0
2020-06-01,42.0
2020-06-02,41.0
2020-06-03,46.0
2020-06-04,46.0
2020-06-05,42.0
2020-06-06,30.0
2020-06-07,24.0
2020-06-08,24.0
2020-06-09,38.0
2020-06-10,39.0
2020-06-11,41.0
2020-06-12,31.0
2020-06-13,27.0
2020-06-14,32.0
2020-06-15,42.0
2020-06-16,39.0
2020-06-17,36.0
2020-06-18,41.0
2020-06-19,42.0
2020-06-20,45.0
2020-06-21,47.0
2020-06-22,53.0
2020-06-23,54.0
2020-06-24,52.0
2020-06-25,49.0
2020-06-26,50.0
2020-06-27,53.0
2020-06-28,38.0
2020-06-29,30.0
2020-06-30,37.0
2020-07-01,38.0
2020-07-02,42.0
2020-07-03,43.0
2020-07-04,44.0
2020-07-05,47.0
2020-07-06,46.0
2020-07-07,44.0
2020-07-08,45.0
2020-07-09,44.0
2020-07-10,47.0
2020-07-11,55.0
2020-07-12,54.0
2020-07-13,50.0
2020-07-14,50.0
2020-07-15,55.0
2020-07-16,53.0
2020-07-17,54.0
2020-07-18,51.0
2020-07-19,52.0
2020-07-20,54.0
2020-07-21,52.0
2020-07-22,47.0
2020-07-23,41.0
2020-07-24,47.0
2020-07-25,45.0
2020-07-26,48.0
2020-07-27,46.0
2020-07-28,48.0
2020-07-29,50.0
2020-07-30,51.0
2020-07-31,48.0
2020-08-01,50.0
2020-08-02,53.0
2020-08-03,50.0
2020-08-04,49.0
2020-08-05,45.0
2020-08-06,43.0
2020-08-07,47.0
2020-08-08,47.0
2020-08-09,49.0
2020-08-10,50.0
2020-08-11,50.0
2020-08-12,44.0
2020-08-13,51.0
2020-08-14,55.0
2020-08-15,56.0
2020-08-16,59.0
2020-08-17,56.0
2020-08-18,58.0
2020-08-19,55.0
2020-08-20,55.0
2020-08-21,53.0
2020-08-22,55.0
2020-08-23,56.0
2020-08-24,56.0
2020-08-25,52.0
2020-08-26,47.0
2020-08-27,44.0
2020-08-28,46.0
2020-08-29,49.0
2020-08-30,48.0
2020-08-31,50.0
2020-09-01,51.0
2020-09-02,51.0
2020-09-03,53.0
2020-09-04,57.0
2020-09-05,57.0
2020-09-06,60.0
2020-09-07,55.0
2020-09-08,52.0
2020-09-09,43.0
2020-09-10,42.0
2020-09-11,45.0
2020-09-12,45.0
2020-09-13,48.0
2020-09-14,48.0
2020-09-15,48.0
2020-09-16,48.0
2020-09-17,49.0
2020-09-18,44.0
2020-09-19,40.0
2020-09-20,46.0
2020-09-21,49.0
2020-09-22,44.0
2020-09-23,44.0
2020-09-24,46.0
2020-09-25,46.0
2020-09-26,50.0
2020-09-27,50.0
2020-09-28,48.0
2020-09-29,47.0
2020-09-30,46.0
2020-10-01,49.0
2020-10-02,49.0
2020-10-03,49.0
2020-10-04,46.0
2020-10-05,43.0
2020-10-06,46.0
2020-10-07,46.0
2020-10-08,41.0
2020-10-09,38.0
2020-10-10,36.0
2020-10-11,37.0
2020-10-12,43.0
2020-10-13,44.0
2020-10-14,48.0
2020-10-15,51.0
2020-10-16,46.0
2020-10-17,45.0
2020-10-18,45.0
2020-10-19,43.0
2020-10-20,41.0
2020-10-21,41.0
2020-10-22,41.0
2020-10-23,37.0
2020-10-24,35.0
2020-10-25,26.0
2020-10-26,22.0
2020-10-27,31.0
2020-10-28,42.0
2020-10-29,37.0
2020-10-30,39.0
2020-10-31,40.0
2020-11-01,38.0
2020-11-02,40.0
2020-11-03,38.0
2020-11-04,38.0
2020-11-05,42.0
2020-11-06,14.0
2020-11-07,13.0
2020-11-08,8.0
2020-11-09,5.0
2020-11-10,20.0
2020-11-11,22.0
2020-11-12,23.0
2020-11-13,25.0
2020-11-14,24.0
2020-11-15,35.0
2020-11-16,37.0
2020-11-17,35.0
2020-11-18,22.0
2020-11-19,22.0
2020-11-20,33.0
2020-11-21,33.0
2020-11-22,28.0
2020-11-23,26.0
2020-11-24,31.0
2020-11-25,21.0
2020-11-26,15.0
2020-11-27,27.0
2020-11-28,30.0
2020-11-29,29.0
2020-11-30,30.0
2020-12-01,35.0
2020-12-02,34.0
2020-12-03,27.0
2020-12-04,29.0
2020-12-05,28.0
2020-12-06,27.0
2020-12-07,25.0
2020-12-08,34.0
2020-12-09,30.0
2020-12-10,24.0
2020-12-11,23.0
2020-12-12,24.0
2020-12-13,22.0
2020-12-14,10.0
2020-12-15,19.0
2020-12-16,25.0
2020-12-17,17.0
2020-12-18,17.0
2020-12-19,33.0
2020-12-20,31.0
2020-12-21,30.0
2020-12-22,25.0
2020-12-23,27.0
2020-12-24,25.0
2020-12-25,26.0
2020-12-26,22.0
2020-12-27,21.0
2020-12-28,15.0
2020-12-29,13.0
2020-12-30,24.0
2020-12-31,17.0
2021-01-01,27.0
2021-01-02,27.0
2021-01-03,29.0
2021-01-04,20.0
2021-01-05,20.0
2021-01-06,28.0
2021-01-07,26.0
2021-01-08,26.0
2021-01-09,27.0
2021-01-10,30.0
2021-01-11,29.0
2021-01-12,28.0
2021-01-13,36.0
2021-01-14,39.0
2021-01-15,39.0
2021-01-16,37.0
2021-01-17,36.0
2021-01-18,17.0
2021-01-19,13.0
2021-01-20,24.0
2021-01-21,23.0
2021-01-22,10.0
2021-01-23,10.0
2021-01-24,9.0
2021-01-25,8.0
2021-01-26,1.0
2021-01-27,18.0
2021-01-28,18.0
2021-01-29,9.0
2021-01-30,8.0
2021-01-31,25.0
2021-02-01,28.0
2021-02-02,25.0
2021-02-03,20.0
2021-02-04,20.0
2021-02-05,34.0
2021-02-06,34.0
2021-02-07,28.0
2021-02-08,28.0
2021-02-09,26.0
2021-02-10,26.0
2021-02-11,25.0
2021-02-12,19.0
2021-02-13,13.0
2021-02-14,13.0
2021-02-15,16.0
2021-02-16,16.0
2021-02-17,16.0
2021-02-18,27.0
2021-02-19,23.0
2021-02-20,12.0
2021-02-21,25.0
2021-02-22,29.0
2021-02-23,28.0
2021-02-24,20.0
2021-02-25,25.0
2021-02-26,20.0
2021-02-27,13.0
2021-02-28,21.0
2021-03-01,24.0
2021-03-02,24.0
2021-03-03,18.0
2021-03-04,18.0
2021-03-05,26.0
2021-03-06,24.0
2021-03-07,28.0
2021-03-08,17.0
2021-03-09,13.0
2021-03-10,9.0
2021-03-11,5.0
2021-03-12,11.0
2021-03-13,14.0
2021-03-14,23.0
2021-03-15,9.0
2021-03-16,15.0
2021-03-17,27.0
2021-03-18,27.0
2021-03-19,26.0
2021-03-20,15.0
2021-03-21,13.0
2021-03-22,20.0
2021-03-23,14.0
2021-03-24,13.0
2021-03-25,19.0
2021-03-26,15.0
2021-03-27,30.0
2021-03-28,31.0
2021-03-29,27.0
2021-03-30,26.0
2021-03-31,30.0
2021-04-01,32.0
2021-04-02,35.0
2021-04-03,34.0
2021-04-04,35.0
2021-04-05,29.0
2021-04-06,27.0
2021-04-07,33.0
2021-04-08,32.0
2021-04-09,28.0
2021-04-10,28.0
2021-04-11,34.0
2021-04-12,33.0
2021-04-13,26.0
2021-04-14,19.0
2021-04-15,17.0
2021-04-16,25.0
2021-04-17,
2021-04-18,31.0
2021-04-19,30.0
2021-04-20,30.0
2021-04-21,26.0
2021-04-22,28.0
2021-04-23,26.0
2021-04-24,28.0
2021-04-25,23.0
2021-04-26,21.0
2021-04-27,19.0
2021-04-28,26.0
2021-04-29,39.0
2021-04-30,42.0
2021-05-01,35.0
2021-05-02,29.0
2021-05-03,33.0
2021-05-04,36.0
2021-05-05,40.0
2021-05-06,38.0
2021-05-07,33.0
2021-05-08,32.0
2021-05-09,33.0
2021-05-10,33.0
2021-05-11,37.0
2021-05-12,40.0
2021-05-13,36.0
2021-05-14,39.0
2021-05-15,34.0
2021-05-16,31.0
2021-05-17,36.0
2021-05-18,35.0
2021-05-19,33.0
2021-05-20,19.0
2021-05-21,16.0
2021-05-22,15.0
2021-05-23,23.0
2021-05-24,30.0
2021-05-25,35.0
2021-05-26,32.0
2021-05-27,37.0
2021-05-28,37.0
2021-05-29,40.0
2021-05-30,45.0
2021-05-31,49.0
2021-06-01,51.0
2021-06-02,50.0
2021-06-03,49.0
2021-06-04,48.0
2021-06-05,46.0
2021-06-06,43.0
2021-06-07,37.0
2021-06-08,34.0
2021-06-09,27.0
2021-06-10,24.0
2021-06-11,38.0
2021-06-12,44.0
2021-06-13,48.0
2021-06-14,47.0
2021-06-15,50.0
2021-06-16,60.0
2021-06-17,57.0
2021-06-18,53.0
2021-06-19,54.0
2021-06-20,51.0
2021-06-21,48.0
2021-06-22,49.0
2021-06-23,45.0
2021-06-24,42.0
2021-06-25,45.0
2021-06-26,51.0
2021-06-27,55.0
2021-06-28,51.0
2021-06-29,48.0
2021-06-30,51.0
2021-07-01,46.0
2021-07-02,48.0
2021-07-03,52.0
2021-07-04,50.0
2021-07-05,50.0
2021-07-06,52.0
2021-07-07,53.0
2021-07-08,58.0
2021-07-09,57.0
2021-07-10,59.0
2021-07-11,60.0
2021-07-12,59.0
2021-07-13,58.0
2021-07-14,56.0
2021-07-15,52.0
2021-07-16,49.0
2021-07-17,51.0
2021-07-18,53.0
2021-07-19,52.0
2021-07-20,50.0
2021-07-21,50.0
2021-07-22,52.0
2021-07-23,52.0
2021-07-24,54.0
2021-07-25,54.0
2021-07-26,52.0
2021-07-27,51.0
2021-07-28,52.0
2021-07-29,50.0
2021-07-30,50.0
2021-07-31,50.0
2021-08-01,46.0
2021-08-02,49.0
2021-08-03,51.0
2021-08-04,56.0
2021-08-05,49.0
2021-08-06,45.0
2021-08-07,50.0
2021-08-08,50.0
2021-08-09,47.0
2021-08-10,49.0
2021-08-11,53.0
2021-08-12,53.0
2021-08-13,53.0
2021-08-14,53.0
2021-08-15,60.0
2021-08-16,56.0
2021-08-17,52.0
2021-08-18,42.0
2021-08-19,41.0
2021-08-20,45.0
2021-08-21,44.0
2021-08-22,43.0
2021-08-23,47.0
2021-08-24,46.0
2021-08-25,42.0
2021-08-26,42.0
2021-08-27,50.0
2021-08-28,51.0
2021-08-29,53.0
2021-08-30,51.0
2021-08-31,51.0
2021-09-01,43.0
2021-09-02,41.0
2021-09-03,43.0
2021-09-04,44.0
2021-09-05,50.0
2021-09-06,51.0
2021-09-07,52.0
2021-09-08,56.0
2021-09-09,51.0
2021-09-10,51.0
2021-09-11,46.0
2021-09-12,45.0
2021-09-13,47.0
2021-09-14,48.0
2021-09-15,47.0
2021-09-16,42.0
2021-09-17,44.0
2021-09-18,41.0
2021-09-19,40.0
2021-09-20,45.0
2021-09-21,50.0
2021-09-22,44.0
2021-09-23,44.0
2021-09-24,46.0
2021-09-25,44.0
2021-09-26,44.0
2021-09-27,40.0
2021-09-28,34.0
2021-09-29,33.0
2021-09-30,36.0
2021-10-01,41.0
2021-10-02,39.0
2021-10-03,40.0
2021-10-04,41.0
2021-10-05,39.0
2021-10-06,35.0
2021-10-07,34.0
2021-10-08,23.0
2021-10-09,17.0
2021-10-10,29.0
2021-10-11,16.0
2021-10-12,15.0
2021-10-13,28.0
2021-10-14,26.0
2021-10-15,32.0
2021-10-16,38.0
2021-10-17,27.0
2021-10-18,14.0
2021-10-19,25.0
2021-10-20,34.0
2021-10-21,38.0
2021-10-22,34.0
2021-10-23,32.0
2021-10-24,32.0
2021-10-25,16.0
2021-10-26,16.0
2021-10-27,33.0
2021-10-28,39.0
2021-10-29,40.0
2021-10-30,35.0
2021-10-31,31.0
2021-11-01,34.0
2021-11-02,32.0
2021-11-03,37.0
2021-11-04,37.0
2021-11-05,35.0
2021-11-06,34.0
2021-11-07,30.0
2021-11-08,26.0
2021-11-09,27.0
2021-11-10,31.0
2021-11-11,42.0
2021-11-12,39.0
2021-11-13,38.0
2021-11-14,41.0
2021-11-15,40.0
2021-11-16,33.0
2021-11-17,32.0
2021-11-18,32.0
2021-11-19,29.0
2021-11-20,28.0
2021-11-21,30.0
2021-11-22,31.0
2021-11-23,29.0
2021-11-24,29.0
2021-11-25,33.0
2021-11-26,35.0
2021-11-27,34.0
2021-11-28,36.0
2021-11-29,36.0
2021-11-30,37.0
2021-12-01,38.0
2021-12-02,34.0
2021-12-03,32.0
2021-12-04,30.0
2021-12-05,39.0
2021-12-06,32.0
2021-12-07,28.0
2021-12-08,24.0
2021-12-09,13.0
2021-12-10,10.0
2021-12-11,17.0
2021-12-12,24.0
2021-12-13,21.0
2021-12-14,3.0
2021-12-15,3.0
2021-12-16,16.0
2021-12-17,17.0
2021-12-18,19.0
