DATE TIME,FRT
2018-06-13,72.0
2018-06-14,65.0
2018-06-15,63.0
2018-06-16,56.0
2018-06-17,53.0
2018-06-18,58.0
2018-06-19,67.0
2018-06-20,66.0
2018-06-21,63.0
2018-06-22,68.0
2018-06-23,74.0
2018-06-24,72.0
2018-06-25,60.0
2018-06-26,68.0
2018-06-27,66.0
2018-06-28,59.0
2018-06-29,59.0
2018-06-30,72.0
2018-07-01,76.0
2018-07-02,68.0
2018-07-03,67.0
2018-07-04,59.0
2018-07-05,61.0
2018-07-06,70.0
2018-07-07,72.0
2018-07-08,76.0
2018-07-09,69.0
2018-07-10,72.0
2018-07-11,73.0
2018-07-12,73.0
2018-07-13,77.0
2018-07-14,73.0
2018-07-15,73.0
2018-07-16,73.0
2018-07-17,75.0
2018-07-18,76.0
2018-07-19,77.0
2018-07-20,76.0
2018-07-21,73.0
2018-07-22,69.0
2018-07-23,73.0
2018-07-24,75.0
2018-07-25,74.0
2018-07-26,79.0
2018-07-27,76.0
2018-07-28,73.0
2018-07-29,75.0
2018-07-30,73.0
2018-07-31,78.0
2018-08-01,77.0
2018-08-02,70.0
2018-08-03,72.0
2018-08-04,72.0
2018-08-05,67.0
2018-08-06,68.0
2018-08-07,73.0
2018-08-08,74.0
2018-08-09,75.0
2018-08-10,77.0
2018-08-11,75.0
2018-08-12,75.0
2018-08-13,72.0
2018-08-14,68.0
2018-08-15,65.0
2018-08-16,66.0
2018-08-17,69.0
2018-08-18,76.0
2018-08-19,75.0
2018-08-20,71.0
2018-08-21,61.0
2018-08-22,57.0
2018-08-23,59.0
2018-08-24,56.0
2018-08-25,63.0
2018-08-26,68.0
2018-08-27,62.0
2018-08-28,58.0
2018-08-29,58.0
2018-08-30,57.0
2018-08-31,58.0
2018-09-01,64.0
2018-09-02,69.0
2018-09-03,71.0
2018-09-04,67.0
2018-09-05,73.0
2018-09-06,66.0
2018-09-07,72.0
2018-09-08,73.0
2018-09-09,69.0
2018-09-10,68.0
2018-09-11,68.0
2018-09-12,58.0
2018-09-13,54.0
2018-09-14,58.0
2018-09-15,58.0
2018-09-16,52.0
2018-09-17,60.0
2018-09-18,56.0
2018-09-19,60.0
2018-09-20,62.0
2018-09-21,69.0
2018-09-22,68.0
2018-09-23,69.0
2018-09-24,67.0
2018-09-25,68.0
2018-09-26,68.0
2018-09-27,69.0
2018-09-28,68.0
2018-09-29,53.0
2018-09-30,55.0
2018-10-01,64.0
2018-10-02,64.0
2018-10-03,66.0
2018-10-04,59.0
2018-10-05,54.0
2018-10-06,56.0
2018-10-07,57.0
2018-10-08,58.0
2018-10-09,61.0
2018-10-10,58.0
2018-10-11,54.0
2018-10-12,58.0
2018-10-13,59.0
2018-10-14,60.0
2018-10-15,56.0
2018-10-16,57.0
2018-10-17,59.0
2018-10-18,60.0
2018-10-19,60.0
2018-10-20,60.0
2018-10-21,63.0
2018-10-22,59.0
2018-10-23,55.0
2018-10-24,54.0
2018-10-25,57.0
2018-10-26,59.0
2018-10-27,59.0
2018-10-28,60.0
2018-10-29,52.0
2018-10-30,49.0
2018-10-31,54.0
2018-11-01,56.0
2018-11-02,55.0
2018-11-03,56.0
2018-11-04,59.0
2018-11-05,56.0
2018-11-06,56.0
2018-11-07,54.0
2018-11-08,46.0
2018-11-09,49.0
2018-11-10,48.0
2018-11-11,45.0
2018-11-12,48.0
2018-11-13,50.0
2018-11-14,46.0
2018-11-15,47.0
2018-11-16,48.0
2018-11-17,47.0
2018-11-18,47.0
2018-11-19,48.0
2018-11-20,48.0
2018-11-21,50.0
2018-11-22,52.0
2018-11-23,53.0
2018-11-24,52.0
2018-11-25,50.0
2018-11-26,50.0
2018-11-27,52.0
2018-11-28,53.0
2018-11-29,50.0
2018-11-30,46.0
2018-12-01,41.0
2018-12-02,43.0
2018-12-03,43.0
2018-12-04,47.0
2018-12-05,48.0
2018-12-06,47.0
2018-12-07,48.0
2018-12-08,47.0
2018-12-09,44.0
2018-12-10,45.0
2018-12-11,43.0
2018-12-12,42.0
2018-12-13,43.0
2018-12-14,47.0
2018-12-15,44.0
2018-12-16,47.0
2018-12-17,50.0
2018-12-18,48.0
2018-12-19,46.0
2018-12-20,44.0
2018-12-21,47.0
2018-12-22,50.0
2018-12-23,50.0
2018-12-24,48.0
2018-12-25,44.0
2018-12-26,43.0
2018-12-27,41.0
2018-12-28,36.0
2018-12-29,39.0
2018-12-30,39.0
2018-12-31,40.0
2019-01-01,37.0
2019-01-02,37.0
2019-01-03,39.0
2019-01-04,41.0
2019-01-05,45.0
2019-01-06,43.0
2019-01-07,51.0
2019-01-08,52.0
2019-01-09,52.0
2019-01-10,47.0
2019-01-11,43.0
2019-01-12,50.0
2019-01-13,48.0
2019-01-14,46.0
2019-01-15,50.0
2019-01-16,54.0
2019-01-17,52.0
2019-01-18,50.0
2019-01-19,48.0
2019-01-20,47.0
2019-01-21,42.0
2019-01-22,40.0
2019-01-23,40.0
2019-01-24,42.0
2019-01-25,42.0
2019-01-26,45.0
2019-01-27,46.0
2019-01-28,47.0
2019-01-29,51.0
2019-01-30,48.0
2019-01-31,51.0
2019-02-01,49.0
2019-02-02,46.0
2019-02-03,46.0
2019-02-04,40.0
2019-02-05,36.0
2019-02-06,32.0
2019-02-07,39.0
2019-02-08,40.0
2019-02-09,43.0
2019-02-10,39.0
2019-02-11,36.0
2019-02-12,38.0
2019-02-13,51.0
2019-02-14,48.0
2019-02-15,38.0
2019-02-16,39.0
2019-02-17,35.0
2019-02-18,36.0
2019-02-19,36.0
2019-02-20,39.0
2019-02-21,35.0
2019-02-22,33.0
2019-02-23,40.0
2019-02-24,43.0
2019-02-25,49.0
2019-02-26,54.0
2019-02-27,53.0
2019-02-28,51.0
2019-03-01,48.0
2019-03-02,51.0
2019-03-03,52.0
2019-03-04,49.0
2019-03-05,50.0
2019-03-06,51.0
2019-03-07,46.0
2019-03-08,41.0
2019-03-09,41.0
2019-03-10,43.0
2019-03-11,43.0
2019-03-12,46.0
2019-03-13,37.0
2019-03-14,43.0
2019-03-15,48.0
2019-03-16,46.0
2019-03-17,49.0
2019-03-18,52.0
2019-03-19,53.0
2019-03-20,50.0
2019-03-21,47.0
2019-03-22,46.0
2019-03-23,50.0
2019-03-24,42.0
2019-03-25,50.0
2019-03-26,47.0
2019-03-27,53.0
2019-03-28,46.0
2019-03-29,46.0
2019-03-30,43.0
2019-03-31,50.0
2019-04-01,53.0
2019-04-02,50.0
2019-04-03,48.0
2019-04-04,49.0
2019-04-05,46.0
2019-04-06,52.0
2019-04-07,53.0
2019-04-08,56.0
2019-04-09,48.0
2019-04-10,43.0
2019-04-11,50.0
2019-04-12,43.0
2019-04-13,54.0
2019-04-14,56.0
2019-04-15,50.0
2019-04-16,50.0
2019-04-17,49.0
2019-04-18,57.0
2019-04-19,63.0
2019-04-20,50.0
2019-04-21,44.0
2019-04-22,54.0
2019-04-23,60.0
2019-04-24,63.0
2019-04-25,68.0
2019-04-26,66.0
2019-04-27,61.0
2019-04-28,59.0
2019-04-29,52.0
2019-04-30,52.0
2019-05-01,49.0
2019-05-02,55.0
2019-05-03,59.0
2019-05-04,58.0
2019-05-05,52.0
2019-05-06,50.0
2019-05-07,49.0
2019-05-08,51.0
2019-05-09,55.0
2019-05-10,55.0
2019-05-11,59.0
2019-05-12,63.0
2019-05-13,58.0
2019-05-14,56.0
2019-05-15,57.0
2019-05-16,49.0
2019-05-17,49.0
2019-05-18,48.0
2019-05-19,49.0
2019-05-20,47.0
2019-05-21,47.0
2019-05-22,48.0
2019-05-23,56.0
2019-05-24,57.0
2019-05-25,54.0
2019-05-26,48.0
2019-05-27,45.0
2019-05-28,56.0
2019-05-29,60.0
2019-05-30,65.0
2019-05-31,56.0
2019-06-01,66.0
2019-06-02,67.0
2019-06-03,65.0
2019-06-04,70.0
2019-06-05,73.0
2019-06-06,61.0
2019-06-07,52.0
2019-06-08,51.0
2019-06-09,65.0
2019-06-10,75.0
2019-06-11,78.0
2019-06-12,74.0
2019-06-13,67.0
2019-06-14,64.0
2019-06-15,64.0
2019-06-16,57.0
2019-06-17,67.0
2019-06-18,70.0
2019-06-19,73.0
2019-06-20,64.0
2019-06-21,57.0
2019-06-22,62.0
2019-06-23,69.0
2019-06-24,71.0
2019-06-25,69.0
2019-06-26,55.0
2019-06-27,52.0
2019-06-28,57.0
2019-06-29,60.0
2019-06-30,63.0
2019-07-01,60.0
2019-07-02,60.0
2019-07-03,57.0
2019-07-04,61.0
2019-07-05,70.0
2019-07-06,69.0
2019-07-07,64.0
2019-07-08,57.0
2019-07-09,57.0
2019-07-10,60.0
2019-07-11,65.0
2019-07-12,67.0
2019-07-13,72.0
2019-07-14,71.0
2019-07-15,69.0
2019-07-16,64.0
2019-07-17,64.0
2019-07-18,69.0
2019-07-19,65.0
2019-07-20,63.0
2019-07-21,68.0
2019-07-22,73.0
2019-07-23,75.0
2019-07-24,75.0
2019-07-25,77.0
2019-07-26,77.0
2019-07-27,71.0
2019-07-28,79.0
2019-07-29,70.0
2019-07-30,62.0
2019-07-31,68.0
2019-08-01,70.0
2019-08-02,64.0
2019-08-03,72.0
2019-08-04,73.0
2019-08-05,69.0
2019-08-06,71.0
2019-08-07,71.0
2019-08-08,64.0
2019-08-09,58.0
2019-08-10,62.0
2019-08-11,59.0
2019-08-12,68.0
2019-08-13,73.0
2019-08-14,75.0
2019-08-15,78.0
2019-08-16,
2019-08-17,69.0
2019-08-18,62.0
2019-08-19,60.0
2019-08-20,61.0
2019-08-21,64.0
2019-08-22,69.0
2019-08-23,76.0
2019-08-24,72.0
2019-08-25,72.0
2019-08-26,74.0
2019-08-27,77.0
2019-08-28,73.0
2019-08-29,66.0
2019-08-30,61.0
2019-08-31,69.0
2019-09-01,74.0
2019-09-02,76.0
2019-09-03,72.0
2019-09-04,74.0
2019-09-05,75.0
2019-09-06,69.0
2019-09-07,61.0
2019-09-08,55.0
2019-09-09,61.0
2019-09-10,54.0
2019-09-11,58.0
2019-09-12,66.0
2019-09-13,68.0
2019-09-14,72.0
2019-09-15,64.0
2019-09-16,55.0
2019-09-17,52.0
2019-09-18,60.0
2019-09-19,54.0
2019-09-20,57.0
2019-09-21,64.0
2019-09-22,64.0
2019-09-23,
2019-09-24,
2019-09-25,
2019-09-26,
2019-09-27,62.0
2019-09-28,55.0
2019-09-29,49.0
2019-09-30,50.0
2019-10-01,45.0
2019-10-02,54.0
2019-10-03,54.0
2019-10-04,52.0
2019-10-05,56.0
2019-10-06,59.0
2019-10-07,64.0
2019-10-08,
2019-10-09,
2019-10-10,
2019-10-11,
2019-10-12,
2019-10-13,
2019-10-14,
2019-10-15,
2019-10-16,
2019-10-17,
2019-10-18,
2019-10-19,
2019-10-20,
2019-10-21,
2019-10-22,
2019-10-23,
2019-10-24,
2019-10-25,
2019-10-26,
2019-10-27,
2019-10-28,
2019-10-29,
2019-10-30,
2019-10-31,
2019-11-01,
2019-11-02,
2019-11-03,
2019-11-04,
2019-11-05,
2019-11-06,
2019-11-07,
2019-11-08,
2019-11-09,
2019-11-10,
2019-11-11,
2019-11-12,
2019-11-13,
2019-11-14,
2019-11-15,
2019-11-16,
2019-11-17,
2019-11-18,
2019-11-19,52.0
2019-11-20,44.0
2019-11-21,50.0
2019-11-22,50.0
2019-11-23,49.0
2019-11-24,48.0
2019-11-25,46.0
2019-11-26,39.0
2019-11-27,40.0
2019-11-28,40.0
2019-11-29,40.0
2019-11-30,43.0
2019-12-01,46.0
2019-12-02,52.0
2019-12-03,44.0
2019-12-04,51.0
2019-12-05,50.0
2019-12-06,51.0
2019-12-07,54.0
2019-12-08,49.0
2019-12-09,45.0
2019-12-10,45.0
2019-12-11,45.0
2019-12-12,52.0
2019-12-13,50.0
2019-12-14,45.0
2019-12-15,42.0
2019-12-16,41.0
2019-12-17,42.0
2019-12-18,46.0
2019-12-19,43.0
2019-12-20,43.0
2019-12-21,49.0
2019-12-22,51.0
2019-12-23,46.0
2019-12-24,44.0
2019-12-25,43.0
2019-12-26,44.0
2019-12-27,41.0
2019-12-28,39.0
2019-12-29,44.0
2019-12-30,38.0
2019-12-31,42.0
2020-01-01,44.0
2020-01-02,42.0
2020-01-03,45.0
2020-01-04,46.0
2020-01-05,40.0
2020-01-06,44.0
2020-01-07,36.0
2020-01-08,41.0
2020-01-09,43.0
2020-01-10,44.0
2020-01-11,41.0
2020-01-12,42.0
2020-01-13,41.0
2020-01-14,42.0
2020-01-15,41.0
2020-01-16,42.0
2020-01-17,40.0
2020-01-18,38.0
2020-01-19,41.0
2020-01-20,41.0
2020-01-21,48.0
2020-01-22,49.0
2020-01-23,46.0
2020-01-24,48.0
2020-01-25,51.0
2020-01-26,50.0
2020-01-27,45.0
2020-01-28,47.0
2020-01-29,42.0
2020-01-30,45.0
2020-01-31,46.0
2020-02-01,46.0
2020-02-02,42.0
2020-02-03,31.0
2020-02-04,35.0
2020-02-05,37.0
2020-02-06,42.0
2020-02-07,43.0
2020-02-08,45.0
2020-02-09,38.0
2020-02-10,38.0
2020-02-11,43.0
2020-02-12,45.0
2020-02-13,47.0
2020-02-14,46.0
2020-02-15,46.0
2020-02-16,48.0
2020-02-17,45.0
2020-02-18,48.0
2020-02-19,47.0
2020-02-20,48.0
2020-02-21,46.0
2020-02-22,51.0
2020-02-23,48.0
2020-02-24,46.0
2020-02-25,50.0
2020-02-26,52.0
2020-02-27,54.0
2020-02-28,56.0
2020-02-29,49.0
2020-03-01,44.0
2020-03-02,40.0
2020-03-03,46.0
2020-03-04,50.0
2020-03-05,56.0
2020-03-06,50.0
2020-03-07,49.0
2020-03-08,46.0
2020-03-09,49.0
2020-03-10,47.0
2020-03-11,53.0
2020-03-12,52.0
2020-03-13,53.0
2020-03-14,53.0
2020-03-15,50.0
2020-03-16,40.0
2020-03-17,41.0
2020-03-18,41.0
2020-03-19,42.0
2020-03-20,44.0
2020-03-21,49.0
2020-03-22,50.0
2020-03-23,50.0
2020-03-24,46.0
2020-03-25,43.0
2020-03-26,41.0
2020-03-27,41.0
2020-03-28,43.0
2020-03-29,48.0
2020-03-30,49.0
2020-03-31,48.0
2020-04-01,49.0
2020-04-02,40.0
2020-04-03,46.0
2020-04-04,46.0
2020-04-05,44.0
2020-04-06,44.0
2020-04-07,46.0
2020-04-08,47.0
2020-04-09,48.0
2020-04-10,47.0
2020-04-11,48.0
2020-04-12,54.0
2020-04-13,50.0
2020-04-14,53.0
2020-04-15,56.0
2020-04-16,55.0
2020-04-17,53.0
2020-04-18,52.0
2020-04-19,53.0
2020-04-20,50.0
2020-04-21,46.0
2020-04-22,57.0
2020-04-23,60.0
2020-04-24,61.0
2020-04-25,64.0
2020-04-26,63.0
2020-04-27,56.0
2020-04-28,62.0
2020-04-29,65.0
2020-04-30,55.0
2020-05-01,55.0
2020-05-02,54.0
2020-05-03,52.0
2020-05-04,56.0
2020-05-05,60.0
2020-05-06,50.0
2020-05-07,61.0
2020-05-08,66.0
2020-05-09,68.0
2020-05-10,64.0
2020-05-11,54.0
2020-05-12,57.0
2020-05-13,50.0
2020-05-14,51.0
2020-05-15,52.0
2020-05-16,58.0
2020-05-17,57.0
2020-05-18,57.0
2020-05-19,47.0
2020-05-20,51.0
2020-05-21,54.0
2020-05-22,56.0
2020-05-23,54.0
2020-05-24,64.0
2020-05-25,69.0
2020-05-26,74.0
2020-05-27,79.0
2020-05-28,74.0
2020-05-29,68.0
2020-05-30,61.0
2020-05-31,58.0
2020-06-01,63.0
2020-06-02,62.0
2020-06-03,73.0
2020-06-04,75.0
2020-06-05,58.0
2020-06-06,55.0
2020-06-07,52.0
2020-06-08,53.0
2020-06-09,63.0
2020-06-10,70.0
2020-06-11,73.0
2020-06-12,60.0
2020-06-13,51.0
2020-06-14,53.0
2020-06-15,63.0
2020-06-16,55.0
2020-06-17,57.0
2020-06-18,67.0
2020-06-19,71.0
2020-06-20,72.0
2020-06-21,68.0
2020-06-22,71.0
2020-06-23,76.0
2020-06-24,71.0
2020-06-25,76.0
2020-06-26,71.0
2020-06-27,75.0
2020-06-28,58.0
2020-06-29,55.0
2020-06-30,67.0
2020-07-01,69.0
2020-07-02,67.0
2020-07-03,65.0
2020-07-04,68.0
2020-07-05,72.0
2020-07-06,68.0
2020-07-07,58.0
2020-07-08,69.0
2020-07-09,72.0
2020-07-10,74.0
2020-07-11,78.0
2020-07-12,78.0
2020-07-13,72.0
2020-07-14,66.0
2020-07-15,65.0
2020-07-16,69.0
2020-07-17,67.0
2020-07-18,69.0
2020-07-19,71.0
2020-07-20,67.0
2020-07-21,68.0
2020-07-22,64.0
2020-07-23,60.0
2020-07-24,67.0
2020-07-25,67.0
2020-07-26,71.0
2020-07-27,72.0
2020-07-28,71.0
2020-07-29,72.0
2020-07-30,70.0
2020-07-31,72.0
2020-08-01,66.0
2020-08-02,73.0
2020-08-03,72.0
2020-08-04,69.0
2020-08-05,61.0
2020-08-06,58.0
2020-08-07,65.0
2020-08-08,72.0
2020-08-09,75.0
2020-08-10,77.0
2020-08-11,70.0
2020-08-12,69.0
2020-08-13,76.0
2020-08-14,79.0
2020-08-15,83.0
2020-08-16,82.0
2020-08-17,79.0
2020-08-18,80.0
2020-08-19,82.0
2020-08-20,78.0
2020-08-21,74.0
2020-08-22,74.0
2020-08-23,75.0
2020-08-24,76.0
2020-08-25,72.0
2020-08-26,71.0
2020-08-27,68.0
2020-08-28,70.0
2020-08-29,73.0
2020-08-30,69.0
2020-08-31,74.0
2020-09-01,72.0
2020-09-02,66.0
2020-09-03,67.0
2020-09-04,73.0
2020-09-05,76.0
2020-09-06,79.0
2020-09-07,80.0
2020-09-08,77.0
2020-09-09,75.0
2020-09-10,69.0
2020-09-11,62.0
2020-09-12,64.0
2020-09-13,66.0
2020-09-14,66.0
2020-09-15,65.0
2020-09-16,70.0
2020-09-17,68.0
2020-09-18,66.0
2020-09-19,58.0
2020-09-20,66.0
2020-09-21,68.0
2020-09-22,69.0
2020-09-23,67.0
2020-09-24,64.0
2020-09-25,64.0
2020-09-26,65.0
2020-09-27,68.0
2020-09-28,70.0
2020-09-29,74.0
2020-09-30,72.0
2020-10-01,73.0
2020-10-02,72.0
2020-10-03,70.0
2020-10-04,71.0
2020-10-05,69.0
2020-10-06,69.0
2020-10-07,67.0
2020-10-08,61.0
2020-10-09,52.0
2020-10-10,59.0
2020-10-11,57.0
2020-10-12,61.0
2020-10-13,64.0
2020-10-14,65.0
2020-10-15,65.0
2020-10-16,66.0
2020-10-17,66.0
2020-10-18,67.0
2020-10-19,65.0
2020-10-20,64.0
2020-10-21,63.0
2020-10-22,63.0
2020-10-23,58.0
2020-10-24,57.0
2020-10-25,53.0
2020-10-26,46.0
2020-10-27,51.0
2020-10-28,53.0
2020-10-29,55.0
2020-10-30,55.0
2020-10-31,55.0
2020-11-01,56.0
2020-11-02,58.0
2020-11-03,58.0
2020-11-04,57.0
2020-11-05,56.0
2020-11-06,48.0
2020-11-07,44.0
2020-11-08,41.0
2020-11-09,38.0
2020-11-10,41.0
2020-11-11,42.0
2020-11-12,46.0
2020-11-13,46.0
2020-11-14,47.0
2020-11-15,48.0
2020-11-16,47.0
2020-11-17,58.0
2020-11-18,52.0
2020-11-19,47.0
2020-11-20,45.0
2020-11-21,45.0
2020-11-22,45.0
2020-11-23,46.0
2020-11-24,45.0
2020-11-25,43.0
2020-11-26,41.0
2020-11-27,42.0
2020-11-28,42.0
2020-11-29,43.0
2020-11-30,43.0
2020-12-01,44.0
2020-12-02,43.0
2020-12-03,47.0
2020-12-04,47.0
2020-12-05,46.0
2020-12-06,45.0
2020-12-07,42.0
2020-12-08,41.0
2020-12-09,48.0
2020-12-10,45.0
2020-12-11,43.0
2020-12-12,45.0
2020-12-13,48.0
2020-12-14,42.0
2020-12-15,41.0
2020-12-16,41.0
2020-12-17,45.0
2020-12-18,37.0
2020-12-19,41.0
2020-12-20,40.0
2020-12-21,38.0
2020-12-22,36.0
2020-12-23,40.0
2020-12-24,39.0
2020-12-25,42.0
2020-12-26,46.0
2020-12-27,44.0
2020-12-28,43.0
2020-12-29,40.0
2020-12-30,41.0
2020-12-31,41.0
2021-01-01,43.0
2021-01-02,43.0
2021-01-03,48.0
2021-01-04,49.0
2021-01-05,39.0
2021-01-06,43.0
2021-01-07,39.0
2021-01-08,40.0
2021-01-09,43.0
2021-01-10,42.0
2021-01-11,43.0
2021-01-12,45.0
2021-01-13,44.0
2021-01-14,45.0
2021-01-15,46.0
2021-01-16,47.0
2021-01-17,49.0
2021-01-18,49.0
2021-01-19,50.0
2021-01-20,42.0
2021-01-21,43.0
2021-01-22,43.0
2021-01-23,43.0
2021-01-24,42.0
2021-01-25,37.0
2021-01-26,37.0
2021-01-27,39.0
2021-01-28,44.0
2021-01-29,44.0
2021-01-30,42.0
2021-01-31,47.0
2021-02-01,54.0
2021-02-02,50.0
2021-02-03,44.0
2021-02-04,36.0
2021-02-05,42.0
2021-02-06,43.0
2021-02-07,44.0
2021-02-08,45.0
2021-02-09,50.0
2021-02-10,48.0
2021-02-11,49.0
2021-02-12,47.0
2021-02-13,46.0
2021-02-14,41.0
2021-02-15,48.0
2021-02-16,44.0
2021-02-17,41.0
2021-02-18,44.0
2021-02-19,46.0
2021-02-20,44.0
2021-02-21,41.0
2021-02-22,44.0
2021-02-23,47.0
2021-02-24,48.0
2021-02-25,42.0
2021-02-26,44.0
2021-02-27,39.0
2021-02-28,43.0
2021-03-01,48.0
2021-03-02,49.0
2021-03-03,49.0
2021-03-04,43.0
2021-03-05,48.0
2021-03-06,48.0
2021-03-07,42.0
2021-03-08,44.0
2021-03-09,40.0
2021-03-10,40.0
2021-03-11,40.0
2021-03-12,43.0
2021-03-13,46.0
2021-03-14,42.0
2021-03-15,39.0
2021-03-16,38.0
2021-03-17,42.0
2021-03-18,52.0
2021-03-19,52.0
2021-03-20,44.0
2021-03-21,40.0
2021-03-22,45.0
2021-03-23,42.0
2021-03-24,44.0
2021-03-25,46.0
2021-03-26,43.0
2021-03-27,49.0
2021-03-28,52.0
2021-03-29,53.0
2021-03-30,46.0
2021-03-31,54.0
2021-04-01,56.0
2021-04-02,58.0
2021-04-03,51.0
2021-04-04,43.0
2021-04-05,44.0
2021-04-06,45.0
2021-04-07,54.0
2021-04-08,45.0
2021-04-09,52.0
2021-04-10,41.0
2021-04-11,54.0
2021-04-12,56.0
2021-04-13,51.0
2021-04-14,46.0
2021-04-15,51.0
2021-04-16,51.0
2021-04-17,
2021-04-18,60.0
2021-04-19,59.0
2021-04-20,50.0
2021-04-21,48.0
2021-04-22,54.0
2021-04-23,46.0
2021-04-24,50.0
2021-04-25,52.0
2021-04-26,48.0
2021-04-27,45.0
2021-04-28,53.0
2021-04-29,59.0
2021-04-30,64.0
2021-05-01,55.0
2021-05-02,46.0
2021-05-03,58.0
2021-05-04,64.0
2021-05-05,67.0
2021-05-06,64.0
2021-05-07,51.0
2021-05-08,54.0
2021-05-09,60.0
2021-05-10,61.0
2021-05-11,65.0
2021-05-12,68.0
2021-05-13,68.0
2021-05-14,61.0
2021-05-15,50.0
2021-05-16,53.0
2021-05-17,56.0
2021-05-18,54.0
2021-05-19,54.0
2021-05-20,44.0
2021-05-21,46.0
2021-05-22,55.0
2021-05-23,56.0
2021-05-24,58.0
2021-05-25,61.0
2021-05-26,58.0
2021-05-27,62.0
2021-05-28,57.0
2021-05-29,59.0
2021-05-30,57.0
2021-05-31,72.0
2021-06-01,76.0
2021-06-02,75.0
2021-06-03,69.0
2021-06-04,69.0
2021-06-05,69.0
2021-06-06,66.0
2021-06-07,58.0
2021-06-08,50.0
2021-06-09,50.0
2021-06-10,48.0
2021-06-11,51.0
2021-06-12,60.0
2021-06-13,66.0
2021-06-14,62.0
2021-06-15,61.0
2021-06-16,69.0
2021-06-17,74.0
2021-06-18,83.0
2021-06-19,81.0
2021-06-20,75.0
2021-06-21,68.0
2021-06-22,62.0
2021-06-23,61.0
2021-06-24,64.0
2021-06-25,63.0
2021-06-26,73.0
2021-06-27,80.0
2021-06-28,72.0
2021-06-29,71.0
2021-06-30,76.0
2021-07-01,69.0
2021-07-02,70.0
2021-07-03,70.0
2021-07-04,68.0
2021-07-05,68.0
2021-07-06,66.0
2021-07-07,69.0
2021-07-08,78.0
2021-07-09,82.0
2021-07-10,83.0
2021-07-11,84.0
2021-07-12,81.0
2021-07-13,72.0
2021-07-14,66.0
2021-07-15,70.0
2021-07-16,65.0
2021-07-17,74.0
2021-07-18,77.0
2021-07-19,79.0
2021-07-20,77.0
2021-07-21,68.0
2021-07-22,80.0
2021-07-23,75.0
2021-07-24,73.0
2021-07-25,74.0
2021-07-26,76.0
2021-07-27,78.0
2021-07-28,71.0
2021-07-29,75.0
2021-07-30,79.0
2021-07-31,77.0
2021-08-01,71.0
2021-08-02,66.0
2021-08-03,71.0
2021-08-04,77.0
2021-08-05,65.0
2021-08-06,69.0
2021-08-07,74.0
2021-08-08,75.0
2021-08-09,72.0
2021-08-10,76.0
2021-08-11,76.0
2021-08-12,75.0
2021-08-13,76.0
2021-08-14,76.0
2021-08-15,78.0
2021-08-16,81.0
2021-08-17,71.0
2021-08-18,61.0
2021-08-19,64.0
2021-08-20,69.0
2021-08-21,65.0
2021-08-22,59.0
2021-08-23,67.0
2021-08-24,66.0
2021-08-25,67.0
2021-08-26,69.0
2021-08-27,72.0
2021-08-28,74.0
2021-08-29,77.0
2021-08-30,76.0
2021-08-31,69.0
2021-09-01,65.0
2021-09-02,59.0
2021-09-03,64.0
2021-09-04,70.0
2021-09-05,72.0
2021-09-06,75.0
2021-09-07,78.0
2021-09-08,78.0
2021-09-09,79.0
2021-09-10,73.0
2021-09-11,64.0
2021-09-12,71.0
2021-09-13,72.0
2021-09-14,73.0
2021-09-15,74.0
2021-09-16,69.0
2021-09-17,61.0
2021-09-18,60.0
2021-09-19,56.0
2021-09-20,61.0
2021-09-21,68.0
2021-09-22,72.0
2021-09-23,69.0
2021-09-24,71.0
2021-09-25,71.0
2021-09-26,64.0
2021-09-27,59.0
2021-09-28,57.0
2021-09-29,56.0
2021-09-30,61.0
2021-10-01,64.0
2021-10-02,67.0
2021-10-03,67.0
2021-10-04,65.0
2021-10-05,66.0
2021-10-06,63.0
2021-10-07,56.0
2021-10-08,51.0
2021-10-09,47.0
2021-10-10,55.0
2021-10-11,49.0
2021-10-12,48.0
2021-10-13,51.0
2021-10-14,52.0
2021-10-15,55.0
2021-10-16,60.0
2021-10-17,56.0
2021-10-18,46.0
2021-10-19,49.0
2021-10-20,58.0
2021-10-21,62.0
2021-10-22,57.0
2021-10-23,55.0
2021-10-24,60.0
2021-10-25,51.0
2021-10-26,49.0
2021-10-27,52.0
2021-10-28,56.0
2021-10-29,56.0
2021-10-30,58.0
2021-10-31,52.0
2021-11-01,58.0
2021-11-02,58.0
2021-11-03,57.0
2021-11-04,57.0
2021-11-05,51.0
2021-11-06,49.0
2021-11-07,46.0
2021-11-08,44.0
2021-11-09,53.0
2021-11-10,52.0
2021-11-11,53.0
2021-11-12,53.0
2021-11-13,53.0
2021-11-14,50.0
2021-11-15,49.0
2021-11-16,52.0
2021-11-17,53.0
2021-11-18,50.0
2021-11-19,49.0
2021-11-20,52.0
2021-11-21,51.0
2021-11-22,47.0
2021-11-23,40.0
2021-11-24,39.0
2021-11-25,46.0
2021-11-26,46.0
2021-11-27,48.0
2021-11-28,49.0
2021-11-29,49.0
2021-11-30,50.0
2021-12-01,51.0
2021-12-02,53.0
2021-12-03,51.0
2021-12-04,37.0
2021-12-05,46.0
2021-12-06,45.0
2021-12-07,45.0
2021-12-08,42.0
2021-12-09,45.0
2021-12-10,42.0
2021-12-11,43.0
2021-12-12,45.0
2021-12-13,50.0
2021-12-14,39.0
2021-12-15,39.0
2021-12-16,43.0
2021-12-17,43.0
