DATE TIME,BDM
2018-06-23,65.0
2018-06-24,68.0
2018-06-25,67.0
2018-06-26,65.0
2018-06-27,66.0
2018-06-28,60.0
2018-06-29,58.0
2018-06-30,63.0
2018-07-01,69.0
2018-07-02,67.0
2018-07-03,63.0
2018-07-04,59.0
2018-07-05,60.0
2018-07-06,68.0
2018-07-07,71.0
2018-07-08,71.0
2018-07-09,70.0
2018-07-10,66.0
2018-07-11,68.0
2018-07-12,71.0
2018-07-13,70.0
2018-07-14,70.0
2018-07-15,70.0
2018-07-16,71.0
2018-07-17,69.0
2018-07-18,73.0
2018-07-19,73.0
2018-07-20,71.0
2018-07-21,66.0
2018-07-22,67.0
2018-07-23,70.0
2018-07-24,69.0
2018-07-25,73.0
2018-07-26,71.0
2018-07-27,73.0
2018-07-28,71.0
2018-07-29,72.0
2018-07-30,71.0
2018-07-31,72.0
2018-08-01,72.0
2018-08-02,71.0
2018-08-03,69.0
2018-08-04,68.0
2018-08-05,65.0
2018-08-06,64.0
2018-08-07,65.0
2018-08-08,67.0
2018-08-09,70.0
2018-08-10,71.0
2018-08-11,69.0
2018-08-12,68.0
2018-08-13,68.0
2018-08-14,67.0
2018-08-15,67.0
2018-08-16,67.0
2018-08-17,68.0
2018-08-18,68.0
2018-08-19,69.0
2018-08-20,69.0
2018-08-21,63.0
2018-08-22,60.0
2018-08-23,60.0
2018-08-24,60.0
2018-08-25,62.0
2018-08-26,63.0
2018-08-27,60.0
2018-08-28,57.0
2018-08-29,57.0
2018-08-30,55.0
2018-08-31,54.0
2018-09-01,56.0
2018-09-02,62.0
2018-09-03,65.0
2018-09-04,65.0
2018-09-05,65.0
2018-09-06,67.0
2018-09-07,69.0
2018-09-08,67.0
2018-09-09,64.0
2018-09-10,64.0
2018-09-11,62.0
2018-09-12,57.0
2018-09-13,53.0
2018-09-14,52.0
2018-09-15,55.0
2018-09-16,54.0
2018-09-17,54.0
2018-09-18,55.0
2018-09-19,55.0
2018-09-20,55.0
2018-09-21,61.0
2018-09-22,62.0
2018-09-23,63.0
2018-09-24,60.0
2018-09-25,60.0
2018-09-26,65.0
2018-09-27,66.0
2018-09-28,63.0
2018-09-29,52.0
2018-09-30,48.0
2018-10-01,55.0
2018-10-02,58.0
2018-10-03,51.0
2018-10-04,48.0
2018-10-05,47.0
2018-10-06,48.0
2018-10-07,47.0
2018-10-08,46.0
2018-10-09,49.0
2018-10-10,47.0
2018-10-11,44.0
2018-10-12,50.0
2018-10-13,53.0
2018-10-14,51.0
2018-10-15,48.0
2018-10-16,50.0
2018-10-17,50.0
2018-10-18,50.0
2018-10-19,54.0
2018-10-20,57.0
2018-10-21,55.0
2018-10-22,53.0
2018-10-23,51.0
2018-10-24,52.0
2018-10-25,54.0
2018-10-26,55.0
2018-10-27,58.0
2018-10-28,55.0
2018-10-29,46.0
2018-10-30,43.0
2018-10-31,43.0
2018-11-01,49.0
2018-11-02,55.0
2018-11-03,53.0
2018-11-04,54.0
2018-11-05,51.0
2018-11-06,48.0
2018-11-07,49.0
2018-11-08,46.0
2018-11-09,47.0
2018-11-10,47.0
2018-11-11,43.0
2018-11-12,46.0
2018-11-13,46.0
2018-11-14,48.0
2018-11-15,50.0
2018-11-16,50.0
2018-11-17,48.0
2018-11-18,49.0
2018-11-19,49.0
2018-11-20,47.0
2018-11-21,39.0
2018-11-22,35.0
2018-11-23,39.0
2018-11-24,43.0
2018-11-25,43.0
2018-11-26,42.0
2018-11-27,44.0
2018-11-28,40.0
2018-11-29,32.0
2018-11-30,33.0
2018-12-01,26.0
2018-12-02,25.0
2018-12-03,28.0
2018-12-04,38.0
2018-12-05,38.0
2018-12-06,38.0
2018-12-07,35.0
2018-12-08,38.0
2018-12-09,42.0
2018-12-10,37.0
2018-12-11,37.0
2018-12-12,38.0
2018-12-13,43.0
2018-12-14,43.0
2018-12-15,44.0
2018-12-16,41.0
2018-12-17,39.0
2018-12-18,37.0
2018-12-19,39.0
2018-12-20,48.0
2018-12-21,44.0
2018-12-22,43.0
2018-12-23,41.0
2018-12-24,33.0
2018-12-25,32.0
2018-12-26,31.0
2018-12-27,30.0
2018-12-28,28.0
2018-12-29,27.0
2018-12-30,34.0
2018-12-31,28.0
2019-01-01,26.0
2019-01-02,28.0
2019-01-03,37.0
2019-01-04,41.0
2019-01-05,31.0
2019-01-06,31.0
2019-01-07,38.0
2019-01-08,44.0
2019-01-09,38.0
2019-01-10,37.0
2019-01-11,41.0
2019-01-12,36.0
2019-01-13,34.0
2019-01-14,36.0
2019-01-15,36.0
2019-01-16,39.0
2019-01-17,38.0
2019-01-18,36.0
2019-01-19,40.0
2019-01-20,29.0
2019-01-21,29.0
2019-01-22,27.0
2019-01-23,36.0
2019-01-24,39.0
2019-01-25,41.0
2019-01-26,46.0
2019-01-27,51.0
2019-01-28,51.0
2019-01-29,44.0
2019-01-30,45.0
2019-01-31,40.0
2019-02-01,40.0
2019-02-02,32.0
2019-02-03,31.0
2019-02-04,27.0
2019-02-05,18.0
2019-02-06,17.0
2019-02-07,21.0
2019-02-08,26.0
2019-02-09,29.0
2019-02-10,19.0
2019-02-11,17.0
2019-02-12,31.0
2019-02-13,34.0
2019-02-14,33.0
2019-02-15,26.0
2019-02-16,24.0
2019-02-17,20.0
2019-02-18,18.0
2019-02-19,19.0
2019-02-20,25.0
2019-02-21,22.0
2019-02-22,23.0
2019-02-23,25.0
2019-02-24,34.0
2019-02-25,39.0
2019-02-26,40.0
2019-02-27,35.0
2019-02-28,39.0
2019-03-01,38.0
2019-03-02,39.0
2019-03-03,38.0
2019-03-04,37.0
2019-03-05,37.0
2019-03-06,36.0
2019-03-07,32.0
2019-03-08,28.0
2019-03-09,26.0
2019-03-10,27.0
2019-03-11,33.0
2019-03-12,30.0
2019-03-13,30.0
2019-03-14,31.0
2019-03-15,37.0
2019-03-16,40.0
2019-03-17,43.0
2019-03-18,47.0
2019-03-19,39.0
2019-03-20,34.0
2019-03-21,35.0
2019-03-22,34.0
2019-03-23,36.0
2019-03-24,33.0
2019-03-25,43.0
2019-03-26,43.0
2019-03-27,40.0
2019-03-28,37.0
2019-03-29,35.0
2019-03-30,37.0
2019-03-31,42.0
2019-04-01,45.0
2019-04-02,41.0
2019-04-03,39.0
2019-04-04,40.0
2019-04-05,39.0
2019-04-06,38.0
2019-04-07,46.0
2019-04-08,52.0
2019-04-09,37.0
2019-04-10,38.0
2019-04-11,37.0
2019-04-12,37.0
2019-04-13,40.0
2019-04-14,45.0
2019-04-15,40.0
2019-04-16,38.0
2019-04-17,40.0
2019-04-18,54.0
2019-04-19,56.0
2019-04-20,44.0
2019-04-21,42.0
2019-04-22,43.0
2019-04-23,51.0
2019-04-24,56.0
2019-04-25,59.0
2019-04-26,58.0
2019-04-27,57.0
2019-04-28,55.0
2019-04-29,47.0
2019-04-30,45.0
2019-05-01,43.0
2019-05-02,44.0
2019-05-03,51.0
2019-05-04,52.0
2019-05-05,49.0
2019-05-06,44.0
2019-05-07,47.0
2019-05-08,50.0
2019-05-09,44.0
2019-05-10,45.0
2019-05-11,44.0
2019-05-12,52.0
2019-05-13,56.0
2019-05-14,53.0
2019-05-15,44.0
2019-05-16,35.0
2019-05-17,35.0
2019-05-18,39.0
2019-05-19,33.0
2019-05-20,33.0
2019-05-21,37.0
2019-05-22,35.0
2019-05-23,42.0
2019-05-24,43.0
2019-05-25,45.0
2019-05-26,33.0
2019-05-27,33.0
2019-05-28,41.0
2019-05-29,45.0
2019-05-30,52.0
2019-05-31,53.0
2019-06-01,55.0
2019-06-02,56.0
2019-06-03,56.0
2019-06-04,59.0
2019-06-05,64.0
2019-06-06,57.0
2019-06-07,52.0
2019-06-08,50.0
2019-06-09,60.0
2019-06-10,65.0
2019-06-11,67.0
2019-06-12,68.0
2019-06-13,65.0
2019-06-14,61.0
2019-06-15,63.0
2019-06-16,62.0
2019-06-17,61.0
2019-06-18,65.0
2019-06-19,66.0
2019-06-20,61.0
2019-06-21,55.0
2019-06-22,56.0
2019-06-23,58.0
2019-06-24,62.0
2019-06-25,60.0
2019-06-26,59.0
2019-06-27,55.0
2019-06-28,55.0
2019-06-29,57.0
2019-06-30,59.0
2019-07-01,59.0
2019-07-02,59.0
2019-07-03,59.0
2019-07-04,56.0
2019-07-05,60.0
2019-07-06,63.0
2019-07-07,62.0
2019-07-08,58.0
2019-07-09,60.0
2019-07-10,61.0
2019-07-11,64.0
2019-07-12,67.0
2019-07-13,68.0
2019-07-14,68.0
2019-07-15,64.0
2019-07-16,64.0
2019-07-17,62.0
2019-07-18,65.0
2019-07-19,64.0
2019-07-20,64.0
2019-07-21,66.0
2019-07-22,68.0
2019-07-23,71.0
2019-07-24,69.0
2019-07-25,71.0
2019-07-26,64.0
2019-07-27,69.0
2019-07-28,70.0
2019-07-29,69.0
2019-07-30,68.0
2019-07-31,67.0
2019-08-01,64.0
2019-08-02,65.0
2019-08-03,65.0
2019-08-04,65.0
2019-08-05,70.0
2019-08-06,67.0
2019-08-07,70.0
2019-08-08,64.0
2019-08-09,60.0
2019-08-10,58.0
2019-08-11,57.0
2019-08-12,61.0
2019-08-13,64.0
2019-08-14,68.0
2019-08-15,72.0
2019-08-16,
2019-08-17,68.0
2019-08-18,66.0
2019-08-19,63.0
2019-08-20,63.0
2019-08-21,63.0
2019-08-22,64.0
2019-08-23,65.0
2019-08-24,68.0
2019-08-25,68.0
2019-08-26,69.0
2019-08-27,70.0
2019-08-28,71.0
2019-08-29,66.0
2019-08-30,66.0
2019-08-31,65.0
2019-09-01,66.0
2019-09-02,71.0
2019-09-03,70.0
2019-09-04,71.0
2019-09-05,70.0
2019-09-06,68.0
2019-09-07,58.0
2019-09-08,52.0
2019-09-09,54.0
2019-09-10,51.0
2019-09-11,51.0
2019-09-12,59.0
2019-09-13,64.0
2019-09-14,66.0
2019-09-15,61.0
2019-09-16,50.0
2019-09-17,49.0
2019-09-18,52.0
2019-09-19,50.0
2019-09-20,48.0
2019-09-21,52.0
2019-09-22,59.0
2019-09-23,58.0
2019-09-24,62.0
2019-09-25,64.0
2019-09-26,65.0
2019-09-27,56.0
2019-09-28,40.0
2019-09-29,38.0
2019-09-30,40.0
2019-10-01,39.0
2019-10-02,41.0
2019-10-03,49.0
2019-10-04,47.0
2019-10-05,50.0
2019-10-06,56.0
2019-10-07,62.0
2019-10-08,58.0
2019-10-09,51.0
2019-10-10,47.0
2019-10-11,49.0
2019-10-12,51.0
2019-10-13,52.0
2019-10-14,52.0
2019-10-15,52.0
2019-10-16,57.0
2019-10-17,44.0
2019-10-18,42.0
2019-10-19,44.0
2019-10-20,47.0
2019-10-21,49.0
2019-10-22,59.0
2019-10-23,57.0
2019-10-24,60.0
2019-10-25,59.0
2019-10-26,57.0
2019-10-27,40.0
2019-10-28,40.0
2019-10-29,41.0
2019-10-30,40.0
2019-10-31,43.0
2019-11-01,47.0
2019-11-02,55.0
2019-11-03,55.0
2019-11-04,55.0
2019-11-05,56.0
2019-11-06,55.0
2019-11-07,55.0
2019-11-08,57.0
2019-11-09,55.0
2019-11-10,53.0
2019-11-11,56.0
2019-11-12,57.0
2019-11-13,56.0
2019-11-14,49.0
2019-11-15,43.0
2019-11-16,43.0
2019-11-17,56.0
2019-11-18,58.0
2019-11-19,42.0
2019-11-20,37.0
2019-11-21,36.0
2019-11-22,38.0
2019-11-23,41.0
2019-11-24,43.0
2019-11-25,33.0
2019-11-26,28.0
2019-11-27,27.0
2019-11-28,25.0
2019-11-29,21.0
2019-11-30,20.0
2019-12-01,36.0
2019-12-02,42.0
2019-12-03,46.0
2019-12-04,38.0
2019-12-05,37.0
2019-12-06,40.0
2019-12-07,42.0
2019-12-08,36.0
2019-12-09,35.0
2019-12-10,36.0
2019-12-11,39.0
2019-12-12,46.0
2019-12-13,42.0
2019-12-14,33.0
2019-12-15,28.0
2019-12-16,29.0
2019-12-17,38.0
2019-12-18,35.0
2019-12-19,34.0
2019-12-20,44.0
2019-12-21,48.0
2019-12-22,35.0
2019-12-23,33.0
2019-12-24,30.0
2019-12-25,27.0
2019-12-26,30.0
2019-12-27,26.0
2019-12-28,28.0
2019-12-29,34.0
2019-12-30,35.0
2019-12-31,34.0
2020-01-01,37.0
2020-01-02,35.0
2020-01-03,44.0
2020-01-04,39.0
2020-01-05,35.0
2020-01-06,35.0
2020-01-07,38.0
2020-01-08,30.0
2020-01-09,29.0
2020-01-10,28.0
2020-01-11,31.0
2020-01-12,30.0
2020-01-13,28.0
2020-01-14,29.0
2020-01-15,28.0
2020-01-16,26.0
2020-01-17,24.0
2020-01-18,34.0
2020-01-19,49.0
2020-01-20,41.0
2020-01-21,37.0
2020-01-22,39.0
2020-01-23,39.0
2020-01-24,40.0
2020-01-25,39.0
2020-01-26,39.0
2020-01-27,37.0
2020-01-28,33.0
2020-01-29,34.0
2020-01-30,37.0
2020-01-31,45.0
2020-02-01,52.0
2020-02-02,26.0
2020-02-03,25.0
2020-02-04,23.0
2020-02-05,28.0
2020-02-06,37.0
2020-02-07,43.0
2020-02-08,37.0
2020-02-09,31.0
2020-02-10,34.0
2020-02-11,41.0
2020-02-12,41.0
2020-02-13,40.0
2020-02-14,40.0
2020-02-15,40.0
2020-02-16,41.0
2020-02-17,39.0
2020-02-18,39.0
2020-02-19,39.0
2020-02-20,43.0
2020-02-21,44.0
2020-02-22,39.0
2020-02-23,36.0
2020-02-24,38.0
2020-02-25,40.0
2020-02-26,47.0
2020-02-27,48.0
2020-02-28,52.0
2020-02-29,42.0
2020-03-01,31.0
2020-03-02,34.0
2020-03-03,37.0
2020-03-04,48.0
2020-03-05,48.0
2020-03-06,48.0
2020-03-07,34.0
2020-03-08,33.0
2020-03-09,37.0
2020-03-10,41.0
2020-03-11,41.0
2020-03-12,42.0
2020-03-13,40.0
2020-03-14,36.0
2020-03-15,34.0
2020-03-16,28.0
2020-03-17,23.0
2020-03-18,27.0
2020-03-19,29.0
2020-03-20,28.0
2020-03-21,35.0
2020-03-22,39.0
2020-03-23,34.0
2020-03-24,33.0
2020-03-25,28.0
2020-03-26,24.0
2020-03-27,26.0
2020-03-28,32.0
2020-03-29,33.0
2020-03-30,33.0
2020-03-31,40.0
2020-04-01,38.0
2020-04-02,36.0
2020-04-03,37.0
2020-04-04,38.0
2020-04-05,36.0
2020-04-06,31.0
2020-04-07,32.0
2020-04-08,37.0
2020-04-09,32.0
2020-04-10,33.0
2020-04-11,39.0
2020-04-12,43.0
2020-04-13,42.0
2020-04-14,41.0
2020-04-15,45.0
2020-04-16,47.0
2020-04-17,42.0
2020-04-18,42.0
2020-04-19,42.0
2020-04-20,43.0
2020-04-21,41.0
2020-04-22,44.0
2020-04-23,51.0
2020-04-24,54.0
2020-04-25,56.0
2020-04-26,55.0
2020-04-27,53.0
2020-04-28,55.0
2020-04-29,62.0
2020-04-30,54.0
2020-05-01,51.0
2020-05-02,49.0
2020-05-03,48.0
2020-05-04,48.0
2020-05-05,54.0
2020-05-06,53.0
2020-05-07,54.0
2020-05-08,61.0
2020-05-09,61.0
2020-05-10,59.0
2020-05-11,48.0
2020-05-12,42.0
2020-05-13,43.0
2020-05-14,44.0
2020-05-15,46.0
2020-05-16,50.0
2020-05-17,51.0
2020-05-18,38.0
2020-05-19,35.0
2020-05-20,37.0
2020-05-21,46.0
2020-05-22,50.0
2020-05-23,46.0
2020-05-24,51.0
2020-05-25,58.0
2020-05-26,64.0
2020-05-27,67.0
2020-05-28,68.0
2020-05-29,55.0
2020-05-30,47.0
2020-05-31,46.0
2020-06-01,53.0
2020-06-02,58.0
2020-06-03,65.0
2020-06-04,68.0
2020-06-05,54.0
2020-06-06,46.0
2020-06-07,40.0
2020-06-08,40.0
2020-06-09,51.0
2020-06-10,58.0
2020-06-11,62.0
2020-06-12,46.0
2020-06-13,44.0
2020-06-14,48.0
2020-06-15,57.0
2020-06-16,54.0
2020-06-17,54.0
2020-06-18,57.0
2020-06-19,63.0
2020-06-20,65.0
2020-06-21,65.0
2020-06-22,67.0
2020-06-23,70.0
2020-06-24,70.0
2020-06-25,67.0
2020-06-26,69.0
2020-06-27,68.0
2020-06-28,55.0
2020-06-29,50.0
2020-06-30,55.0
2020-07-01,61.0
2020-07-02,61.0
2020-07-03,60.0
2020-07-04,62.0
2020-07-05,65.0
2020-07-06,66.0
2020-07-07,62.0
2020-07-08,61.0
2020-07-09,63.0
2020-07-10,66.0
2020-07-11,71.0
2020-07-12,72.0
2020-07-13,71.0
2020-07-14,67.0
2020-07-15,67.0
2020-07-16,69.0
2020-07-17,70.0
2020-07-18,68.0
2020-07-19,68.0
2020-07-20,69.0
2020-07-21,68.0
2020-07-22,65.0
2020-07-23,63.0
2020-07-24,63.0
2020-07-25,64.0
2020-07-26,66.0
2020-07-27,69.0
2020-07-28,69.0
2020-07-29,71.0
2020-07-30,71.0
2020-07-31,70.0
2020-08-01,69.0
2020-08-02,70.0
2020-08-03,67.0
2020-08-04,66.0
2020-08-05,61.0
2020-08-06,58.0
2020-08-07,58.0
2020-08-08,65.0
2020-08-09,68.0
2020-08-10,70.0
2020-08-11,68.0
2020-08-12,67.0
2020-08-13,69.0
2020-08-14,71.0
2020-08-15,75.0
2020-08-16,78.0
2020-08-17,79.0
2020-08-18,77.0
2020-08-19,74.0
2020-08-20,71.0
2020-08-21,69.0
2020-08-22,70.0
2020-08-23,69.0
2020-08-24,67.0
2020-08-25,67.0
2020-08-26,66.0
2020-08-27,65.0
2020-08-28,65.0
2020-08-29,67.0
2020-08-30,67.0
2020-08-31,67.0
2020-09-01,66.0
2020-09-02,67.0
2020-09-03,69.0
2020-09-04,70.0
2020-09-05,74.0
2020-09-06,80.0
2020-09-07,76.0
2020-09-08,71.0
2020-09-09,63.0
2020-09-10,62.0
2020-09-11,61.0
2020-09-12,63.0
2020-09-13,68.0
2020-09-14,67.0
2020-09-15,67.0
2020-09-16,64.0
2020-09-17,65.0
2020-09-18,59.0
2020-09-19,57.0
2020-09-20,58.0
2020-09-21,60.0
2020-09-22,64.0
2020-09-23,62.0
2020-09-24,59.0
2020-09-25,57.0
2020-09-26,57.0
2020-09-27,58.0
2020-09-28,69.0
2020-09-29,67.0
2020-09-30,68.0
2020-10-01,69.0
2020-10-02,69.0
2020-10-03,67.0
2020-10-04,66.0
2020-10-05,66.0
2020-10-06,65.0
2020-10-07,62.0
2020-10-08,58.0
2020-10-09,55.0
2020-10-10,53.0
2020-10-11,52.0
2020-10-12,55.0
2020-10-13,58.0
2020-10-14,61.0
2020-10-15,64.0
2020-10-16,67.0
2020-10-17,65.0
2020-10-18,63.0
2020-10-19,62.0
2020-10-20,61.0
2020-10-21,59.0
2020-10-22,57.0
2020-10-23,52.0
2020-10-24,50.0
2020-10-25,44.0
2020-10-26,41.0
2020-10-27,40.0
2020-10-28,49.0
2020-10-29,54.0
2020-10-30,56.0
2020-10-31,56.0
2020-11-01,61.0
2020-11-02,59.0
2020-11-03,57.0
2020-11-04,57.0
2020-11-05,60.0
2020-11-06,32.0
2020-11-07,31.0
2020-11-08,24.0
2020-11-09,24.0
2020-11-10,28.0
2020-11-11,36.0
2020-11-12,40.0
2020-11-13,39.0
2020-11-14,39.0
2020-11-15,45.0
2020-11-16,52.0
2020-11-17,52.0
2020-11-18,40.0
2020-11-19,40.0
2020-11-20,42.0
2020-11-21,48.0
2020-11-22,42.0
2020-11-23,37.0
2020-11-24,35.0
2020-11-25,37.0
2020-11-26,33.0
2020-11-27,34.0
2020-11-28,44.0
2020-11-29,45.0
2020-11-30,46.0
2020-12-01,44.0
2020-12-02,47.0
2020-12-03,44.0
2020-12-04,45.0
2020-12-05,45.0
2020-12-06,39.0
2020-12-07,42.0
2020-12-08,51.0
2020-12-09,47.0
2020-12-10,39.0
2020-12-11,35.0
2020-12-12,36.0
2020-12-13,35.0
2020-12-14,30.0
2020-12-15,29.0
2020-12-16,37.0
2020-12-17,33.0
2020-12-18,33.0
2020-12-19,40.0
2020-12-20,47.0
2020-12-21,48.0
2020-12-22,38.0
2020-12-23,39.0
2020-12-24,44.0
2020-12-25,42.0
2020-12-26,37.0
2020-12-27,35.0
2020-12-28,30.0
2020-12-29,31.0
2020-12-30,31.0
2020-12-31,31.0
2021-01-01,30.0
2021-01-02,40.0
2021-01-03,39.0
2021-01-04,40.0
2021-01-05,38.0
2021-01-06,43.0
2021-01-07,42.0
2021-01-08,40.0
2021-01-09,36.0
2021-01-10,40.0
2021-01-11,38.0
2021-01-12,45.0
2021-01-13,45.0
2021-01-14,48.0
2021-01-15,54.0
2021-01-16,50.0
2021-01-17,51.0
2021-01-18,41.0
2021-01-19,34.0
2021-01-20,41.0
2021-01-21,42.0
2021-01-22,30.0
2021-01-23,28.0
2021-01-24,28.0
2021-01-25,24.0
2021-01-26,20.0
2021-01-27,25.0
2021-01-28,29.0
2021-01-29,29.0
2021-01-30,28.0
2021-01-31,40.0
2021-02-01,42.0
2021-02-02,41.0
2021-02-03,35.0
2021-02-04,32.0
2021-02-05,39.0
2021-02-06,41.0
2021-02-07,43.0
2021-02-08,44.0
2021-02-09,40.0
2021-02-10,39.0
2021-02-11,39.0
2021-02-12,34.0
2021-02-13,31.0
2021-02-14,31.0
2021-02-15,36.0
2021-02-16,34.0
2021-02-17,30.0
2021-02-18,33.0
2021-02-19,39.0
2021-02-20,29.0
2021-02-21,31.0
2021-02-22,41.0
2021-02-23,43.0
2021-02-24,38.0
2021-02-25,38.0
2021-02-26,37.0
2021-02-27,34.0
2021-02-28,35.0
2021-03-01,40.0
2021-03-02,43.0
2021-03-03,37.0
2021-03-04,37.0
2021-03-05,41.0
2021-03-06,38.0
2021-03-07,38.0
2021-03-08,34.0
2021-03-09,30.0
2021-03-10,25.0
2021-03-11,25.0
2021-03-12,26.0
2021-03-13,29.0
2021-03-14,35.0
2021-03-15,22.0
2021-03-16,20.0
2021-03-17,30.0
2021-03-18,42.0
2021-03-19,39.0
2021-03-20,29.0
2021-03-21,32.0
2021-03-22,34.0
2021-03-23,34.0
2021-03-24,36.0
2021-03-25,36.0
2021-03-26,35.0
2021-03-27,40.0
2021-03-28,47.0
2021-03-29,48.0
2021-03-30,46.0
2021-03-31,49.0
2021-04-01,51.0
2021-04-02,53.0
2021-04-03,53.0
2021-04-04,50.0
2021-04-05,46.0
2021-04-06,45.0
2021-04-07,48.0
2021-04-08,47.0
2021-04-09,46.0
2021-04-10,47.0
2021-04-11,45.0
2021-04-12,50.0
2021-04-13,42.0
2021-04-14,36.0
2021-04-15,38.0
2021-04-16,44.0
2021-04-17,
2021-04-18,51.0
2021-04-19,52.0
2021-04-20,49.0
2021-04-21,42.0
2021-04-22,44.0
2021-04-23,47.0
2021-04-24,47.0
2021-04-25,36.0
2021-04-26,36.0
2021-04-27,35.0
2021-04-28,44.0
2021-04-29,52.0
2021-04-30,59.0
2021-05-01,53.0
2021-05-02,50.0
2021-05-03,53.0
2021-05-04,55.0
2021-05-05,59.0
2021-05-06,59.0
2021-05-07,51.0
2021-05-08,51.0
2021-05-09,51.0
2021-05-10,53.0
2021-05-11,57.0
2021-05-12,59.0
2021-05-13,61.0
2021-05-14,60.0
2021-05-15,49.0
2021-05-16,47.0
2021-05-17,48.0
2021-05-18,53.0
2021-05-19,46.0
2021-05-20,37.0
2021-05-21,34.0
2021-05-22,36.0
2021-05-23,44.0
2021-05-24,50.0
2021-05-25,55.0
2021-05-26,54.0
2021-05-27,57.0
2021-05-28,56.0
2021-05-29,58.0
2021-05-30,60.0
2021-05-31,62.0
2021-06-01,69.0
2021-06-02,71.0
2021-06-03,70.0
2021-06-04,70.0
2021-06-05,66.0
2021-06-06,63.0
2021-06-07,53.0
2021-06-08,48.0
2021-06-09,44.0
2021-06-10,42.0
2021-06-11,47.0
2021-06-12,55.0
2021-06-13,59.0
2021-06-14,61.0
2021-06-15,62.0
2021-06-16,64.0
2021-06-17,75.0
2021-06-18,75.0
2021-06-19,76.0
2021-06-20,75.0
2021-06-21,66.0
2021-06-22,64.0
2021-06-23,63.0
2021-06-24,61.0
2021-06-25,62.0
2021-06-26,66.0
2021-06-27,70.0
2021-06-28,73.0
2021-06-29,71.0
2021-06-30,71.0
2021-07-01,67.0
2021-07-02,69.0
2021-07-03,70.0
2021-07-04,68.0
2021-07-05,68.0
2021-07-06,68.0
2021-07-07,68.0
2021-07-08,73.0
2021-07-09,78.0
2021-07-10,79.0
2021-07-11,79.0
2021-07-12,77.0
2021-07-13,74.0
2021-07-14,71.0
2021-07-15,66.0
2021-07-16,66.0
2021-07-17,67.0
2021-07-18,72.0
2021-07-19,72.0
2021-07-20,69.0
2021-07-21,71.0
2021-07-22,73.0
2021-07-23,71.0
2021-07-24,70.0
2021-07-25,72.0
2021-07-26,68.0
2021-07-27,67.0
2021-07-28,73.0
2021-07-29,71.0
2021-07-30,73.0
2021-07-31,73.0
2021-08-01,69.0
2021-08-02,70.0
2021-08-03,72.0
2021-08-04,75.0
2021-08-05,69.0
2021-08-06,66.0
2021-08-07,69.0
2021-08-08,68.0
2021-08-09,69.0
2021-08-10,71.0
2021-08-11,74.0
2021-08-12,74.0
2021-08-13,72.0
2021-08-14,72.0
2021-08-15,73.0
2021-08-16,75.0
2021-08-17,69.0
2021-08-18,59.0
2021-08-19,58.0
2021-08-20,58.0
2021-08-21,62.0
2021-08-22,60.0
2021-08-23,61.0
2021-08-24,62.0
2021-08-25,63.0
2021-08-26,64.0
2021-08-27,67.0
2021-08-28,69.0
2021-08-29,73.0
2021-08-30,73.0
2021-08-31,70.0
2021-09-01,63.0
2021-09-02,61.0
2021-09-03,60.0
2021-09-04,63.0
2021-09-05,69.0
2021-09-06,71.0
2021-09-07,75.0
2021-09-08,76.0
2021-09-09,65.0
2021-09-10,68.0
2021-09-11,65.0
2021-09-12,65.0
2021-09-13,66.0
2021-09-14,64.0
2021-09-15,66.0
2021-09-16,63.0
2021-09-17,62.0
2021-09-18,57.0
2021-09-19,55.0
2021-09-20,54.0
2021-09-21,67.0
2021-09-22,67.0
2021-09-23,65.0
2021-09-24,67.0
2021-09-25,63.0
2021-09-26,61.0
2021-09-27,58.0
2021-09-28,49.0
2021-09-29,49.0
2021-09-30,56.0
2021-10-01,56.0
2021-10-02,59.0
2021-10-03,61.0
2021-10-04,63.0
2021-10-05,58.0
2021-10-06,57.0
2021-10-07,51.0
2021-10-08,40.0
2021-10-09,40.0
2021-10-10,45.0
2021-10-11,36.0
2021-10-12,36.0
2021-10-13,38.0
2021-10-14,43.0
2021-10-15,51.0
2021-10-16,53.0
2021-10-17,42.0
2021-10-18,30.0
2021-10-19,36.0
2021-10-20,46.0
2021-10-21,53.0
2021-10-22,48.0
2021-10-23,43.0
2021-10-24,44.0
2021-10-25,34.0
2021-10-26,35.0
2021-10-27,39.0
2021-10-28,57.0
2021-10-29,58.0
2021-10-30,51.0
2021-10-31,47.0
2021-11-01,46.0
2021-11-02,47.0
2021-11-03,50.0
2021-11-04,48.0
2021-11-05,46.0
2021-11-06,44.0
2021-11-07,41.0
2021-11-08,37.0
2021-11-09,42.0
2021-11-10,43.0
2021-11-11,48.0
2021-11-12,57.0
2021-11-13,57.0
2021-11-14,60.0
2021-11-15,56.0
2021-11-16,48.0
2021-11-17,47.0
2021-11-18,52.0
2021-11-19,45.0
2021-11-20,43.0
2021-11-21,49.0
2021-11-22,49.0
2021-11-23,42.0
2021-11-24,41.0
2021-11-25,42.0
2021-11-26,48.0
2021-11-27,51.0
2021-11-28,56.0
2021-11-29,55.0
2021-11-30,57.0
2021-12-01,55.0
2021-12-02,53.0
2021-12-03,50.0
2021-12-04,46.0
2021-12-05,45.0
2021-12-06,47.0
2021-12-07,42.0
2021-12-08,39.0
2021-12-09,30.0
2021-12-10,29.0
2021-12-11,33.0
2021-12-12,35.0
2021-12-13,34.0
2021-12-14,23.0
2021-12-15,20.0
