DATE TIME,FRT
2018-08-12,89.0
2018-08-13,87.0
2018-08-14,84.0
2018-08-15,81.0
2018-08-16,84.0
2018-08-17,88.0
2018-08-18,91.0
2018-08-19,90.0
2018-08-20,88.0
2018-08-21,80.0
2018-08-22,77.0
2018-08-23,77.0
2018-08-24,76.0
2018-08-25,81.0
2018-08-26,82.0
2018-08-27,79.0
2018-08-28,75.0
2018-08-29,75.0
2018-08-30,74.0
2018-08-31,75.0
2018-09-01,80.0
2018-09-02,85.0
2018-09-03,84.0
2018-09-04,85.0
2018-09-05,86.0
2018-09-06,82.0
2018-09-07,87.0
2018-09-08,86.0
2018-09-09,84.0
2018-09-10,82.0
2018-09-11,82.0
2018-09-12,74.0
2018-09-13,71.0
2018-09-14,73.0
2018-09-15,72.0
2018-09-16,70.0
2018-09-17,75.0
2018-09-18,72.0
2018-09-19,74.0
2018-09-20,77.0
2018-09-21,82.0
2018-09-22,83.0
2018-09-23,81.0
2018-09-24,80.0
2018-09-25,81.0
2018-09-26,83.0
2018-09-27,84.0
2018-09-28,82.0
2018-09-29,69.0
2018-09-30,70.0
2018-10-01,77.0
2018-10-02,76.0
2018-10-03,70.0
2018-10-04,69.0
2018-10-05,66.0
2018-10-06,68.0
2018-10-07,68.0
2018-10-08,70.0
2018-10-09,72.0
2018-10-10,68.0
2018-10-11,65.0
2018-10-12,69.0
2018-10-13,72.0
2018-10-14,71.0
2018-10-15,70.0
2018-10-16,69.0
2018-10-17,71.0
2018-10-18,72.0
2018-10-19,72.0
2018-10-20,72.0
2018-10-21,72.0
2018-10-22,70.0
2018-10-23,67.0
2018-10-24,66.0
2018-10-25,68.0
2018-10-26,70.0
2018-10-27,72.0
2018-10-28,70.0
2018-10-29,62.0
2018-10-30,61.0
2018-10-31,64.0
2018-11-01,66.0
2018-11-02,67.0
2018-11-03,66.0
2018-11-04,69.0
2018-11-05,66.0
2018-11-06,64.0
2018-11-07,64.0
2018-11-08,58.0
2018-11-09,60.0
2018-11-10,55.0
2018-11-11,56.0
2018-11-12,58.0
2018-11-13,59.0
2018-11-14,58.0
2018-11-15,57.0
2018-11-16,57.0
2018-11-17,58.0
2018-11-18,58.0
2018-11-19,57.0
2018-11-20,59.0
2018-11-21,58.0
2018-11-22,58.0
2018-11-23,57.0
2018-11-24,58.0
2018-11-25,56.0
2018-11-26,59.0
2018-11-27,60.0
2018-11-28,55.0
2018-11-29,53.0
2018-11-30,53.0
2018-12-01,46.0
2018-12-02,49.0
2018-12-03,50.0
2018-12-04,53.0
2018-12-05,55.0
2018-12-06,50.0
2018-12-07,53.0
2018-12-08,52.0
2018-12-09,50.0
2018-12-10,47.0
2018-12-11,48.0
2018-12-12,49.0
2018-12-13,51.0
2018-12-14,54.0
2018-12-15,54.0
2018-12-16,58.0
2018-12-17,53.0
2018-12-18,53.0
2018-12-19,52.0
2018-12-20,52.0
2018-12-21,52.0
2018-12-22,53.0
2018-12-23,53.0
2018-12-24,53.0
2018-12-25,48.0
2018-12-26,50.0
2018-12-27,44.0
2018-12-28,45.0
2018-12-29,47.0
2018-12-30,47.0
2018-12-31,45.0
2019-01-01,43.0
2019-01-02,45.0
2019-01-03,48.0
2019-01-04,51.0
2019-01-05,49.0
2019-01-06,48.0
2019-01-07,57.0
2019-01-08,58.0
2019-01-09,55.0
2019-01-10,53.0
2019-01-11,53.0
2019-01-12,55.0
2019-01-13,55.0
2019-01-14,51.0
2019-01-15,54.0
2019-01-16,58.0
2019-01-17,56.0
2019-01-18,56.0
2019-01-19,56.0
2019-01-20,54.0
2019-01-21,47.0
2019-01-22,47.0
2019-01-23,50.0
2019-01-24,51.0
2019-01-25,52.0
2019-01-26,54.0
2019-01-27,56.0
2019-01-28,55.0
2019-01-29,55.0
2019-01-30,56.0
2019-01-31,59.0
2019-02-01,56.0
2019-02-02,53.0
2019-02-03,53.0
2019-02-04,48.0
2019-02-05,42.0
2019-02-06,43.0
2019-02-07,46.0
2019-02-08,48.0
2019-02-09,49.0
2019-02-10,44.0
2019-02-11,45.0
2019-02-12,47.0
2019-02-13,58.0
2019-02-14,57.0
2019-02-15,47.0
2019-02-16,43.0
2019-02-17,41.0
2019-02-18,44.0
2019-02-19,46.0
2019-02-20,45.0
2019-02-21,43.0
2019-02-22,46.0
2019-02-23,48.0
2019-02-24,52.0
2019-02-25,59.0
2019-02-26,59.0
2019-02-27,60.0
2019-02-28,57.0
2019-03-01,55.0
2019-03-02,57.0
2019-03-03,58.0
2019-03-04,56.0
2019-03-05,54.0
2019-03-06,58.0
2019-03-07,53.0
2019-03-08,49.0
2019-03-09,48.0
2019-03-10,52.0
2019-03-11,53.0
2019-03-12,54.0
2019-03-13,50.0
2019-03-14,54.0
2019-03-15,58.0
2019-03-16,59.0
2019-03-17,62.0
2019-03-18,66.0
2019-03-19,65.0
2019-03-20,56.0
2019-03-21,55.0
2019-03-22,57.0
2019-03-23,57.0
2019-03-24,57.0
2019-03-25,62.0
2019-03-26,62.0
2019-03-27,59.0
2019-03-28,59.0
2019-03-29,56.0
2019-03-30,58.0
2019-03-31,63.0
2019-04-01,65.0
2019-04-02,61.0
2019-04-03,60.0
2019-04-04,60.0
2019-04-05,59.0
2019-04-06,64.0
2019-04-07,67.0
2019-04-08,67.0
2019-04-09,59.0
2019-04-10,57.0
2019-04-11,58.0
2019-04-12,59.0
2019-04-13,66.0
2019-04-14,70.0
2019-04-15,61.0
2019-04-16,58.0
2019-04-17,63.0
2019-04-18,71.0
2019-04-19,75.0
2019-04-20,64.0
2019-04-21,60.0
2019-04-22,70.0
2019-04-23,75.0
2019-04-24,80.0
2019-04-25,83.0
2019-04-26,81.0
2019-04-27,75.0
2019-04-28,75.0
2019-04-29,68.0
2019-04-30,64.0
2019-05-01,67.0
2019-05-02,71.0
2019-05-03,74.0
2019-05-04,74.0
2019-05-05,66.0
2019-05-06,65.0
2019-05-07,67.0
2019-05-08,71.0
2019-05-09,71.0
2019-05-10,66.0
2019-05-11,74.0
2019-05-12,78.0
2019-05-13,74.0
2019-05-14,72.0
2019-05-15,65.0
2019-05-16,59.0
2019-05-17,60.0
2019-05-18,58.0
2019-05-19,54.0
2019-05-20,59.0
2019-05-21,56.0
2019-05-22,60.0
2019-05-23,64.0
2019-05-24,68.0
2019-05-25,71.0
2019-05-26,52.0
2019-05-27,57.0
2019-05-28,63.0
2019-05-29,74.0
2019-05-30,78.0
2019-05-31,74.0
2019-06-01,80.0
2019-06-02,79.0
2019-06-03,81.0
2019-06-04,86.0
2019-06-05,89.0
2019-06-06,80.0
2019-06-07,69.0
2019-06-08,73.0
2019-06-09,83.0
2019-06-10,90.0
2019-06-11,92.0
2019-06-12,92.0
2019-06-13,85.0
2019-06-14,82.0
2019-06-15,81.0
2019-06-16,78.0
2019-06-17,85.0
2019-06-18,89.0
2019-06-19,90.0
2019-06-20,80.0
2019-06-21,75.0
2019-06-22,80.0
2019-06-23,86.0
2019-06-24,87.0
2019-06-25,84.0
2019-06-26,76.0
2019-06-27,71.0
2019-06-28,74.0
2019-06-29,80.0
2019-06-30,81.0
2019-07-01,80.0
2019-07-02,78.0
2019-07-03,77.0
2019-07-04,80.0
2019-07-05,86.0
2019-07-06,85.0
2019-07-07,80.0
2019-07-08,77.0
2019-07-09,77.0
2019-07-10,81.0
2019-07-11,84.0
2019-07-12,86.0
2019-07-13,91.0
2019-07-14,89.0
2019-07-15,86.0
2019-07-16,82.0
2019-07-17,83.0
2019-07-18,87.0
2019-07-19,82.0
2019-07-20,81.0
2019-07-21,86.0
2019-07-22,92.0
2019-07-23,90.0
2019-07-24,91.0
2019-07-25,92.0
2019-07-26,94.0
2019-07-27,91.0
2019-07-28,94.0
2019-07-29,90.0
2019-07-30,82.0
2019-07-31,85.0
2019-08-01,85.0
2019-08-02,82.0
2019-08-03,88.0
2019-08-04,90.0
2019-08-05,86.0
2019-08-06,89.0
2019-08-07,87.0
2019-08-08,80.0
2019-08-09,76.0
2019-08-10,78.0
2019-08-11,77.0
2019-08-12,84.0
2019-08-13,88.0
2019-08-14,91.0
2019-08-15,92.0
2019-08-16,
2019-08-17,87.0
2019-08-18,81.0
2019-08-19,79.0
2019-08-20,80.0
2019-08-21,81.0
2019-08-22,85.0
2019-08-23,90.0
2019-08-24,88.0
2019-08-25,89.0
2019-08-26,90.0
2019-08-27,91.0
2019-08-28,89.0
2019-08-29,82.0
2019-08-30,80.0
2019-08-31,86.0
2019-09-01,90.0
2019-09-02,90.0
2019-09-03,87.0
2019-09-04,89.0
2019-09-05,88.0
2019-09-06,85.0
2019-09-07,78.0
2019-09-08,72.0
2019-09-09,74.0
2019-09-10,71.0
2019-09-11,75.0
2019-09-12,82.0
2019-09-13,86.0
2019-09-14,88.0
2019-09-15,83.0
2019-09-16,69.0
2019-09-17,69.0
2019-09-18,73.0
2019-09-19,67.0
2019-09-20,70.0
2019-09-21,76.0
2019-09-22,79.0
2019-09-23,
2019-09-24,
2019-09-25,
2019-09-26,
2019-09-27,75.0
2019-09-28,64.0
2019-09-29,60.0
2019-09-30,60.0
2019-10-01,59.0
2019-10-02,65.0
2019-10-03,68.0
2019-10-04,65.0
2019-10-05,68.0
2019-10-06,72.0
2019-10-07,76.0
2019-10-08,
2019-10-09,
2019-10-10,
2019-10-11,
2019-10-12,
2019-10-13,
2019-10-14,
2019-10-15,
2019-10-16,
2019-10-17,
2019-10-18,
2019-10-19,
2019-10-20,
2019-10-21,
2019-10-22,
2019-10-23,
2019-10-24,
2019-10-25,
2019-10-26,
2019-10-27,
2019-10-28,
2019-10-29,
2019-10-30,
2019-10-31,
2019-11-01,
2019-11-02,
2019-11-03,
2019-11-04,
2019-11-05,
2019-11-06,
2019-11-07,
2019-11-08,
2019-11-09,
2019-11-10,
2019-11-11,
2019-11-12,
2019-11-13,
2019-11-14,
2019-11-15,
2019-11-16,
2019-11-17,
2019-11-18,
2019-11-19,61.0
2019-11-20,52.0
2019-11-21,57.0
2019-11-22,57.0
2019-11-23,57.0
2019-11-24,56.0
2019-11-25,53.0
2019-11-26,49.0
2019-11-27,44.0
2019-11-28,45.0
2019-11-29,44.0
2019-11-30,46.0
2019-12-01,51.0
2019-12-02,59.0
2019-12-03,50.0
2019-12-04,54.0
2019-12-05,57.0
2019-12-06,59.0
2019-12-07,60.0
2019-12-08,55.0
2019-12-09,49.0
2019-12-10,50.0
2019-12-11,50.0
2019-12-12,57.0
2019-12-13,56.0
2019-12-14,53.0
2019-12-15,48.0
2019-12-16,48.0
2019-12-17,49.0
2019-12-18,52.0
2019-12-19,51.0
2019-12-20,52.0
2019-12-21,59.0
2019-12-22,56.0
2019-12-23,48.0
2019-12-24,47.0
2019-12-25,49.0
2019-12-26,47.0
2019-12-27,47.0
2019-12-28,48.0
2019-12-29,48.0
2019-12-30,45.0
2019-12-31,49.0
2020-01-01,50.0
2020-01-02,49.0
2020-01-03,53.0
2020-01-04,54.0
2020-01-05,47.0
2020-01-06,47.0
2020-01-07,42.0
2020-01-08,43.0
2020-01-09,46.0
2020-01-10,47.0
2020-01-11,47.0
2020-01-12,46.0
2020-01-13,47.0
2020-01-14,47.0
2020-01-15,48.0
2020-01-16,48.0
2020-01-17,45.0
2020-01-18,43.0
2020-01-19,44.0
2020-01-20,49.0
2020-01-21,54.0
2020-01-22,53.0
2020-01-23,53.0
2020-01-24,52.0
2020-01-25,54.0
2020-01-26,55.0
2020-01-27,50.0
2020-01-28,53.0
2020-01-29,47.0
2020-01-30,52.0
2020-01-31,54.0
2020-02-01,56.0
2020-02-02,50.0
2020-02-03,42.0
2020-02-04,44.0
2020-02-05,47.0
2020-02-06,50.0
2020-02-07,53.0
2020-02-08,54.0
2020-02-09,49.0
2020-02-10,51.0
2020-02-11,53.0
2020-02-12,55.0
2020-02-13,57.0
2020-02-14,55.0
2020-02-15,56.0
2020-02-16,57.0
2020-02-17,55.0
2020-02-18,56.0
2020-02-19,57.0
2020-02-20,59.0
2020-02-21,58.0
2020-02-22,58.0
2020-02-23,56.0
2020-02-24,56.0
2020-02-25,59.0
2020-02-26,65.0
2020-02-27,64.0
2020-02-28,67.0
2020-02-29,62.0
2020-03-01,50.0
2020-03-02,52.0
2020-03-03,58.0
2020-03-04,63.0
2020-03-05,67.0
2020-03-06,63.0
2020-03-07,54.0
2020-03-08,54.0
2020-03-09,57.0
2020-03-10,58.0
2020-03-11,60.0
2020-03-12,62.0
2020-03-13,62.0
2020-03-14,57.0
2020-03-15,54.0
2020-03-16,46.0
2020-03-17,48.0
2020-03-18,50.0
2020-03-19,49.0
2020-03-20,54.0
2020-03-21,54.0
2020-03-22,58.0
2020-03-23,55.0
2020-03-24,51.0
2020-03-25,48.0
2020-03-26,48.0
2020-03-27,50.0
2020-03-28,52.0
2020-03-29,54.0
2020-03-30,58.0
2020-03-31,60.0
2020-04-01,57.0
2020-04-02,52.0
2020-04-03,56.0
2020-04-04,55.0
2020-04-05,53.0
2020-04-06,51.0
2020-04-07,54.0
2020-04-08,52.0
2020-04-09,54.0
2020-04-10,57.0
2020-04-11,61.0
2020-04-12,62.0
2020-04-13,59.0
2020-04-14,64.0
2020-04-15,67.0
2020-04-16,68.0
2020-04-17,61.0
2020-04-18,58.0
2020-04-19,62.0
2020-04-20,55.0
2020-04-21,58.0
2020-04-22,68.0
2020-04-23,70.0
2020-04-24,73.0
2020-04-25,76.0
2020-04-26,75.0
2020-04-27,71.0
2020-04-28,75.0
2020-04-29,76.0
2020-04-30,71.0
2020-05-01,68.0
2020-05-02,68.0
2020-05-03,65.0
2020-05-04,69.0
2020-05-05,73.0
2020-05-06,68.0
2020-05-07,76.0
2020-05-08,80.0
2020-05-09,82.0
2020-05-10,77.0
2020-05-11,70.0
2020-05-12,66.0
2020-05-13,63.0
2020-05-14,65.0
2020-05-15,66.0
2020-05-16,72.0
2020-05-17,70.0
2020-05-18,61.0
2020-05-19,58.0
2020-05-20,64.0
2020-05-21,71.0
2020-05-22,70.0
2020-05-23,70.0
2020-05-24,76.0
2020-05-25,83.0
2020-05-26,88.0
2020-05-27,90.0
2020-05-28,89.0
2020-05-29,82.0
2020-05-30,70.0
2020-05-31,70.0
2020-06-01,74.0
2020-06-02,80.0
2020-06-03,87.0
2020-06-04,89.0
2020-06-05,74.0
2020-06-06,66.0
2020-06-07,62.0
2020-06-08,67.0
2020-06-09,77.0
2020-06-10,84.0
2020-06-11,86.0
2020-06-12,73.0
2020-06-13,65.0
2020-06-14,70.0
2020-06-15,76.0
2020-06-16,70.0
2020-06-17,73.0
2020-06-18,81.0
2020-06-19,85.0
2020-06-20,85.0
2020-06-21,83.0
2020-06-22,86.0
2020-06-23,88.0
2020-06-24,87.0
2020-06-25,88.0
2020-06-26,88.0
2020-06-27,90.0
2020-06-28,76.0
2020-06-29,71.0
2020-06-30,81.0
2020-07-01,83.0
2020-07-02,80.0
2020-07-03,80.0
2020-07-04,84.0
2020-07-05,85.0
2020-07-06,82.0
2020-07-07,76.0
2020-07-08,82.0
2020-07-09,86.0
2020-07-10,88.0
2020-07-11,91.0
2020-07-12,92.0
2020-07-13,87.0
2020-07-14,82.0
2020-07-15,83.0
2020-07-16,84.0
2020-07-17,83.0
2020-07-18,84.0
2020-07-19,86.0
2020-07-20,83.0
2020-07-21,82.0
2020-07-22,80.0
2020-07-23,78.0
2020-07-24,82.0
2020-07-25,83.0
2020-07-26,86.0
2020-07-27,87.0
2020-07-28,86.0
2020-07-29,88.0
2020-07-30,86.0
2020-07-31,85.0
2020-08-01,84.0
2020-08-02,86.0
2020-08-03,86.0
2020-08-04,82.0
2020-08-05,75.0
2020-08-06,73.0
2020-08-07,79.0
2020-08-08,84.0
2020-08-09,87.0
2020-08-10,88.0
2020-08-11,85.0
2020-08-12,86.0
2020-08-13,87.0
2020-08-14,92.0
2020-08-15,94.0
2020-08-16,96.0
2020-08-17,94.0
2020-08-18,92.0
2020-08-19,90.0
2020-08-20,85.0
2020-08-21,84.0
2020-08-22,85.0
2020-08-23,84.0
2020-08-24,86.0
2020-08-25,84.0
2020-08-26,83.0
2020-08-27,81.0
2020-08-28,85.0
2020-08-29,86.0
2020-08-30,83.0
2020-08-31,83.0
2020-09-01,82.0
2020-09-02,80.0
2020-09-03,80.0
2020-09-04,84.0
2020-09-05,89.0
2020-09-06,89.0
2020-09-07,90.0
2020-09-08,85.0
2020-09-09,81.0
2020-09-10,77.0
2020-09-11,71.0
2020-09-12,73.0
2020-09-13,74.0
2020-09-14,78.0
2020-09-15,78.0
2020-09-16,155.0
2020-09-17,77.0
2020-09-18,75.0
2020-09-19,72.0
2020-09-20,76.0
2020-09-21,80.0
2020-09-22,80.0
2020-09-23,77.0
2020-09-24,76.0
2020-09-25,74.0
2020-09-26,76.0
2020-09-27,78.0
2020-09-28,80.0
2020-09-29,86.0
2020-09-30,82.0
2020-10-01,82.0
2020-10-02,81.0
2020-10-03,80.0
2020-10-04,81.0
2020-10-05,79.0
2020-10-06,78.0
2020-10-07,77.0
2020-10-08,72.0
2020-10-09,66.0
2020-10-10,68.0
2020-10-11,68.0
2020-10-12,72.0
2020-10-13,74.0
2020-10-14,75.0
2020-10-15,76.0
2020-10-16,77.0
2020-10-17,75.0
2020-10-18,77.0
2020-10-19,76.0
2020-10-20,74.0
2020-10-21,72.0
2020-10-22,71.0
2020-10-23,67.0
2020-10-24,66.0
2020-10-25,60.0
2020-10-26,55.0
2020-10-27,60.0
2020-10-28,63.0
2020-10-29,65.0
2020-10-30,66.0
2020-10-31,66.0
2020-11-01,67.0
2020-11-02,68.0
2020-11-03,68.0
2020-11-04,67.0
2020-11-05,65.0
2020-11-06,57.0
2020-11-07,49.0
2020-11-08,46.0
2020-11-09,46.0
2020-11-10,48.0
2020-11-11,50.0
2020-11-12,54.0
2020-11-13,56.0
2020-11-14,56.0
2020-11-15,57.0
2020-11-16,59.0
2020-11-17,69.0
2020-11-18,58.0
2020-11-19,54.0
2020-11-20,52.0
2020-11-21,52.0
2020-11-22,54.0
2020-11-23,53.0
2020-11-24,53.0
2020-11-25,52.0
2020-11-26,49.0
2020-11-27,51.0
2020-11-28,52.0
2020-11-29,53.0
2020-11-30,52.0
2020-12-01,52.0
2020-12-02,53.0
2020-12-03,56.0
2020-12-04,55.0
2020-12-05,56.0
2020-12-06,52.0
2020-12-07,51.0
2020-12-08,52.0
2020-12-09,56.0
2020-12-10,53.0
2020-12-11,50.0
2020-12-12,48.0
2020-12-13,51.0
2020-12-14,47.0
2020-12-15,48.0
2020-12-16,48.0
2020-12-17,50.0
2020-12-18,48.0
2020-12-19,47.0
2020-12-20,45.0
2020-12-21,43.0
2020-12-22,39.0
2020-12-23,43.0
2020-12-24,46.0
2020-12-25,53.0
2020-12-26,54.0
2020-12-27,51.0
2020-12-28,49.0
2020-12-29,47.0
2020-12-30,48.0
2020-12-31,47.0
2021-01-01,48.0
2021-01-02,51.0
2021-01-03,53.0
2021-01-04,55.0
2021-01-05,49.0
2021-01-06,49.0
2021-01-07,45.0
2021-01-08,46.0
2021-01-09,46.0
2021-01-10,48.0
2021-01-11,50.0
2021-01-12,51.0
2021-01-13,52.0
2021-01-14,53.0
2021-01-15,55.0
2021-01-16,55.0
2021-01-17,57.0
2021-01-18,57.0
2021-01-19,60.0
2021-01-20,53.0
2021-01-21,55.0
2021-01-22,49.0
2021-01-23,47.0
2021-01-24,46.0
2021-01-25,42.0
2021-01-26,44.0
2021-01-27,49.0
2021-01-28,47.0
2021-01-29,47.0
2021-01-30,49.0
2021-01-31,54.0
2021-02-01,61.0
2021-02-02,57.0
2021-02-03,50.0
2021-02-04,46.0
2021-02-05,50.0
2021-02-06,53.0
2021-02-07,53.0
2021-02-08,54.0
2021-02-09,56.0
2021-02-10,56.0
2021-02-11,55.0
2021-02-12,53.0
2021-02-13,51.0
2021-02-14,49.0
2021-02-15,51.0
2021-02-16,49.0
2021-02-17,49.0
2021-02-18,53.0
2021-02-19,55.0
2021-02-20,49.0
2021-02-21,51.0
2021-02-22,55.0
2021-02-23,55.0
2021-02-24,55.0
2021-02-25,52.0
2021-02-26,54.0
2021-02-27,50.0
2021-02-28,54.0
2021-03-01,58.0
2021-03-02,58.0
2021-03-03,55.0
2021-03-04,55.0
2021-03-05,59.0
2021-03-06,55.0
2021-03-07,53.0
2021-03-08,52.0
2021-03-09,50.0
2021-03-10,44.0
2021-03-11,46.0
2021-03-12,51.0
2021-03-13,54.0
2021-03-14,52.0
2021-03-15,44.0
2021-03-16,46.0
2021-03-17,52.0
2021-03-18,61.0
2021-03-19,57.0
2021-03-20,52.0
2021-03-21,51.0
2021-03-22,54.0
2021-03-23,54.0
2021-03-24,56.0
2021-03-25,53.0
2021-03-26,55.0
2021-03-27,61.0
2021-03-28,65.0
2021-03-29,64.0
2021-03-30,60.0
2021-03-31,67.0
2021-04-01,70.0
2021-04-02,71.0
2021-04-03,65.0
2021-04-04,58.0
2021-04-05,59.0
2021-04-06,61.0
2021-04-07,65.0
2021-04-08,61.0
2021-04-09,63.0
2021-04-10,60.0
2021-04-11,66.0
2021-04-12,68.0
2021-04-13,64.0
2021-04-14,57.0
2021-04-15,63.0
2021-04-16,64.0
2021-04-17,
2021-04-18,76.0
2021-04-19,73.0
2021-04-20,66.0
2021-04-21,61.0
2021-04-22,66.0
2021-04-23,63.0
2021-04-24,62.0
2021-04-25,56.0
2021-04-26,56.0
2021-04-27,58.0
2021-04-28,68.0
2021-04-29,76.0
2021-04-30,78.0
2021-05-01,69.0
2021-05-02,66.0
2021-05-03,72.0
2021-05-04,77.0
2021-05-05,81.0
2021-05-06,76.0
2021-05-07,67.0
2021-05-08,70.0
2021-05-09,74.0
2021-05-10,75.0
2021-05-11,79.0
2021-05-12,82.0
2021-05-13,80.0
2021-05-14,76.0
2021-05-15,64.0
2021-05-16,66.0
2021-05-17,70.0
2021-05-18,70.0
2021-05-19,66.0
2021-05-20,58.0
2021-05-21,58.0
2021-05-22,64.0
2021-05-23,69.0
2021-05-24,73.0
2021-05-25,75.0
2021-05-26,73.0
2021-05-27,74.0
2021-05-28,74.0
2021-05-29,73.0
2021-05-30,77.0
2021-05-31,87.0
2021-06-01,89.0
2021-06-02,89.0
2021-06-03,85.0
2021-06-04,85.0
2021-06-05,82.0
2021-06-06,80.0
2021-06-07,70.0
2021-06-08,64.0
2021-06-09,63.0
2021-06-10,64.0
2021-06-11,69.0
2021-06-12,75.0
2021-06-13,80.0
2021-06-14,77.0
2021-06-15,76.0
2021-06-16,82.0
2021-06-17,89.0
2021-06-18,97.0
2021-06-19,95.0
2021-06-20,91.0
2021-06-21,86.0
2021-06-22,80.0
2021-06-23,78.0
2021-06-24,78.0
2021-06-25,80.0
2021-06-26,86.0
2021-06-27,92.0
2021-06-28,87.0
2021-06-29,88.0
2021-06-30,89.0
2021-07-01,84.0
2021-07-02,86.0
2021-07-03,84.0
2021-07-04,84.0
2021-07-05,84.0
2021-07-06,82.0
2021-07-07,84.0
2021-07-08,91.0
2021-07-09,96.0
2021-07-10,97.0
2021-07-11,96.0
2021-07-12,92.0
2021-07-13,88.0
2021-07-14,84.0
2021-07-15,85.0
2021-07-16,83.0
2021-07-17,87.0
2021-07-18,88.0
2021-07-19,90.0
2021-07-20,89.0
2021-07-21,84.0
2021-07-22,93.0
2021-07-23,89.0
2021-07-24,88.0
2021-07-25,88.0
2021-07-26,86.0
2021-07-27,89.0
2021-07-28,86.0
2021-07-29,90.0
2021-07-30,92.0
2021-07-31,89.0
2021-08-01,88.0
2021-08-02,83.0
2021-08-03,87.0
2021-08-04,89.0
2021-08-05,82.0
2021-08-06,81.0
2021-08-07,86.0
2021-08-08,86.0
2021-08-09,87.0
2021-08-10,89.0
2021-08-11,90.0
2021-08-12,89.0
2021-08-13,87.0
2021-08-14,88.0
2021-08-15,90.0
2021-08-16,90.0
2021-08-17,86.0
2021-08-18,76.0
2021-08-19,75.0
2021-08-20,79.0
2021-08-21,76.0
2021-08-22,74.0
2021-08-23,79.0
2021-08-24,79.0
2021-08-25,81.0
2021-08-26,82.0
2021-08-27,84.0
2021-08-28,89.0
2021-08-29,90.0
2021-08-30,91.0
2021-08-31,86.0
2021-09-01,77.0
2021-09-02,74.0
2021-09-03,78.0
2021-09-04,82.0
2021-09-05,85.0
2021-09-06,89.0
2021-09-07,90.0
2021-09-08,90.0
2021-09-09,91.0
2021-09-10,85.0
2021-09-11,82.0
2021-09-12,84.0
2021-09-13,84.0
2021-09-14,86.0
2021-09-15,83.0
2021-09-16,78.0
2021-09-17,76.0
2021-09-18,72.0
2021-09-19,69.0
2021-09-20,73.0
2021-09-21,79.0
2021-09-22,83.0
2021-09-23,81.0
2021-09-24,81.0
2021-09-25,80.0
2021-09-26,75.0
2021-09-27,72.0
2021-09-28,66.0
2021-09-29,68.0
2021-09-30,72.0
2021-10-01,76.0
2021-10-02,77.0
2021-10-03,75.0
2021-10-04,75.0
2021-10-05,75.0
2021-10-06,72.0
2021-10-07,67.0
2021-10-08,58.0
2021-10-09,60.0
2021-10-10,65.0
2021-10-11,59.0
2021-10-12,57.0
2021-10-13,61.0
2021-10-14,62.0
2021-10-15,67.0
2021-10-16,70.0
2021-10-17,68.0
2021-10-18,55.0
2021-10-19,59.0
2021-10-20,67.0
2021-10-21,70.0
2021-10-22,63.0
2021-10-23,62.0
2021-10-24,65.0
2021-10-25,57.0
2021-10-26,56.0
2021-10-27,60.0
2021-10-28,64.0
2021-10-29,66.0
2021-10-30,66.0
2021-10-31,59.0
2021-11-01,63.0
2021-11-02,65.0
2021-11-03,64.0
2021-11-04,62.0
2021-11-05,61.0
2021-11-06,58.0
2021-11-07,54.0
2021-11-08,56.0
2021-11-09,58.0
2021-11-10,56.0
2021-11-11,56.0
2021-11-12,59.0
2021-11-13,56.0
2021-11-14,55.0
2021-11-15,55.0
2021-11-16,54.0
2021-11-17,56.0
2021-11-18,56.0
2021-11-19,56.0
2021-11-20,55.0
2021-11-21,57.0
2021-11-22,54.0
2021-11-23,50.0
2021-11-24,50.0
2021-11-25,54.0
2021-11-26,54.0
2021-11-27,55.0
2021-11-28,57.0
2021-11-29,58.0
2021-11-30,59.0
2021-12-01,60.0
2021-12-02,60.0
2021-12-03,58.0
2021-12-04,48.0
2021-12-05,47.0
2021-12-06,45.0
2021-12-07,48.0
2021-12-08,52.0
2021-12-09,49.0
2021-12-10,48.0
2021-12-11,49.0
2021-12-12,52.0
2021-12-13,53.0
2021-12-14,44.0
2021-12-15,45.0
2021-12-16,47.0
2021-12-17,45.0
2021-12-18,44.0
2021-12-19,45.0
2021-12-20,39.0
2021-12-21,40.0
2021-12-22,49.0
2021-12-23,55.0
2021-12-24,53.0
2021-12-25,48.0
2021-12-26,47.0
2021-12-27,43.0
2021-12-28,42.0
2021-12-29,46.0
2021-12-30,47.0
2021-12-31,44.0
2022-01-01,44.0
2022-01-02,48.0
2022-01-03,47.0
2022-01-04,49.0
2022-01-05,51.0
2022-01-06,53.0
2022-01-07,51.0
2022-01-08,47.0
2022-01-09,50.0
2022-01-10,50.0
2022-01-11,50.0
2022-01-12,51.0
2022-01-13,53.0
2022-01-14,48.0
2022-01-15,48.0
2022-01-16,52.0
2022-01-17,51.0
2022-01-18,54.0
2022-01-19,52.0
2022-01-20,53.0
2022-01-21,47.0
2022-01-22,51.0
2022-01-23,51.0
2022-01-24,51.0
2022-01-25,50.0
2022-01-26,53.0
2022-01-27,52.0
2022-01-28,53.0
2022-01-29,50.0
2022-01-30,50.0
2022-01-31,49.0
2022-02-01,46.0
2022-02-02,47.0
2022-02-03,49.0
2022-02-04,52.0
2022-02-05,51.0
2022-02-06,52.0
2022-02-07,55.0
2022-02-08,56.0
2022-02-09,56.0
2022-02-10,59.0
2022-02-11,60.0
2022-02-12,63.0
2022-02-13,65.0
2022-02-14,61.0
2022-02-15,49.0
