DATE TIME,TMR
2018-06-26,65.0
2018-06-27,63.0
2018-06-28,58.0
2018-06-29,58.0
2018-06-30,64.0
2018-07-01,66.0
2018-07-02,65.0
2018-07-03,61.0
2018-07-04,58.0
2018-07-05,62.0
2018-07-06,68.0
2018-07-07,71.0
2018-07-08,70.0
2018-07-09,67.0
2018-07-10,67.0
2018-07-11,66.0
2018-07-12,62.0
2018-07-13,64.0
2018-07-14,66.0
2018-07-15,67.0
2018-07-16,67.0
2018-07-17,69.0
2018-07-18,69.0
2018-07-19,70.0
2018-07-20,68.0
2018-07-21,65.0
2018-07-22,65.0
2018-07-23,67.0
2018-07-24,69.0
2018-07-25,71.0
2018-07-26,73.0
2018-07-27,71.0
2018-07-28,69.0
2018-07-29,68.0
2018-07-30,70.0
2018-07-31,71.0
2018-08-01,69.0
2018-08-02,68.0
2018-08-03,66.0
2018-08-04,65.0
2018-08-05,62.0
2018-08-06,63.0
2018-08-07,68.0
2018-08-08,69.0
2018-08-09,70.0
2018-08-10,68.0
2018-08-11,66.0
2018-08-12,65.0
2018-08-13,64.0
2018-08-14,65.0
2018-08-15,65.0
2018-08-16,65.0
2018-08-17,65.0
2018-08-18,66.0
2018-08-19,66.0
2018-08-20,65.0
2018-08-21,61.0
2018-08-22,61.0
2018-08-23,60.0
2018-08-24,59.0
2018-08-25,61.0
2018-08-26,60.0
2018-08-27,57.0
2018-08-28,57.0
2018-08-29,59.0
2018-08-30,57.0
2018-08-31,56.0
2018-09-01,59.0
2018-09-02,64.0
2018-09-03,64.0
2018-09-04,62.0
2018-09-05,62.0
2018-09-06,63.0
2018-09-07,65.0
2018-09-08,64.0
2018-09-09,63.0
2018-09-10,62.0
2018-09-11,60.0
2018-09-12,53.0
2018-09-13,51.0
2018-09-14,55.0
2018-09-15,54.0
2018-09-16,53.0
2018-09-17,54.0
2018-09-18,54.0
2018-09-19,54.0
2018-09-20,58.0
2018-09-21,59.0
2018-09-22,58.0
2018-09-23,56.0
2018-09-24,55.0
2018-09-25,59.0
2018-09-26,61.0
2018-09-27,63.0
2018-09-28,61.0
2018-09-29,52.0
2018-09-30,52.0
2018-10-01,53.0
2018-10-02,50.0
2018-10-03,45.0
2018-10-04,42.0
2018-10-05,43.0
2018-10-06,41.0
2018-10-07,41.0
2018-10-08,42.0
2018-10-09,43.0
2018-10-10,41.0
2018-10-11,41.0
2018-10-12,46.0
2018-10-13,47.0
2018-10-14,44.0
2018-10-15,44.0
2018-10-16,43.0
2018-10-17,44.0
2018-10-18,45.0
2018-10-19,49.0
2018-10-20,48.0
2018-10-21,47.0
2018-10-22,46.0
2018-10-23,45.0
2018-10-24,48.0
2018-10-25,52.0
2018-10-26,54.0
2018-10-27,55.0
2018-10-28,50.0
2018-10-29,45.0
2018-10-30,43.0
2018-10-31,46.0
2018-11-01,51.0
2018-11-02,53.0
2018-11-03,54.0
2018-11-04,53.0
2018-11-05,50.0
2018-11-06,47.0
2018-11-07,46.0
2018-11-08,42.0
2018-11-09,43.0
2018-11-10,44.0
2018-11-11,41.0
2018-11-12,41.0
2018-11-13,43.0
2018-11-14,43.0
2018-11-15,45.0
2018-11-16,44.0
2018-11-17,42.0
2018-11-18,41.0
2018-11-19,42.0
2018-11-20,41.0
2018-11-21,36.0
2018-11-22,30.0
2018-11-23,34.0
2018-11-24,37.0
2018-11-25,38.0
2018-11-26,42.0
2018-11-27,42.0
2018-11-28,33.0
2018-11-29,29.0
2018-11-30,27.0
2018-12-01,19.0
2018-12-02,20.0
2018-12-03,26.0
2018-12-04,30.0
2018-12-05,32.0
2018-12-06,32.0
2018-12-07,32.0
2018-12-08,38.0
2018-12-09,40.0
2018-12-10,37.0
2018-12-11,39.0
2018-12-12,40.0
2018-12-13,41.0
2018-12-14,38.0
2018-12-15,40.0
2018-12-16,38.0
2018-12-17,32.0
2018-12-18,37.0
2018-12-19,47.0
2018-12-20,44.0
2018-12-21,38.0
2018-12-22,39.0
2018-12-23,38.0
2018-12-24,34.0
2018-12-25,25.0
2018-12-26,33.0
2018-12-27,24.0
2018-12-28,25.0
2018-12-29,39.0
2018-12-30,37.0
2018-12-31,23.0
2019-01-01,23.0
2019-01-02,35.0
2019-01-03,38.0
2019-01-04,38.0
2019-01-05,29.0
2019-01-06,24.0
2019-01-07,33.0
2019-01-08,38.0
2019-01-09,32.0
2019-01-10,32.0
2019-01-11,35.0
2019-01-12,31.0
2019-01-13,28.0
2019-01-14,28.0
2019-01-15,29.0
2019-01-16,31.0
2019-01-17,31.0
2019-01-18,32.0
2019-01-19,37.0
2019-01-20,34.0
2019-01-21,21.0
2019-01-22,30.0
2019-01-23,42.0
2019-01-24,41.0
2019-01-25,43.0
2019-01-26,44.0
2019-01-27,48.0
2019-01-28,47.0
2019-01-29,38.0
2019-01-30,38.0
2019-01-31,37.0
2019-02-01,35.0
2019-02-02,28.0
2019-02-03,28.0
2019-02-04,23.0
2019-02-05,12.0
2019-02-06,13.0
2019-02-07,20.0
2019-02-08,21.0
2019-02-09,22.0
2019-02-10,15.0
2019-02-11,21.0
2019-02-12,27.0
2019-02-13,33.0
2019-02-14,31.0
2019-02-15,22.0
2019-02-16,18.0
2019-02-17,13.0
2019-02-18,12.0
2019-02-19,18.0
2019-02-20,17.0
2019-02-21,13.0
2019-02-22,18.0
2019-02-23,25.0
2019-02-24,31.0
2019-02-25,34.0
2019-02-26,35.0
2019-02-27,32.0
2019-02-28,33.0
2019-03-01,34.0
2019-03-02,33.0
2019-03-03,33.0
2019-03-04,35.0
2019-03-05,33.0
2019-03-06,31.0
2019-03-07,28.0
2019-03-08,22.0
2019-03-09,22.0
2019-03-10,23.0
2019-03-11,27.0
2019-03-12,29.0
2019-03-13,25.0
2019-03-14,30.0
2019-03-15,33.0
2019-03-16,40.0
2019-03-17,40.0
2019-03-18,42.0
2019-03-19,38.0
2019-03-20,30.0
2019-03-21,28.0
2019-03-22,30.0
2019-03-23,29.0
2019-03-24,33.0
2019-03-25,38.0
2019-03-26,38.0
2019-03-27,33.0
2019-03-28,31.0
2019-03-29,30.0
2019-03-30,36.0
2019-03-31,40.0
2019-04-01,43.0
2019-04-02,34.0
2019-04-03,35.0
2019-04-04,35.0
2019-04-05,33.0
2019-04-06,37.0
2019-04-07,46.0
2019-04-08,47.0
2019-04-09,33.0
2019-04-10,33.0
2019-04-11,32.0
2019-04-12,34.0
2019-04-13,41.0
2019-04-14,43.0
2019-04-15,37.0
2019-04-16,33.0
2019-04-17,42.0
2019-04-18,51.0
2019-04-19,51.0
2019-04-20,42.0
2019-04-21,37.0
2019-04-22,45.0
2019-04-23,51.0
2019-04-24,53.0
2019-04-25,54.0
2019-04-26,52.0
2019-04-27,50.0
2019-04-28,49.0
2019-04-29,42.0
2019-04-30,38.0
2019-05-01,38.0
2019-05-02,42.0
2019-05-03,46.0
2019-05-04,47.0
2019-05-05,43.0
2019-05-06,37.0
2019-05-07,42.0
2019-05-08,47.0
2019-05-09,43.0
2019-05-10,40.0
2019-05-11,47.0
2019-05-12,49.0
2019-05-13,49.0
2019-05-14,48.0
2019-05-15,41.0
2019-05-16,31.0
2019-05-17,32.0
2019-05-18,35.0
2019-05-19,29.0
2019-05-20,29.0
2019-05-21,30.0
2019-05-22,32.0
2019-05-23,35.0
2019-05-24,40.0
2019-05-25,40.0
2019-05-26,30.0
2019-05-27,31.0
2019-05-28,44.0
2019-05-29,48.0
2019-05-30,47.0
2019-05-31,44.0
2019-06-01,48.0
2019-06-02,47.0
2019-06-03,52.0
2019-06-04,58.0
2019-06-05,60.0
2019-06-06,55.0
2019-06-07,48.0
2019-06-08,52.0
2019-06-09,57.0
2019-06-10,60.0
2019-06-11,62.0
2019-06-12,63.0
2019-06-13,59.0
2019-06-14,57.0
2019-06-15,59.0
2019-06-16,57.0
2019-06-17,58.0
2019-06-18,62.0
2019-06-19,63.0
2019-06-20,58.0
2019-06-21,51.0
2019-06-22,53.0
2019-06-23,56.0
2019-06-24,58.0
2019-06-25,56.0
2019-06-26,52.0
2019-06-27,50.0
2019-06-28,52.0
2019-06-29,55.0
2019-06-30,55.0
2019-07-01,56.0
2019-07-02,55.0
2019-07-03,54.0
2019-07-04,54.0
2019-07-05,59.0
2019-07-06,59.0
2019-07-07,56.0
2019-07-08,54.0
2019-07-09,56.0
2019-07-10,61.0
2019-07-11,63.0
2019-07-12,64.0
2019-07-13,66.0
2019-07-14,63.0
2019-07-15,62.0
2019-07-16,60.0
2019-07-17,60.0
2019-07-18,60.0
2019-07-19,58.0
2019-07-20,59.0
2019-07-21,64.0
2019-07-22,66.0
2019-07-23,64.0
2019-07-24,65.0
2019-07-25,63.0
2019-07-26,62.0
2019-07-27,65.0
2019-07-28,66.0
2019-07-29,63.0
2019-07-30,62.0
2019-07-31,61.0
2019-08-01,60.0
2019-08-02,60.0
2019-08-03,63.0
2019-08-04,63.0
2019-08-05,65.0
2019-08-06,66.0
2019-08-07,64.0
2019-08-08,60.0
2019-08-09,54.0
2019-08-10,52.0
2019-08-11,53.0
2019-08-12,60.0
2019-08-13,63.0
2019-08-14,66.0
2019-08-15,66.0
2019-08-16,
2019-08-17,62.0
2019-08-18,60.0
2019-08-19,59.0
2019-08-20,61.0
2019-08-21,63.0
2019-08-22,60.0
2019-08-23,63.0
2019-08-24,64.0
2019-08-25,63.0
2019-08-26,66.0
2019-08-27,69.0
2019-08-28,65.0
2019-08-29,62.0
2019-08-30,64.0
2019-08-31,63.0
2019-09-01,67.0
2019-09-02,65.0
2019-09-03,65.0
2019-09-04,66.0
2019-09-05,63.0
2019-09-06,61.0
2019-09-07,58.0
2019-09-08,51.0
2019-09-09,50.0
2019-09-10,44.0
2019-09-11,49.0
2019-09-12,57.0
2019-09-13,60.0
2019-09-14,63.0
2019-09-15,58.0
2019-09-16,49.0
2019-09-17,46.0
2019-09-18,48.0
2019-09-19,42.0
2019-09-20,44.0
2019-09-21,50.0
2019-09-22,53.0
2019-09-23,51.0
2019-09-24,59.0
2019-09-25,63.0
2019-09-26,59.0
2019-09-27,53.0
2019-09-28,41.0
2019-09-29,32.0
2019-09-30,31.0
2019-10-01,35.0
2019-10-02,44.0
2019-10-03,44.0
2019-10-04,46.0
2019-10-05,54.0
2019-10-06,56.0
2019-10-07,54.0
2019-10-08,53.0
2019-10-09,48.0
2019-10-10,46.0
2019-10-11,47.0
2019-10-12,46.0
2019-10-13,45.0
2019-10-14,45.0
2019-10-15,52.0
2019-10-16,51.0
2019-10-17,41.0
2019-10-18,40.0
2019-10-19,42.0
2019-10-20,45.0
2019-10-21,52.0
2019-10-22,54.0
2019-10-23,53.0
2019-10-24,54.0
2019-10-25,56.0
2019-10-26,53.0
2019-10-27,37.0
2019-10-28,36.0
2019-10-29,38.0
2019-10-30,37.0
2019-10-31,48.0
2019-11-01,52.0
2019-11-02,51.0
2019-11-03,51.0
2019-11-04,51.0
2019-11-05,49.0
2019-11-06,48.0
2019-11-07,49.0
2019-11-08,49.0
2019-11-09,47.0
2019-11-10,48.0
2019-11-11,50.0
2019-11-12,51.0
2019-11-13,50.0
2019-11-14,46.0
2019-11-15,43.0
2019-11-16,49.0
2019-11-17,53.0
2019-11-18,54.0
2019-11-19,42.0
2019-11-20,31.0
2019-11-21,30.0
2019-11-22,31.0
2019-11-23,35.0
2019-11-24,41.0
2019-11-25,31.0
2019-11-26,23.0
2019-11-27,20.0
2019-11-28,20.0
2019-11-29,16.0
2019-11-30,21.0
2019-12-01,31.0
2019-12-02,34.0
2019-12-03,38.0
2019-12-04,30.0
2019-12-05,33.0
2019-12-06,36.0
2019-12-07,34.0
2019-12-08,30.0
2019-12-09,31.0
2019-12-10,37.0
2019-12-11,37.0
2019-12-12,42.0
2019-12-13,38.0
2019-12-14,29.0
2019-12-15,21.0
2019-12-16,28.0
2019-12-17,34.0
2019-12-18,27.0
2019-12-19,33.0
2019-12-20,41.0
2019-12-21,40.0
2019-12-22,32.0
2019-12-23,28.0
2019-12-24,25.0
2019-12-25,21.0
2019-12-26,25.0
2019-12-27,28.0
2019-12-28,36.0
2019-12-29,33.0
2019-12-30,31.0
2019-12-31,37.0
2020-01-01,39.0
2020-01-02,42.0
2020-01-03,41.0
2020-01-04,37.0
2020-01-05,34.0
2020-01-06,40.0
2020-01-07,38.0
2020-01-08,26.0
2020-01-09,25.0
2020-01-10,35.0
2020-01-11,28.0
2020-01-12,29.0
2020-01-13,30.0
2020-01-14,28.0
2020-01-15,33.0
2020-01-16,27.0
2020-01-17,25.0
2020-01-18,39.0
2020-01-19,44.0
2020-01-20,37.0
2020-01-21,32.0
2020-01-22,36.0
2020-01-23,40.0
2020-01-24,39.0
2020-01-25,41.0
2020-01-26,32.0
2020-01-27,34.0
2020-01-28,33.0
2020-01-29,37.0
2020-01-30,42.0
2020-01-31,47.0
2020-02-01,50.0
2020-02-02,32.0
2020-02-03,18.0
2020-02-04,23.0
2020-02-05,40.0
2020-02-06,42.0
2020-02-07,42.0
2020-02-08,39.0
2020-02-09,26.0
2020-02-10,36.0
2020-02-11,42.0
2020-02-12,37.0
2020-02-13,36.0
2020-02-14,34.0
2020-02-15,38.0
2020-02-16,40.0
2020-02-17,38.0
2020-02-18,36.0
2020-02-19,34.0
2020-02-20,37.0
2020-02-21,38.0
2020-02-22,32.0
2020-02-23,36.0
2020-02-24,41.0
2020-02-25,45.0
2020-02-26,43.0
2020-02-27,45.0
2020-02-28,43.0
2020-02-29,37.0
2020-03-01,24.0
2020-03-02,33.0
2020-03-03,47.0
2020-03-04,44.0
2020-03-05,44.0
2020-03-06,42.0
2020-03-07,30.0
2020-03-08,28.0
2020-03-09,33.0
2020-03-10,36.0
2020-03-11,34.0
2020-03-12,38.0
2020-03-13,37.0
2020-03-14,30.0
2020-03-15,27.0
2020-03-16,25.0
2020-03-17,19.0
2020-03-18,21.0
2020-03-19,22.0
2020-03-20,25.0
2020-03-21,28.0
2020-03-22,31.0
2020-03-23,31.0
2020-03-24,28.0
2020-03-25,23.0
2020-03-26,21.0
2020-03-27,22.0
2020-03-28,26.0
2020-03-29,27.0
2020-03-30,34.0
2020-03-31,40.0
2020-04-01,38.0
2020-04-02,31.0
2020-04-03,34.0
2020-04-04,33.0
2020-04-05,28.0
2020-04-06,27.0
2020-04-07,30.0
2020-04-08,33.0
2020-04-09,30.0
2020-04-10,32.0
2020-04-11,40.0
2020-04-12,39.0
2020-04-13,38.0
2020-04-14,37.0
2020-04-15,42.0
2020-04-16,42.0
2020-04-17,37.0
2020-04-18,35.0
2020-04-19,36.0
2020-04-20,34.0
2020-04-21,40.0
2020-04-22,47.0
2020-04-23,48.0
2020-04-24,52.0
2020-04-25,53.0
2020-04-26,49.0
2020-04-27,50.0
2020-04-28,59.0
2020-04-29,57.0
2020-04-30,50.0
2020-05-01,45.0
2020-05-02,45.0
2020-05-03,43.0
2020-05-04,47.0
2020-05-05,52.0
2020-05-06,53.0
2020-05-07,58.0
2020-05-08,58.0
2020-05-09,57.0
2020-05-10,55.0
2020-05-11,46.0
2020-05-12,38.0
2020-05-13,39.0
2020-05-14,39.0
2020-05-15,44.0
2020-05-16,51.0
2020-05-17,46.0
2020-05-18,36.0
2020-05-19,30.0
2020-05-20,35.0
2020-05-21,45.0
2020-05-22,43.0
2020-05-23,43.0
2020-05-24,50.0
2020-05-25,57.0
2020-05-26,61.0
2020-05-27,64.0
2020-05-28,66.0
2020-05-29,62.0
2020-05-30,45.0
2020-05-31,48.0
2020-06-01,52.0
2020-06-02,59.0
2020-06-03,62.0
2020-06-04,64.0
2020-06-05,57.0
2020-06-06,43.0
2020-06-07,36.0
2020-06-08,41.0
2020-06-09,50.0
2020-06-10,57.0
2020-06-11,59.0
2020-06-12,49.0
2020-06-13,42.0
2020-06-14,50.0
2020-06-15,54.0
2020-06-16,50.0
2020-06-17,52.0
2020-06-18,56.0
2020-06-19,59.0
2020-06-20,61.0
2020-06-21,62.0
2020-06-22,66.0
2020-06-23,67.0
2020-06-24,65.0
2020-06-25,63.0
2020-06-26,64.0
2020-06-27,65.0
2020-06-28,55.0
2020-06-29,48.0
2020-06-30,53.0
2020-07-01,56.0
2020-07-02,57.0
2020-07-03,58.0
2020-07-04,60.0
2020-07-05,63.0
2020-07-06,63.0
2020-07-07,58.0
2020-07-08,59.0
2020-07-09,61.0
2020-07-10,65.0
2020-07-11,68.0
2020-07-12,68.0
2020-07-13,66.0
2020-07-14,63.0
2020-07-15,65.0
2020-07-16,67.0
2020-07-17,66.0
2020-07-18,66.0
2020-07-19,64.0
2020-07-20,64.0
2020-07-21,65.0
2020-07-22,60.0
2020-07-23,57.0
2020-07-24,59.0
2020-07-25,61.0
2020-07-26,63.0
2020-07-27,63.0
2020-07-28,65.0
2020-07-29,66.0
2020-07-30,66.0
2020-07-31,67.0
2020-08-01,65.0
2020-08-02,65.0
2020-08-03,64.0
2020-08-04,62.0
2020-08-05,58.0
2020-08-06,55.0
2020-08-07,57.0
2020-08-08,61.0
2020-08-09,64.0
2020-08-10,65.0
2020-08-11,63.0
2020-08-12,63.0
2020-08-13,64.0
2020-08-14,69.0
2020-08-15,71.0
2020-08-16,73.0
2020-08-17,75.0
2020-08-18,73.0
2020-08-19,70.0
2020-08-20,68.0
2020-08-21,68.0
2020-08-22,69.0
2020-08-23,69.0
2020-08-24,67.0
2020-08-25,64.0
2020-08-26,61.0
2020-08-27,59.0
2020-08-28,62.0
2020-08-29,62.0
2020-08-30,62.0
2020-08-31,63.0
2020-09-01,64.0
2020-09-02,66.0
2020-09-03,69.0
2020-09-04,73.0
2020-09-05,72.0
2020-09-06,71.0
2020-09-07,75.0
2020-09-08,66.0
2020-09-09,56.0
2020-09-10,54.0
2020-09-11,57.0
2020-09-12,61.0
2020-09-13,63.0
2020-09-14,61.0
2020-09-15,61.0
2020-09-16,62.0
2020-09-17,62.0
2020-09-18,57.0
2020-09-19,55.0
2020-09-20,60.0
2020-09-21,60.0
2020-09-22,57.0
2020-09-23,60.0
2020-09-24,58.0
2020-09-25,60.0
2020-09-26,60.0
2020-09-27,64.0
2020-09-28,63.0
2020-09-29,61.0
2020-09-30,63.0
2020-10-01,65.0
2020-10-02,64.0
2020-10-03,65.0
2020-10-04,62.0
2020-10-05,60.0
2020-10-06,61.0
2020-10-07,58.0
2020-10-08,53.0
2020-10-09,50.0
2020-10-10,49.0
2020-10-11,51.0
2020-10-12,59.0
2020-10-13,59.0
2020-10-14,62.0
2020-10-15,63.0
2020-10-16,61.0
2020-10-17,59.0
2020-10-18,57.0
2020-10-19,57.0
2020-10-20,57.0
2020-10-21,56.0
2020-10-22,54.0
2020-10-23,51.0
2020-10-24,49.0
2020-10-25,40.0
2020-10-26,38.0
2020-10-27,47.0
2020-10-28,55.0
2020-10-29,53.0
2020-10-30,50.0
2020-10-31,54.0
2020-11-01,54.0
2020-11-02,53.0
2020-11-03,51.0
2020-11-04,53.0
2020-11-05,53.0
2020-11-06,39.0
2020-11-07,24.0
2020-11-08,18.0
2020-11-09,19.0
2020-11-10,31.0
2020-11-11,36.0
2020-11-12,35.0
2020-11-13,36.0
2020-11-14,39.0
2020-11-15,48.0
2020-11-16,53.0
2020-11-17,45.0
2020-11-18,33.0
2020-11-19,39.0
2020-11-20,43.0
2020-11-21,45.0
2020-11-22,41.0
2020-11-23,33.0
2020-11-24,37.0
2020-11-25,34.0
2020-11-26,29.0
2020-11-27,40.0
2020-11-28,42.0
2020-11-29,43.0
2020-11-30,42.0
2020-12-01,47.0
2020-12-02,46.0
2020-12-03,39.0
2020-12-04,43.0
2020-12-05,42.0
2020-12-06,39.0
2020-12-07,42.0
2020-12-08,46.0
2020-12-09,42.0
2020-12-10,36.0
2020-12-11,33.0
2020-12-12,32.0
2020-12-13,32.0
2020-12-14,23.0
2020-12-15,34.0
2020-12-16,39.0
2020-12-17,27.0
2020-12-18,32.0
2020-12-19,43.0
2020-12-20,45.0
2020-12-21,43.0
2020-12-22,37.0
2020-12-23,41.0
2020-12-24,38.0
2020-12-25,37.0
2020-12-26,29.0
2020-12-27,28.0
2020-12-28,24.0
2020-12-29,26.0
2020-12-30,35.0
2020-12-31,32.0
2021-01-01,34.0
2021-01-02,35.0
2021-01-03,38.0
2021-01-04,35.0
2021-01-05,38.0
2021-01-06,38.0
2021-01-07,38.0
2021-01-08,36.0
2021-01-09,39.0
2021-01-10,40.0
2021-01-11,40.0
2021-01-12,40.0
2021-01-13,46.0
2021-01-14,52.0
2021-01-15,52.0
2021-01-16,49.0
2021-01-17,47.0
2021-01-18,41.0
2021-01-19,31.0
2021-01-20,35.0
2021-01-21,35.0
2021-01-22,25.0
2021-01-23,20.0
2021-01-24,21.0
2021-01-25,16.0
2021-01-26,16.0
2021-01-27,24.0
2021-01-28,25.0
2021-01-29,22.0
2021-01-30,27.0
2021-01-31,38.0
2021-02-01,39.0
2021-02-02,35.0
2021-02-03,30.0
2021-02-04,38.0
2021-02-05,45.0
2021-02-06,44.0
2021-02-07,43.0
2021-02-08,42.0
2021-02-09,36.0
2021-02-10,35.0
2021-02-11,36.0
2021-02-12,31.0
2021-02-13,26.0
2021-02-14,27.0
2021-02-15,31.0
2021-02-16,27.0
2021-02-17,27.0
2021-02-18,36.0
2021-02-19,36.0
2021-02-20,25.0
2021-02-21,35.0
2021-02-22,42.0
2021-02-23,42.0
2021-02-24,36.0
2021-02-25,37.0
2021-02-26,35.0
2021-02-27,29.0
2021-02-28,34.0
2021-03-01,36.0
2021-03-02,38.0
2021-03-03,32.0
2021-03-04,34.0
2021-03-05,40.0
2021-03-06,34.0
2021-03-07,40.0
2021-03-08,28.0
2021-03-09,23.0
2021-03-10,19.0
2021-03-11,18.0
2021-03-12,22.0
2021-03-13,28.0
2021-03-14,35.0
2021-03-15,19.0
2021-03-16,29.0
2021-03-17,36.0
2021-03-18,37.0
2021-03-19,34.0
2021-03-20,28.0
2021-03-21,27.0
2021-03-22,32.0
2021-03-23,29.0
2021-03-24,30.0
2021-03-25,28.0
2021-03-26,31.0
2021-03-27,40.0
2021-03-28,45.0
2021-03-29,43.0
2021-03-30,42.0
2021-03-31,45.0
2021-04-01,48.0
2021-04-02,49.0
2021-04-03,48.0
2021-04-04,48.0
2021-04-05,41.0
2021-04-06,42.0
2021-04-07,45.0
2021-04-08,43.0
2021-04-09,44.0
2021-04-10,44.0
2021-04-11,47.0
2021-04-12,44.0
2021-04-13,39.0
2021-04-14,30.0
2021-04-15,34.0
2021-04-16,39.0
2021-04-17,
2021-04-18,48.0
2021-04-19,49.0
2021-04-20,45.0
2021-04-21,37.0
2021-04-22,40.0
2021-04-23,43.0
2021-04-24,40.0
2021-04-25,31.0
2021-04-26,28.0
2021-04-27,31.0
2021-04-28,45.0
2021-04-29,55.0
2021-04-30,58.0
2021-05-01,51.0
2021-05-02,44.0
2021-05-03,47.0
2021-05-04,52.0
2021-05-05,56.0
2021-05-06,54.0
2021-05-07,47.0
2021-05-08,48.0
2021-05-09,47.0
2021-05-10,50.0
2021-05-11,52.0
2021-05-12,55.0
2021-05-13,56.0
2021-05-14,55.0
2021-05-15,46.0
2021-05-16,40.0
2021-05-17,48.0
2021-05-18,50.0
2021-05-19,47.0
2021-05-20,36.0
2021-05-21,26.0
2021-05-22,31.0
2021-05-23,39.0
2021-05-24,49.0
2021-05-25,49.0
2021-05-26,50.0
2021-05-27,52.0
2021-05-28,53.0
2021-05-29,54.0
2021-05-30,61.0
2021-05-31,64.0
2021-06-01,66.0
2021-06-02,65.0
2021-06-03,66.0
2021-06-04,64.0
2021-06-05,61.0
2021-06-06,59.0
2021-06-07,51.0
2021-06-08,45.0
2021-06-09,41.0
2021-06-10,42.0
2021-06-11,53.0
2021-06-12,61.0
2021-06-13,60.0
2021-06-14,59.0
2021-06-15,64.0
2021-06-16,73.0
2021-06-17,75.0
2021-06-18,71.0
2021-06-19,71.0
2021-06-20,68.0
2021-06-21,64.0
2021-06-22,61.0
2021-06-23,60.0
2021-06-24,57.0
2021-06-25,59.0
2021-06-26,68.0
2021-06-27,73.0
2021-06-28,72.0
2021-06-29,67.0
2021-06-30,65.0
2021-07-01,65.0
2021-07-02,65.0
2021-07-03,66.0
2021-07-04,65.0
2021-07-05,66.0
2021-07-06,68.0
2021-07-07,71.0
2021-07-08,72.0
2021-07-09,74.0
2021-07-10,75.0
2021-07-11,75.0
2021-07-12,75.0
2021-07-13,72.0
2021-07-14,69.0
2021-07-15,65.0
2021-07-16,64.0
2021-07-17,66.0
2021-07-18,65.0
2021-07-19,65.0
2021-07-20,65.0
2021-07-21,66.0
2021-07-22,
2021-07-23,69.0
2021-07-24,67.0
2021-07-25,67.0
2021-07-26,64.0
2021-07-27,65.0
2021-07-28,66.0
2021-07-29,66.0
2021-07-30,65.0
2021-07-31,64.0
2021-08-01,65.0
2021-08-02,67.0
2021-08-03,70.0
2021-08-04,70.0
2021-08-05,64.0
2021-08-06,62.0
2021-08-07,66.0
2021-08-08,64.0
2021-08-09,64.0
2021-08-10,66.0
2021-08-11,67.0
2021-08-12,68.0
2021-08-13,68.0
2021-08-14,70.0
2021-08-15,73.0
2021-08-16,72.0
2021-08-17,65.0
2021-08-18,56.0
2021-08-19,54.0
2021-08-20,58.0
2021-08-21,57.0
2021-08-22,58.0
2021-08-23,60.0
2021-08-24,60.0
2021-08-25,59.0
2021-08-26,61.0
2021-08-27,67.0
2021-08-28,68.0
2021-08-29,69.0
2021-08-30,68.0
2021-08-31,65.0
2021-09-01,59.0
2021-09-02,56.0
2021-09-03,58.0
2021-09-04,62.0
2021-09-05,66.0
2021-09-06,68.0
2021-09-07,70.0
2021-09-08,71.0
2021-09-09,68.0
2021-09-10,62.0
2021-09-11,60.0
2021-09-12,61.0
2021-09-13,60.0
2021-09-14,61.0
2021-09-15,60.0
2021-09-16,56.0
2021-09-17,57.0
2021-09-18,53.0
2021-09-19,51.0
2021-09-20,59.0
2021-09-21,60.0
2021-09-22,59.0
2021-09-23,60.0
2021-09-24,61.0
2021-09-25,60.0
2021-09-26,58.0
2021-09-27,54.0
2021-09-28,44.0
2021-09-29,47.0
2021-09-30,51.0
2021-10-01,53.0
2021-10-02,53.0
2021-10-03,55.0
2021-10-04,54.0
2021-10-05,50.0
2021-10-06,48.0
2021-10-07,45.0
2021-10-08,36.0
2021-10-09,37.0
2021-10-10,45.0
2021-10-11,30.0
2021-10-12,30.0
2021-10-13,37.0
2021-10-14,42.0
2021-10-15,48.0
2021-10-16,51.0
2021-10-17,43.0
2021-10-18,28.0
2021-10-19,39.0
2021-10-20,44.0
2021-10-21,50.0
2021-10-22,43.0
2021-10-23,40.0
2021-10-24,42.0
2021-10-25,32.0
2021-10-26,32.0
2021-10-27,47.0
2021-10-28,53.0
2021-10-29,52.0
2021-10-30,47.0
2021-10-31,42.0
2021-11-01,43.0
2021-11-02,46.0
2021-11-03,50.0
2021-11-04,49.0
2021-11-05,51.0
2021-11-06,46.0
2021-11-07,38.0
2021-11-08,42.0
2021-11-09,36.0
2021-11-10,47.0
2021-11-11,52.0
2021-11-12,53.0
2021-11-13,53.0
2021-11-14,54.0
2021-11-15,50.0
2021-11-16,45.0
2021-11-17,45.0
2021-11-18,43.0
2021-11-19,42.0
2021-11-20,41.0
2021-11-21,44.0
2021-11-22,44.0
2021-11-23,38.0
2021-11-24,41.0
2021-11-25,46.0
2021-11-26,47.0
2021-11-27,49.0
2021-11-28,51.0
2021-11-29,51.0
2021-11-30,53.0
2021-12-01,52.0
2021-12-02,47.0
2021-12-03,44.0
2021-12-04,43.0
2021-12-05,47.0
2021-12-06,46.0
2021-12-07,39.0
2021-12-08,36.0
2021-12-09,26.0
2021-12-10,23.0
2021-12-11,30.0
2021-12-12,33.0
2021-12-13,28.0
2021-12-14,20.0
2021-12-15,22.0
2021-12-16,26.0
2021-12-17,32.0
2021-12-18,38.0
